event_id,produced_scint,edep_total_MeV,edep_optical_MeV,edep_nonoptical_MeV,V2_encounters,V2_escaped,V5_incident,V5_matched,V5_expected_PDE_sum,SD_detected,SD_orphan,npe_left,npe_right
0,16192.0,1.648843763719589,0.019827545927305703,1.6290162177922833,16060,4123,8903.0,5297.0,5328.631344731819,5369.0,72.0,1099,260
1,25646.0,2.556875333581089,0.031285649483215196,2.525589684097874,25422,6527,13748.0,8224.0,8252.961056583612,8340.0,116.0,1812,345
2,15313.0,1.5283598947286763,0.019247150434497387,1.509112744294179,15178,3895,8496.0,5118.0,5084.547538303359,5181.0,63.0,1093,212
3,18732.0,1.8858823877947397,0.023089251484526407,1.8627931363102133,18575,4850,10267.0,6231.0,6162.74476058624,6316.0,85.0,1375,296
4,16036.0,1.6108361319441653,0.019691928952919407,1.591144202991246,15902,4005,8750.0,5230.0,5228.780274730288,5308.0,78.0,1103,220
5,20129.0,2.003688381367714,0.02493899933085331,1.978749382036861,19947,5174,11062.0,6743.0,6635.243897566272,6827.0,84.0,1475,299
6,24988.0,2.4954240178018448,0.03052815089743839,2.4648958669044063,24743,6409,13472.0,8051.0,8104.690639417953,8173.0,122.0,1702,343
7,20596.0,2.0648145638769884,0.025274882302883443,2.0395396815741047,20394,5269,11265.0,6779.0,6760.276004069723,6878.0,99.0,1531,304
8,16595.0,1.6620369349919353,0.020996989178127694,1.6410399458138076,16441,4208,9186.0,5547.0,5505.5051767875875,5626.0,79.0,1215,267
9,15303.0,1.507012887612632,0.019385784832633778,1.4876271027799983,15141,3835,8469.0,5130.0,5072.168209924246,5213.0,83.0,1128,203
10,16000.0,1.5785934088179807,0.019866180026256796,1.558727228791724,15857,4067,8883.0,5277.0,5317.784535814782,5342.0,65.0,1148,220
11,26820.0,2.6935145443228965,0.032732098458907996,2.6607824458639886,26598,6901,14354.0,8661.0,8635.562242615511,8772.0,111.0,1879,358
12,15515.0,1.557209329992753,0.01918171179676788,1.538027618195985,15394,3945,8503.0,5066.0,5090.5760484884395,5123.0,57.0,1181,233
13,15729.0,1.5744024534267054,0.019621805113977677,1.5547806483127278,15581,3934,8725.0,5219.0,5221.278275904612,5298.0,79.0,1151,248
14,22341.0,2.2243849511639646,0.027014611797257095,2.1973703393667074,22145,5798,12150.0,7218.0,7296.82156818887,7328.0,110.0,1530,309
15,18209.0,1.8172853874140606,0.02244146760371789,1.7948439198103427,18041,4560,9944.0,5905.0,5963.641581654936,5982.0,77.0,1302,243
