x_mm,run_label,threshold_pe,nearest_id,bin_center_ps,counts,counts_norm_per_ps,mean_ps,rms_ps,frac_excl,frac_overflow,n_in_range,n_overflow,n_below
0,Run 4,4,50,845.0,0,0.000000,383.023,53.608,0.000000,0.000000,2000,0,0
0,Run 4,4,50,855.0,0,0.000000,383.023,53.608,0.000000,0.000000,2000,0,0
0,Run 4,4,50,865.0,0,0.000000,383.023,53.608,0.000000,0.000000,2000,0,0
0,Run 4,4,50,875.0,0,0.000000,383.023,53.608,0.000000,0.000000,2000,0,0
0,Run 4,4,50,885.0,0,0.000000,383.023,53.608,0.000000,0.000000,2000,0,0
0,Run 4,4,50,895.0,0,0.000000,383.023,53.608,0.000000,0.000000,2000,0,0
0,Run 4,4,50,905.0,0,0.000000,383.023,53.608,0.000000,0.000000,2000,0,0
0,Run 4,4,50,915.0,0,0.000000,383.023,53.608,0.000000,0.000000,2000,0,0
0,Run 4,4,50,925.0,0,0.000000,383.023,53.608,0.000000,0.000000,2000,0,0
0,Run 4,4,50,935.0,0,0.000000,383.023,53.608,0.000000,0.000000,2000,0,0
0,Run 4,4,50,945.0,0,0.000000,383.023,53.608,0.000000,0.000000,2000,0,0
0,Run 4,4,50,955.0,0,0.000000,383.023,53.608,0.000000,0.000000,2000,0,0
0,Run 4,4,50,965.0,0,0.000000,383.023,53.608,0.000000,0.000000,2000,0,0
0,Run 4,4,50,975.0,0,0.000000,383.023,53.608,0.000000,0.000000,2000,0,0
0,Run 4,4,50,985.0,0,0.000000,383.023,53.608,0.000000,0.000000,2000,0,0
0,Run 4,4,50,995.0,0,0.000000,383.023,53.608,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,5.0,0,0.000000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,15.0,0,0.000000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,25.0,0,0.000000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,35.0,0,0.000000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,45.0,0,0.000000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,55.0,0,0.000000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,65.0,0,0.000000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,75.0,0,0.000000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,85.0,0,0.000000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,95.0,0,0.000000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,105.0,0,0.000000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,115.0,0,0.000000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,125.0,0,0.000000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,135.0,0,0.000000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,145.0,0,0.000000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,155.0,0,0.000000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,165.0,0,0.000000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,175.0,0,0.000000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,185.0,0,0.000000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,195.0,0,0.000000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,205.0,0,0.000000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,215.0,0,0.000000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,225.0,0,0.000000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,235.0,0,0.000000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,245.0,0,0.000000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,255.0,0,0.000000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,265.0,0,0.000000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,275.0,0,0.000000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,285.0,0,0.000000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,295.0,0,0.000000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,305.0,0,0.000000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,315.0,0,0.000000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,325.0,0,0.000000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,335.0,0,0.000000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,345.0,1,0.050000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,355.0,0,0.000000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,365.0,1,0.050000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,375.0,0,0.000000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,385.0,1,0.050000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,395.0,1,0.050000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,405.0,0,0.000000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,415.0,2,0.100000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,425.0,1,0.050000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,435.0,0,0.000000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,445.0,0,0.000000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,455.0,2,0.100000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,465.0,1,0.050000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,475.0,4,0.200000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,485.0,6,0.300000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,495.0,4,0.200000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,505.0,4,0.200000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,515.0,9,0.450000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,525.0,6,0.300000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,535.0,10,0.500000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,545.0,13,0.650000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,555.0,18,0.900000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,565.0,38,1.900000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,575.0,37,1.850000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,585.0,38,1.900000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,595.0,49,2.450000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,605.0,205,10.250000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,615.0,97,4.850000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,625.0,94,4.700000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,635.0,94,4.700000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,645.0,101,5.050000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,655.0,135,6.750000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,665.0,137,6.850000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,675.0,89,4.450000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,685.0,108,5.400000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,695.0,115,5.750000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,705.0,83,4.150000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,715.0,94,4.700000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,725.0,64,3.200000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,735.0,72,3.600000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,745.0,53,2.650000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,755.0,54,2.700000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,765.0,28,1.400000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,775.0,29,1.450000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,785.0,20,1.000000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,795.0,19,0.950000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,805.0,21,1.050000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,815.0,7,0.350000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,825.0,10,0.500000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,835.0,4,0.200000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,845.0,5,0.250000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,855.0,6,0.300000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,865.0,2,0.100000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,875.0,4,0.200000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,885.0,1,0.050000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,895.0,1,0.050000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,905.0,0,0.000000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,915.0,0,0.000000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,925.0,0,0.000000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,935.0,0,0.000000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,945.0,0,0.000000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,955.0,0,0.000000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,965.0,2,0.100000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,975.0,0,0.000000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,985.0,0,0.000000,665.239,69.147,0.000000,0.000000,2000,0,0
-690,Run 1,20,16,995.0,0,0.000000,665.239,69.147,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,5.0,0,0.000000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,15.0,0,0.000000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,25.0,0,0.000000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,35.0,0,0.000000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,45.0,0,0.000000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,55.0,0,0.000000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,65.0,0,0.000000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,75.0,0,0.000000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,85.0,0,0.000000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,95.0,0,0.000000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,105.0,0,0.000000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,115.0,0,0.000000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,125.0,0,0.000000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,135.0,0,0.000000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,145.0,0,0.000000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,155.0,0,0.000000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,165.0,0,0.000000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,175.0,0,0.000000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,185.0,0,0.000000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,195.0,0,0.000000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,205.0,0,0.000000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,215.0,0,0.000000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,225.0,0,0.000000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,235.0,0,0.000000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,245.0,0,0.000000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,255.0,0,0.000000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,265.0,0,0.000000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,275.0,0,0.000000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,285.0,0,0.000000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,295.0,0,0.000000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,305.0,0,0.000000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,315.0,0,0.000000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,325.0,0,0.000000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,335.0,0,0.000000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,345.0,0,0.000000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,355.0,0,0.000000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,365.0,1,0.050000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,375.0,0,0.000000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,385.0,0,0.000000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,395.0,0,0.000000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,405.0,2,0.100000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,415.0,1,0.050000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,425.0,0,0.000000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,435.0,0,0.000000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,445.0,0,0.000000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,455.0,1,0.050000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,465.0,1,0.050000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,475.0,1,0.050000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,485.0,1,0.050000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,495.0,4,0.200000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,505.0,2,0.100000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,515.0,5,0.250000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,525.0,11,0.550000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,535.0,9,0.450000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,545.0,14,0.700000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,555.0,14,0.700000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,565.0,13,0.650000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,575.0,33,1.650000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,585.0,30,1.500000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,595.0,32,1.600000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,605.0,163,8.150000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,615.0,88,4.400000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,625.0,70,3.500000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,635.0,88,4.400000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,645.0,84,4.200000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,655.0,119,5.950000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,665.0,108,5.400000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,675.0,116,5.800000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,685.0,81,4.050000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,695.0,111,5.550000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,705.0,122,6.100000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,715.0,118,5.900000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,725.0,79,3.950000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,735.0,69,3.450000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,745.0,89,4.450000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,755.0,69,3.450000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,765.0,45,2.250000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,775.0,55,2.750000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,785.0,38,1.900000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,795.0,34,1.700000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,805.0,24,1.200000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,815.0,15,0.750000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,825.0,7,0.350000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,835.0,7,0.350000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,845.0,3,0.150000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,855.0,6,0.300000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,865.0,8,0.400000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,875.0,3,0.150000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,885.0,2,0.100000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,895.0,3,0.150000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,905.0,1,0.050000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,915.0,0,0.000000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,925.0,0,0.000000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,935.0,0,0.000000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,945.0,0,0.000000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,955.0,0,0.000000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,965.0,0,0.000000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,975.0,0,0.000000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,985.0,0,0.000000,680.787,69.426,0.000000,0.000000,2000,0,0
-400,Run 3,20,31,995.0,0,0.000000,680.787,69.426,0.000000,0.000000,2000,0,0
0,Run 4,20,50,5.0,0,0.000000,698.814,73.203,0.000000,0.000000,2000,0,0
0,Run 4,20,50,15.0,0,0.000000,698.814,73.203,0.000000,0.000000,2000,0,0
0,Run 4,20,50,25.0,0,0.000000,698.814,73.203,0.000000,0.000000,2000,0,0
0,Run 4,20,50,35.0,0,0.000000,698.814,73.203,0.000000,0.000000,2000,0,0
0,Run 4,20,50,45.0,0,0.000000,698.814,73.203,0.000000,0.000000,2000,0,0
0,Run 4,20,50,55.0,0,0.000000,698.814,73.203,0.000000,0.000000,2000,0,0
0,Run 4,20,50,65.0,0,0.000000,698.814,73.203,0.000000,0.000000,2000,0,0
0,Run 4,20,50,75.0,0,0.000000,698.814,73.203,0.000000,0.000000,2000,0,0
0,Run 4,20,50,85.0,0,0.000000,698.814,73.203,0.000000,0.000000,2000,0,0
0,Run 4,20,50,95.0,0,0.000000,698.814,73.203,0.000000,0.000000,2000,0,0
0,Run 4,20,50,105.0,0,0.000000,698.814,73.203,0.000000,0.000000,2000,0,0
0,Run 4,20,50,115.0,0,0.000000,698.814,73.203,0.000000,0.000000,2000,0,0
0,Run 4,20,50,125.0,0,0.000000,698.814,73.203,0.000000,0.000000,2000,0,0
0,Run 4,20,50,135.0,0,0.000000,698.814,73.203,0.000000,0.000000,2000,0,0
0,Run 4,20,50,145.0,0,0.000000,698.814,73.203,0.000000,0.000000,2000,0,0
0,Run 4,20,50,155.0,0,0.000000,698.814,73.203,0.000000,0.000000,2000,0,0
0,Run 4,20,50,165.0,0,0.000000,698.814,73.203,0.000000,0.000000,2000,0,0
0,Run 4,20,50,175.0,0,0.000000,698.814,73.203,0.000000,0.000000,2000,0,0
0,Run 4,20,50,185.0,0,0.000000,698.814,73.203,0.000000,0.000000,2000,0,0
0,Run 4,20,50,195.0,0,0.000000,698.814,73.203,0.000000,0.000000,2000,0,0
0,Run 4,20,50,205.0,0,0.000000,698.814,73.203,0.000000,0.000000,2000,0,0
0,Run 4,20,50,215.0,0,0.000000,698.814,73.203,0.000000,0.000000,2000,0,0
0,Run 4,20,50,225.0,0,0.000000,698.814,73.203,0.000000,0.000000,2000,0,0
0,Run 4,20,50,235.0,0,0.000000,698.814,73.203,0.000000,0.000000,2000,0,0
0,Run 4,20,50,245.0,0,0.000000,698.814,73.203,0.000000,0.000000,2000,0,0
0,Run 4,20,50,255.0,0,0.000000,698.814,73.203,0.000000,0.000000,2000,0,0
0,Run 4,20,50,265.0,0,0.000000,698.814,73.203,0.000000,0.000000,2000,0,0
0,Run 4,20,50,275.0,0,0.000000,698.814,73.203,0.000000,0.000000,2000,0,0
0,Run 4,20,50,285.0,0,0.000000,698.814,73.203,0.000000,0.000000,2000,0,0
0,Run 4,20,50,295.0,0,0.000000,698.814,73.203,0.000000,0.000000,2000,0,0
0,Run 4,20,50,305.0,0,0.000000,698.814,73.203,0.000000,0.000000,2000,0,0
0,Run 4,20,50,315.0,0,0.000000,698.814,73.203,0.000000,0.000000,2000,0,0
0,Run 4,20,50,325.0,0,0.000000,698.814,73.203,0.000000,0.000000,2000,0,0
0,Run 4,20,50,335.0,0,0.000000,698.814,73.203,0.000000,0.000000,2000,0,0
0,Run 4,20,50,345.0,0,0.000000,698.814,73.203,0.000000,0.000000,2000,0,0
0,Run 4,20,50,355.0,0,0.000000,698.814,73.203,0.000000,0.000000,2000,0,0
0,Run 4,20,50,365.0,1,0.050000,698.814,73.203,0.000000,0.000000,2000,0,0
0,Run 4,20,50,375.0,1,0.050000,698.814,73.203,0.000000,0.000000,2000,0,0
0,Run 4,20,50,385.0,0,0.000000,698.814,73.203,0.000000,0.000000,2000,0,0
0,Run 4,20,50,395.0,0,0.000000,698.814,73.203,0.000000,0.000000,2000,0,0
0,Run 4,20,50,405.0,1,0.050000,698.814,73.203,0.000000,0.000000,2000,0,0
0,Run 4,20,50,415.0,1,0.050000,698.814,73.203,0.000000,0.000000,2000,0,0
0,Run 4,20,50,425.0,0,0.000000,698.814,73.203,0.000000,0.000000,2000,0,0
0,Run 4,20,50,435.0,1,0.050000,698.814,73.203,0.000000,0.000000,2000,0,0
0,Run 4,20,50,445.0,1,0.050000,698.814,73.203,0.000000,0.000000,2000,0,0
0,Run 4,20,50,455.0,0,0.000000,698.814,73.203,0.000000,0.000000,2000,0,0
0,Run 4,20,50,465.0,0,0.000000,698.814,73.203,0.000000,0.000000,2000,0,0
0,Run 4,20,50,475.0,2,0.100000,698.814,73.203,0.000000,0.000000,2000,0,0
0,Run 4,20,50,485.0,5,0.250000,698.814,73.203,0.000000,0.000000,2000,0,0
0,Run 4,20,50,495.0,2,0.100000,698.814,73.203,0.000000,0.000000,2000,0,0
0,Run 4,20,50,505.0,4,0.200000,698.814,73.203,0.000000,0.000000,2000,0,0
0,Run 4,20,50,515.0,3,0.150000,698.814,73.203,0.000000,0.000000,2000,0,0
0,Run 4,20,50,525.0,4,0.200000,698.814,73.203,0.000000,0.000000,2000,0,0
0,Run 4,20,50,535.0,3,0.150000,698.814,73.203,0.000000,0.000000,2000,0,0
0,Run 4,20,50,545.0,9,0.450000,698.814,73.203,0.000000,0.000000,2000,0,0
0,Run 4,20,50,555.0,5,0.250000,698.814,73.203,0.000000,0.000000,2000,0,0
0,Run 4,20,50,565.0,13,0.650000,698.814,73.203,0.000000,0.000000,2000,0,0
0,Run 4,20,50,575.0,15,0.750000,698.814,73.203,0.000000,0.000000,2000,0,0
0,Run 4,20,50,585.0,17,0.850000,698.814,73.203,0.000000,0.000000,2000,0,0
0,Run 4,20,50,595.0,26,1.300000,698.814,73.203,0.000000,0.000000,2000,0,0
0,Run 4,20,50,605.0,137,6.850000,698.814,73.203,0.000000,0.000000,2000,0,0
0,Run 4,20,50,615.0,54,2.700000,698.814,73.203,0.000000,0.000000,2000,0,0
0,Run 4,20,50,625.0,55,2.750000,698.814,73.203,0.000000,0.000000,2000,0,0
0,Run 4,20,50,635.0,78,3.900000,698.814,73.203,0.000000,0.000000,2000,0,0
0,Run 4,20,50,645.0,88,4.400000,698.814,73.203,0.000000,0.000000,2000,0,0
0,Run 4,20,50,655.0,106,5.300000,698.814,73.203,0.000000,0.000000,2000,0,0
0,Run 4,20,50,665.0,76,3.800000,698.814,73.203,0.000000,0.000000,2000,0,0
0,Run 4,20,50,675.0,100,5.000000,698.814,73.203,0.000000,0.000000,2000,0,0
0,Run 4,20,50,685.0,98,4.900000,698.814,73.203,0.000000,0.000000,2000,0,0
0,Run 4,20,50,695.0,103,5.150000,698.814,73.203,0.000000,0.000000,2000,0,0
0,Run 4,20,50,705.0,101,5.050000,698.814,73.203,0.000000,0.000000,2000,0,0
0,Run 4,20,50,715.0,104,5.200000,698.814,73.203,0.000000,0.000000,2000,0,0
0,Run 4,20,50,725.0,104,5.200000,698.814,73.203,0.000000,0.000000,2000,0,0
0,Run 4,20,50,735.0,93,4.650000,698.814,73.203,0.000000,0.000000,2000,0,0
0,Run 4,20,50,745.0,90,4.500000,698.814,73.203,0.000000,0.000000,2000,0,0
