event_id,produced_scint,edep_total_MeV,edep_optical_MeV,edep_nonoptical_MeV,V2_encounters,V2_escaped,V5_incident,V5_matched,V5_expected_PDE_sum,SD_detected,SD_orphan,npe_left,npe_right
0,16029.0,1.6476914531322926,0.026415419379947572,1.621276033752345,15776,4119,7032.0,4289.0,4234.623440506468,4337.0,48.0,988,99
1,17775.0,1.826670365233722,0.028854841681485447,1.7978155235522364,17479,4373,7723.0,4606.0,4668.661954592884,4672.0,66.0,1141,99
2,19271.0,1.9750403170536885,0.03136394929923321,1.9436763677544553,18957,4940,8234.0,4979.0,4978.789923152867,5043.0,64.0,1137,118
3,16785.0,1.7515045729704102,0.027629779117928282,1.7238747938524819,16502,4237,7307.0,4409.0,4409.94555021038,4480.0,71.0,998,98
4,15778.0,1.6273058904924507,0.025844629409487174,1.6014612610829635,15513,4041,6807.0,4089.0,4099.909760485055,4149.0,60.0,928,103
5,20551.0,2.1057333856874214,0.033432695787141385,2.07230068990028,20191,5106,8814.0,5280.0,5323.485080600119,5358.0,78.0,1193,135
6,15303.0,1.5854537556314539,0.025004657962974384,1.5604490976684795,15025,3833,6636.0,3978.0,4004.72970820284,4042.0,64.0,881,101
7,20500.0,2.0986973216635265,0.03297831482586312,2.0657190068376634,20168,5291,8688.0,5186.0,5248.161765331955,5260.0,74.0,1175,130
8,25514.0,2.648699050905534,0.04097749554906188,2.607721555356472,25075,6398,11032.0,6652.0,6672.362453895527,6739.0,87.0,1513,165
9,16335.0,1.6718973350936464,0.026619880920855956,1.6452774541727904,16059,4278,6916.0,4182.0,4174.33265696248,4249.0,67.0,957,86
10,22646.0,2.3321796239253265,0.03673457303339782,2.295445050891929,22275,5786,9622.0,5821.0,5825.884588194374,5900.0,79.0,1379,140
11,17434.0,1.7791578929050824,0.02824768500650168,1.7509102078985808,17140,4317,7621.0,4533.0,4596.015996480051,4607.0,74.0,1015,106
12,16383.0,1.6758818230630674,0.026716116965878715,1.6491657060971887,16111,4111,7122.0,4279.0,4294.260947254617,4355.0,76.0,1000,90
13,15230.0,1.569584205656237,0.024905089361494857,1.5446791162947422,14962,3837,6498.0,3943.0,3917.1006777226885,4010.0,67.0,933,94
14,18815.0,1.929412913445929,0.03066610079808854,1.8987468126478404,18499,4745,8042.0,4832.0,4857.30969997031,4902.0,70.0,1082,107
15,17129.0,1.785716106278992,0.02767631277996724,1.7580397934990246,16850,4454,7523.0,4461.0,4538.539519398874,4522.0,61.0,1012,104
16,31168.0,3.2328778666199876,0.05007835105745694,3.1827995155625306,30605,7907,13284.0,8077.0,8046.335877176339,8215.0,138.0,1848,178
17,17929.0,1.8855583622623973,0.02932844378134225,1.8562299184810551,17629,4553,7666.0,4636.0,4639.936618563963,4718.0,82.0,1044,115
18,26333.0,2.703479731802486,0.04266053699311894,2.660819194809367,25909,6729,11325.0,6836.0,6842.3781327239585,6928.0,92.0,1585,166
19,21928.0,2.2775406591744627,0.035770742424598115,2.2417699167498646,21540,5617,9478.0,5741.0,5714.449335463025,5827.0,86.0,1325,138
20,19028.0,1.968246979621986,0.031010872451661665,1.9372361071703244,18700,4849,8181.0,4961.0,4946.53577586486,5041.0,80.0,1160,112
21,21128.0,2.2056864985324407,0.034125100436932405,2.171561398095508,20772,5371,9145.0,5544.0,5529.5701860912,5624.0,80.0,1276,120
22,34537.0,3.5174698496252126,0.056003810937503715,3.4614660386877087,33970,8792,14911.0,9081.0,9037.999403275426,9206.0,125.0,2144,216
23,20152.0,2.087524698267234,0.03267823641872955,2.0548464618485043,19798,5169,8613.0,5195.0,5204.946635799795,5278.0,83.0,1278,113
24,14769.0,1.5319496004366584,0.024481516172483318,1.507468084264175,14498,3705,6404.0,3929.0,3859.987542907219,3992.0,63.0,878,98
25,25729.0,2.6535886553518577,0.04148622068792519,2.6121024346639325,25292,6466,11104.0,6694.0,6723.350675016641,6803.0,109.0,1533,121
26,14702.0,1.5275673538957315,0.024083150099179565,1.503484203796552,14444,3704,6390.0,3803.0,3844.4372293996325,3847.0,44.0,874,83
27,16153.0,1.6854483487278404,0.026728930824260803,1.6587194179035796,15885,4121,7100.0,4330.0,4281.891698637763,4394.0,64.0,994,108
28,15836.0,1.6338478320622811,0.025991651870251365,1.6078561801920297,15542,4055,6865.0,4167.0,4134.245311446318,4223.0,56.0,961,90
29,16688.0,1.7309267402704318,0.02719585279909048,1.7037308874713413,16409,4257,7280.0,4358.0,4389.712076988694,4425.0,67.0,967,86
30,13734.0,1.416858941767933,0.022672968452658617,1.3941859733152744,13515,3566,5999.0,3578.0,3603.4853388121896,3623.0,45.0,798,84
31,16289.0,1.692921907404888,0.026713044171725788,1.6662088632331622,16002,4111,7046.0,4299.0,4246.235512926588,4370.0,71.0,964,88
32,16982.0,1.758442558184858,0.027971104630003154,1.7304714535548549,16682,4312,7485.0,4545.0,4511.724407760168,4617.0,72.0,1017,102
33,17726.0,1.8158872056710693,0.029127529216523087,1.7867596764545461,17421,4407,7627.0,4575.0,4604.170247576449,4635.0,60.0,1046,110
34,18764.0,1.9368241437331852,0.030624559416232162,1.906199584316953,18435,4839,8124.0,4965.0,4906.657230956816,5038.0,73.0,1163,131
35,18796.0,1.9158112160439589,0.03056816891355541,1.8852430471304034,18468,4817,8132.0,4907.0,4916.534216248342,4985.0,78.0,1123,109
36,15464.0,1.5943410043438286,0.02550316564317758,1.568837838700651,15205,3922,6781.0,4098.0,4088.2488261454746,4158.0,60.0,947,92
37,21703.0,2.2442298775131326,0.035120774102560134,2.2091091034105723,21320,5527,9267.0,5568.0,5610.469599408827,5666.0,98.0,1303,115
38,17295.0,1.7734943933262408,0.02830299026368194,1.7451914030625588,16982,4367,7554.0,4519.0,4555.858998233343,4597.0,78.0,1038,101
39,15461.0,1.6045517754095098,0.025073915847235846,1.5794778595622738,15176,3859,6830.0,4084.0,4116.847702223791,4148.0,64.0,971,80
40,16591.0,1.7265233236009585,0.027025137015986803,1.6994981865849716,16301,4175,7117.0,4269.0,4292.236120187135,4327.0,58.0,1005,107
41,19891.0,2.044284649964656,0.03248346005430154,2.0118011899103547,19573,4954,8623.0,5260.0,5211.776177086527,5329.0,69.0,1219,114
42,18154.0,1.8681486515386934,0.02953810094899052,1.8386105505897028,17811,4531,7873.0,4768.0,4758.943120914614,4847.0,79.0,1078,128
43,17394.0,1.801666030851902,0.02848796915689223,1.7731780616950097,17117,4376,7593.0,4586.0,4587.6654901913535,4644.0,58.0,1080,105
44,16475.0,1.6975153626621704,0.02712928314891092,1.6703860795132595,16229,4057,7210.0,4406.0,4346.860901180529,4463.0,57.0,999,106
45,30554.0,3.1662448618450574,0.049889803474049456,3.116355058371008,30012,7818,13108.0,7988.0,7927.849938737975,8109.0,121.0,1808,198
46,18618.0,1.9184621159828577,0.030884589611370843,1.887577526371487,18299,4755,8007.0,4929.0,4836.747507364398,5001.0,72.0,1100,103
47,17905.0,1.8480092968557529,0.0295334170936806,1.8184758797620724,17608,4611,7709.0,4739.0,4657.61583363257,4809.0,70.0,1062,109
48,40834.0,4.169482734769779,0.06588846069790451,4.103594274071874,40111,10376,17457.0,10513.0,10572.018907118067,10666.0,153.0,2384,249
49,15937.0,1.6308561367866434,0.026220984275473588,1.60463515251117,15661,3981,6868.0,4117.0,4142.847213212172,4184.0,67.0,963,84
50,18680.0,1.9109904962263464,0.030377166983336912,1.8806133292430096,18358,4736,8157.0,4826.0,4927.628746459398,4899.0,73.0,1155,106
51,20361.0,2.108065638656278,0.03302802733954048,2.0750376113167373,20009,5254,8669.0,5249.0,5245.602626460204,5331.0,82.0,1191,133
52,29517.0,3.0321362152150875,0.04712721012629741,2.98500900508879,29017,7500,12556.0,7543.0,7600.954320422855,7655.0,112.0,1747,170
53,17891.0,1.8656935801877024,0.02965483813786267,1.8360387420498396,17603,4456,7740.0,4759.0,4663.817978710892,4824.0,65.0,1111,105
54,17690.0,1.8149379205518774,0.02882440404585346,1.786113516506024,17393,4435,7700.0,4617.0,4655.132855455174,4676.0,59.0,1042,121
55,22466.0,2.3037570603946005,0.03636088653251079,2.26739617386209,22093,5721,9675.0,5791.0,5856.239927713205,5875.0,84.0,1304,132
56,15718.0,1.6218352679160635,0.02598487109778938,1.595850396818274,15440,3952,6834.0,4158.0,4121.246477592601,4214.0,56.0,929,94
57,21307.0,2.1906960939922677,0.03471283784395359,2.155983256148314,20947,5373,9111.0,5560.0,5511.533810664494,5648.0,88.0,1295,146
58,17751.0,1.842481819085039,0.028756926033596756,1.8137248930514422,17461,4547,7786.0,4670.0,4703.985634275014,4751.0,81.0,1061,113
59,19740.0,2.038402597483339,0.03202614420757208,2.0063764532757666,19418,5108,8457.0,5076.0,5115.3900962224125,5150.0,74.0,1154,130
60,33828.0,3.5370391143802293,0.05452231587012096,3.482516798510108,33225,8507,14344.0,8745.0,8689.460489314208,8873.0,128.0,2101,206
61,18766.0,1.9544358716718249,0.03070845753227459,1.9237274141395502,18439,4699,8124.0,4946.0,4913.313005453857,5035.0,89.0,1148,124
62,16611.0,1.7037927160506157,0.027586424602151816,1.676206291448464,16318,4254,7211.0,4455.0,4347.336836897114,4529.0,74.0,1055,97
63,16346.0,1.6761613354590583,0.026594285220081768,1.6495670502389765,16080,4151,7122.0,4202.0,4293.280123400352,4262.0,60.0,960,108
64,16091.0,1.6546014188463503,0.026586744152106028,1.6280146746942443,15823,4003,7106.0,4305.0,4288.976901055091,4367.0,62.0,966,98
65,15874.0,1.630913114539217,0.025994393153647266,1.6049187213855698,15599,4041,6998.0,4204.0,4213.719070276777,4262.0,58.0,953,107
66,35421.0,3.673141553337749,0.057425296873784004,3.615716256463965,34820,8882,15249.0,9224.0,9221.741197906484,9375.0,151.0,2154,221
67,15080.0,1.5762685993652663,0.02445298349814355,1.5518156158671228,14806,3730,6571.0,3847.0,3953.640805342431,3908.0,61.0,928,89
68,25907.0,2.66208683016472,0.04155635933274313,2.620530470831977,25500,6662,11000.0,6715.0,6663.161672898915,6821.0,106.0,1585,138
69,14968.0,1.5607718486514495,0.02481365391908424,1.5359581947323653,14725,3756,6521.0,3963.0,3938.627953081123,4013.0,50.0,877,91
70,26029.0,2.700845151215425,0.042256266513628106,2.6585888847017967,25588,6603,11068.0,6683.0,6691.539110368354,6770.0,87.0,1451,152
71,16085.0,1.663923241788657,0.02621941901509174,1.6377038227735652,15772,4086,6949.0,4145.0,4192.184627581191,4202.0,57.0,886,100
72,17646.0,1.836182159355145,0.028789531207161736,1.8073926281479833,17373,4564,7533.0,4543.0,4550.047676255991,4588.0,45.0,1001,120
73,14633.0,1.5279073182760294,0.024417310507334908,1.5034900077686946,14380,3665,6398.0,3931.0,3858.7640947039595,4001.0,70.0,926,90
74,20349.0,2.0726345288655565,0.032712348844516154,2.0399221800210405,20017,5030,8756.0,5132.0,5292.276338928671,5211.0,79.0,1180,120
75,15589.0,1.626495087573262,0.025687147018070067,1.600807940555192,15317,4050,6757.0,4118.0,4075.663933676254,4185.0,67.0,930,105
76,17030.0,1.7452317967810225,0.02777781310505588,1.7174539836759666,16792,4289,7420.0,4514.0,4477.27142625221,4560.0,46.0,1007,94
77,16374.0,1.6937191600181603,0.026676948510141203,1.667042211508019,16102,4163,7152.0,4298.0,4311.60082115847,4364.0,66.0,979,98
78,15938.0,1.6309124056643058,0.026226443201874658,1.6046859624624312,15656,3912,7001.0,4210.0,4213.02976677589,4266.0,56.0,950,87
79,16010.0,1.6504869583788762,0.02635607872783893,1.6241308796510372,15726,3909,6972.0,4195.0,4208.536657075785,4264.0,69.0,969,91
80,16291.0,1.674503332207179,0.02659784206081581,1.6479054901463632,15985,4077,7148.0,4312.0,4317.11339624418,4388.0,76.0,1008,95
81,14922.0,1.5536657910602116,0.02466821640403424,1.5289975746561775,14675,3762,6467.0,3993.0,3892.9180800703602,4058.0,65.0,904,106
82,19187.0,1.9950361365330456,0.03090505512257232,1.9641310814104733,18847,4919,8216.0,4901.0,4967.772708771933,4974.0,73.0,1108,115
83,17497.0,1.7991943634878158,0.02835327674635231,1.7708410867414635,17205,4467,7553.0,4586.0,4566.578003881741,4671.0,85.0,1023,104
84,18447.0,1.9111033733942193,0.02988400481148599,1.8812193685827334,18141,4651,7956.0,4751.0,4802.877441204371,4806.0,55.0,1070,110
85,22091.0,2.26815162080113,0.035795402642911894,2.2323562181582184,21704,5580,9418.0,5629.0,5693.05157144222,5714.0,85.0,1273,142
86,15714.0,1.6474362376429275,0.025823648288935602,1.6216125893539919,15451,4003,6853.0,4149.0,4127.683634517503,4210.0,61.0,977,106
87,18154.0,1.8841200501504218,0.02948305890933499,1.854636991241087,17878,4670,7919.0,4750.0,4785.558285274584,4809.0,59.0,1050,122
88,38156.0,3.9240273282588323,0.06162649426186656,3.8624008339969658,37546,9613,16240.0,9768.0,9850.93599038793,9898.0,130.0,2281,242
89,18654.0,1.9164326309427555,0.030662543361111377,1.885770087581644,18328,4702,8160.0,4968.0,4926.811023379921,5050.0,82.0,1134,136
90,20282.0,2.084926748196711,0.03304589098451749,2.0518808572121934,19928,5107,8681.0,5225.0,5247.110505692952,5293.0,68.0,1126,136
91,14965.0,1.539500832465198,0.024795304731823918,1.514705527733374,14726,3730,6574.0,3948.0,3971.47817396874,4001.0,53.0,894,87
92,19797.0,2.0408486005565654,0.03244298546514035,2.008405615091425,19461,4961,8487.0,5196.0,5129.216647927595,5278.0,82.0,1211,133
93,16854.0,1.7448838014454122,0.02769367923392964,1.7171901222114825,16575,4209,7312.0,4468.0,4416.349848814219,4537.0,69.0,1053,112
94,17198.0,1.7907545074632816,0.028415513856952464,1.7623389936063292,16920,4253,7464.0,4517.0,4499.5059691389415,4580.0,63.0,1017,108
95,22980.0,2.362573267899554,0.036982557129268866,2.325590710770285,22588,5736,9831.0,5888.0,5945.923258390889,5985.0,97.0,1349,126
96,18895.0,1.9503021938036638,0.03072279116183228,1.9195794026418316,18593,4772,8280.0,5030.0,5006.467422076635,5104.0,74.0,1178,119
97,14306.0,1.4794668645564866,0.023623790719240693,1.4558430738372459,14052,3573,6267.0,3764.0,3777.018904045414,3811.0,47.0,869,99
98,21638.0,2.2416116583041004,0.03470278782524347,2.206908870478857,21284,5445,9259.0,5515.0,5590.796921497484,5588.0,73.0,1237,129
99,16064.0,1.6497138991271814,0.026207365205067737,1.6235065339221135,15783,4167,6968.0,4233.0,4205.507583979499,4303.0,70.0,979,83
100,18455.0,1.906202845297484,0.03013404347411026,1.8760688018233738,18140,4701,7950.0,4840.0,4792.211447768162,4904.0,64.0,1125,106
101,16074.0,1.657649070537888,0.02630904530665805,1.6313400252312298,15782,4080,7035.0,4297.0,4244.286941027769,4364.0,67.0,982,79
102,16326.0,1.6843844832826929,0.026778977806364075,1.6576055054763288,16042,4117,7086.0,4275.0,4274.999291000597,4338.0,63.0,965,99
103,14403.0,1.4891269999513301,0.023904175528852833,1.4652228244224772,14128,3695,6338.0,3847.0,3825.5277787075033,3916.0,69.0,913,79
104,16404.0,1.675422569386376,0.02699962931459617,1.6484229400717798,16130,4146,7045.0,4258.0,4245.778896769815,4336.0,78.0,965,91
105,18481.0,1.9167414292342657,0.029965370347800762,1.886776058886465,18167,4755,7932.0,4792.0,4784.052896853297,4866.0,74.0,1078,118
106,14975.0,1.533574277886879,0.024424489469313065,1.509149788417566,14716,3753,6591.0,3938.0,3958.1807057966344,4007.0,69.0,896,86
107,16968.0,1.7578656208198664,0.02791728774040225,1.7299483330794643,16657,4256,7391.0,4470.0,4458.921668475011,4535.0,65.0,1043,101
108,16091.0,1.659800416073206,0.02641273547939924,1.6333876805938068,15799,4064,6930.0,4192.0,4174.6055326130445,4266.0,74.0,981,85
109,17510.0,1.8242620596655064,0.029075593167917357,1.795186466497589,17198,4343,7524.0,4602.0,4541.192503537663,4684.0,82.0,1027,106
110,16394.0,1.6679052474505562,0.026438762416042275,1.641466485034514,16101,4137,7084.0,4216.0,4270.496979658995,4287.0,71.0,966,96
111,15695.0,1.6103482479122504,0.02554357941530094,1.5848046684969495,15431,3968,6800.0,4090.0,4100.29161713732,4155.0,65.0,930,102
112,16443.0,1.695253733349397,0.027084008074650383,1.6681697252747467,16164,4152,7178.0,4264.0,4331.266137448061,4324.0,60.0,952,102
113,15422.0,1.5785964232376468,0.02527174500460224,1.5533246782330445,15161,3946,6621.0,3943.0,3988.1428185087343,4004.0,61.0,911,90
114,14804.0,1.537675407405662,0.02443032884435296,1.513245078561309,14529,3674,6549.0,3931.0,3948.20345312383,3985.0,54.0,941,90
115,16315.0,1.684545602101936,0.026369294314583198,1.6581763077873528,16042,4122,7069.0,4263.0,4265.8363036483315,4314.0,51.0,967,109
116,16641.0,1.7421544913181615,0.027314422716808555,1.714840068601353,16340,4231,7148.0,4331.0,4305.35958523289,4410.0,79.0,1012,86
117,20402.0,2.1042066001960915,0.03317771194283486,2.071028888253257,20081,5254,8889.0,5396.0,5378.337000371103,5475.0,79.0,1208,131
118,30215.0,3.1177884684493633,0.048805594219546805,3.0689828742298166,29700,7706,12803.0,7741.0,7750.960586955508,7855.0,114.0,1747,176
119,16740.0,1.7279208734025218,0.02746785690549525,1.7004530164970264,16453,4267,7285.0,4401.0,4398.187474215187,4473.0,72.0,1023,115
120,20020.0,2.0366567380446114,0.0323666214400783,2.0042901166045333,19689,5113,8496.0,5178.0,5130.1129178852525,5267.0,89.0,1198,111
121,15950.0,1.6820776900442316,0.026147931428431612,1.6559297586158,15678,4090,6927.0,4184.0,4180.8733316668295,4242.0,58.0,970,93
122,17360.0,1.7555050590572163,0.028155648758641606,1.7273494102985747,17062,4442,7405.0,4398.0,4468.167988067539,4481.0,83.0,1022,105
123,18149.0,1.8613130043290966,0.0294853584163428,1.8318276459127538,17841,4517,7886.0,4724.0,4763.86058609611,4802.0,78.0,1144,111
124,17627.0,1.8382914807339623,0.02894018133716551,1.8093512993967968,17309,4393,7596.0,4547.0,4588.710721305532,4616.0,69.0,1066,106
125,14705.0,1.5060581560228559,0.02411793073811036,1.4819402252847456,14470,3714,6491.0,3871.0,3905.095744614678,3931.0,60.0,859,93
126,19500.0,2.045870149681563,0.03145717030776663,2.0144129793737964,19184,4993,8333.0,5029.0,5027.743136327437,5092.0,63.0,1117,113
127,21072.0,2.1778481535682563,0.034153976442570774,2.1436941771256857,20663,5309,9044.0,5409.0,5470.915249270575,5507.0,98.0,1253,124
128,16426.0,1.7057018027027082,0.026676821338694277,1.679024981364014,16148,4221,7146.0,4337.0,4315.072444126344,4400.0,63.0,966,104
129,28028.0,2.8782526452417496,0.04505470431897128,2.8331979409227785,27528,7133,11813.0,7133.0,7157.30862434934,7238.0,105.0,1612,169
130,18264.0,1.8809093004383166,0.02984209722932227,1.8510672032089943,17953,4592,7903.0,4783.0,4771.331351942235,4853.0,70.0,1143,111
131,21162.0,2.2010457502476983,0.03453256524524428,2.166513185002454,20795,5249,9324.0,5603.0,5629.474975166754,5680.0,77.0,1290,130
132,20251.0,2.0688793742695797,0.032801665170363876,2.036077709099216,19931,5076,8754.0,5282.0,5297.411180651473,5352.0,70.0,1247,120
133,16903.0,1.7241547323765223,0.02743444479631352,1.6967202875802088,16647,4304,7389.0,4434.0,4464.543331712674,4493.0,59.0,1024,106
134,16572.0,1.6644079402452154,0.027682369803488368,1.6367255704417272,16289,4114,7309.0,4435.0,4413.685786630481,4497.0,62.0,1034,112
135,16561.0,1.712277033071109,0.02725457298807092,1.6850224600830381,16252,4210,7122.0,4346.0,4295.838417239154,4414.0,68.0,1020,114
136,17180.0,1.7653360780150036,0.028188781014444025,1.7371472970005595,16887,4428,7440.0,4493.0,4492.141810685432,4559.0,66.0,1005,127
137,18650.0,1.9217775018135357,0.03050219698212999,1.8912753048314057,18298,4667,8138.0,4983.0,4917.174443369915,5089.0,106.0,1118,109
138,22233.0,2.2936467542335164,0.03572607062442116,2.257920683609095,21838,5625,9466.0,5703.0,5733.399674494682,5784.0,81.0,1291,138
139,18237.0,1.8891798974751257,0.02953356523463949,1.8596463322404861,17905,4626,7809.0,4744.0,4713.938759642238,4826.0,82.0,1093,121
140,16638.0,1.7236375400164499,0.027102226405875465,1.6965353136105743,16379,4174,7303.0,4395.0,4409.790071999003,4457.0,62.0,1028,99
141,28843.0,2.9405368166249426,0.04674147201591462,2.893795344609028,28380,7375,12379.0,7546.0,7496.394433617126,7668.0,122.0,1775,184
142,19468.0,2.0235586644320662,0.031733970916655176,1.9918246935154111,19143,4922,8360.0,5080.0,5054.538475349762,5149.0,69.0,1226,102
143,17638.0,1.822374566984627,0.028985445492659186,1.7933891214919677,17338,4511,7673.0,4663.0,4636.692328616395,4735.0,72.0,1024,94
144,18625.0,1.9373258028918687,0.030212747404209588,1.9071130554876592,18319,4800,8026.0,4816.0,4844.792413568828,4881.0,65.0,1095,126
145,36685.0,3.818123318163235,0.05932482120668132,3.7587984969565533,36076,9263,15840.0,9482.0,9587.274184320475,9621.0,139.0,2214,203
146,17568.0,1.7654819082994435,0.029089783635839406,1.736392124663604,17254,4354,7651.0,4672.0,4614.25661257191,4756.0,84.0,1114,107
147,15596.0,1.6003700545629576,0.025947602160556194,1.5744224524024013,15316,3925,6835.0,4234.0,4120.028239743851,4319.0,85.0,976,76
148,17831.0,1.8514030168482163,0.029510869373163304,1.821892147475053,17523,4440,7741.0,4727.0,4679.555225606383,4790.0,63.0,1082,117
149,26005.0,2.681625618084276,0.04189634229744243,2.639729275786834,25581,6581,11225.0,6743.0,6793.7231675113435,6848.0,105.0,1486,179
150,14235.0,1.4811484117771985,0.02340227032951446,1.457746141447684,14003,3627,6236.0,3726.0,3760.3002656253943,3783.0,57.0,911,86
151,17444.0,1.786115183640124,0.028360040274886842,1.757755143365237,17175,4452,7466.0,4509.0,4510.135621956892,4565.0,56.0,990,110
152,16630.0,1.7316610773314705,0.027126881895232498,1.7045341954362379,16337,4180,7256.0,4350.0,4385.628240833664,4412.0,62.0,999,86
153,17561.0,1.777809350517452,0.028852655357601523,1.7489566951598503,17263,4393,7607.0,4615.0,4590.724850683801,4673.0,58.0,1065,113
154,16089.0,1.6631465445066216,0.026617772623577646,1.636528771883044,15834,4122,7017.0,4251.0,4228.230933063268,4308.0,57.0,1009,111
155,17544.0,1.8263725645462063,0.028368230120657013,1.7980043344255494,17247,4456,7548.0,4503.0,4558.085541270255,4578.0,75.0,1088,98
156,14437.0,1.4844511219930694,0.02350214593364183,1.4609489760594276,14208,3646,6303.0,3774.0,3799.7423613964997,3828.0,54.0,857,80
157,15522.0,1.580182027501855,0.02546453338839066,1.5547174941134643,15239,3925,6595.0,4020.0,3967.6733739897277,4077.0,57.0,895,87
158,18187.0,1.885738211007093,0.02992157647744025,1.8558166345296527,17846,4549,7854.0,4744.0,4751.631956838338,4818.0,74.0,1106,92
159,17193.0,1.7557163841797503,0.027782740538282967,1.7279336436414674,16915,4418,7476.0,4460.0,4513.413155686098,4523.0,63.0,990,113
160,22974.0,2.3620506439247633,0.03694598353061574,2.3251046603941474,22585,5842,9934.0,5982.0,6006.09423910773,6069.0,87.0,1409,145
161,14616.0,1.5024993105365565,0.02442263786279086,1.4780766726737657,14371,3643,6428.0,3880.0,3874.4178531978655,3932.0,52.0,893,76
162,16222.0,1.6809903646120594,0.026411839003801712,1.6545785256082577,15953,4060,7020.0,4174.0,4240.09004029172,4235.0,61.0,1006,89
163,17728.0,1.7933677077302386,0.02886910768175576,1.7644986000484828,17433,4529,7686.0,4663.0,4639.875607061344,4732.0,69.0,992,116
164,18127.0,1.8717038038800788,0.02995652973556447,1.8417472741445144,17815,4617,7883.0,4851.0,4762.388348988608,4913.0,62.0,1139,103
165,31761.0,3.2503360785569355,0.05074573065554084,3.1995903479013945,31215,7929,13513.0,8108.0,8192.300083110204,8235.0,127.0,1818,198
166,16240.0,1.6784320541129425,0.02643233806342762,1.6519997160495148,15980,4174,7149.0,4320.0,4315.687372336311,4390.0,70.0,979,115
167,20035.0,2.045295489138775,0.03248932493006112,2.012806164208714,19667,5172,8485.0,5072.0,5119.466819664101,5160.0,88.0,1182,129
168,17606.0,1.8371391858370012,0.029013375569625067,1.808125810267376,17299,4445,7597.0,4607.0,4590.8887385725175,4676.0,69.0,1086,86
169,14498.0,1.4793428141427918,0.023943623983049573,1.4553991901597423,14273,3644,6431.0,3846.0,3873.3428386657642,3897.0,51.0,858,86
170,18860.0,1.9495908483368558,0.030893408247025692,1.91869744008983,18533,4930,8025.0,4906.0,4851.195331404766,4979.0,73.0,1131,123
171,23275.0,2.4068361112684618,0.03834905453221568,2.368487056736246,22850,5806,10023.0,6089.0,6056.453255820671,6174.0,85.0,1363,146
172,32334.0,3.359015199537304,0.05268958872421976,3.3063256108130843,31778,8108,13866.0,8337.0,8382.736827658418,8474.0,137.0,1831,199
173,15885.0,1.6274044792243179,0.026373790707725116,1.6010306885165928,15611,4011,6979.0,4193.0,4204.87380040652,4252.0,59.0,948,76
174,21348.0,2.19658709209878,0.034264622454942516,2.1623224696438372,20974,5491,9054.0,5440.0,5478.965111257732,5533.0,93.0,1282,123
175,22407.0,2.3287809086831572,0.0359475423701971,2.2928333663129603,22042,5696,9605.0,5814.0,5819.304868791245,5899.0,85.0,1280,139
