event_id,produced_scint,edep_total_MeV,edep_optical_MeV,edep_nonoptical_MeV,V2_encounters,V2_escaped,V5_incident,V5_matched,V5_expected_PDE_sum,SD_detected,SD_orphan,npe_left,npe_right
0,22023.0,2.278467320438465,0.03549782115530051,2.2429694992831646,21614,5529,9445.0,5619.0,5715.50199554211,5700.0,81.0,154,1256
1,16657.0,1.7149403373784027,0.02713416915223459,1.687806168226168,16365,4257,7126.0,4259.0,4296.006966028649,4310.0,51.0,89,994
2,14429.0,1.4885324898360917,0.02406007787024068,1.464472411965851,14148,3653,6266.0,3842.0,3767.907672664543,3910.0,68.0,95,902
3,14355.0,1.4917171282218935,0.023660351583269193,1.4680567766386243,14098,3580,6281.0,3801.0,3783.848888619451,3859.0,58.0,105,844
4,15693.0,1.6127719967494367,0.02586917288762325,1.5869028238618135,15428,3981,6841.0,4135.0,4125.002262692957,4192.0,57.0,90,941
5,15482.0,1.6051954377106825,0.024933687310924674,1.5802617503997578,15237,3997,6763.0,4009.0,4081.8149870848724,4054.0,45.0,88,898
6,18163.0,1.8677784090461453,0.029779350717449516,1.8379990583286958,17860,4557,7889.0,4812.0,4761.731620407786,4874.0,62.0,121,1125
7,17065.0,1.7587587153008466,0.027487805394898836,1.7312709099059478,16772,4324,7401.0,4459.0,4469.187954790182,4532.0,73.0,92,1067
8,17875.0,1.8383779879488888,0.028923396355305008,1.8094545915935838,17559,4529,7714.0,4591.0,4657.063328063781,4662.0,71.0,116,1035
9,15092.0,1.5432692538334938,0.024442321606189716,1.518826932227304,14824,3787,6614.0,3960.0,3992.1595930951294,4014.0,54.0,100,921
10,24293.0,2.501555129496812,0.039364034438086844,2.462191095058725,23871,6110,10395.0,6308.0,6291.109190958563,6403.0,95.0,159,1423
11,21416.0,2.2330541308770355,0.034564308920630185,2.1984898219564055,21025,5541,9173.0,5522.0,5539.774803834383,5604.0,82.0,121,1238
12,24987.0,2.6181740531028024,0.04019636324857337,2.577977689854229,24561,6433,10657.0,6383.0,6439.15135426962,6476.0,93.0,154,1476
13,17903.0,1.8474172370148796,0.028872865203196856,1.8185443718116827,17594,4603,7624.0,4605.0,4607.096066227739,4695.0,90.0,116,1042
14,20920.0,2.1391631546952863,0.0335653658414247,2.1055977888538617,20544,5316,8962.0,5376.0,5421.615528809533,5475.0,99.0,121,1270
15,14901.0,1.534721801881228,0.024382164105517773,1.5103396377757103,14629,3759,6517.0,3902.0,3929.455946094457,3961.0,59.0,88,880
16,48804.0,5.0633290483188285,0.07837888323956618,4.984950165079263,47962,12377,20950.0,12664.0,12704.34950456128,12863.0,199.0,290,2978
17,23379.0,2.4183858010491655,0.037555247662927914,2.3808305533862377,22983,6022,10026.0,6023.0,6066.685143546343,6125.0,102.0,141,1426
18,19375.0,1.998249033274494,0.03159910028316123,1.9666499329913327,19048,4911,8245.0,4963.0,4985.392608867543,5040.0,77.0,107,1167
19,15238.0,1.572303449175169,0.02516902680388793,1.547134422371281,14957,3882,6609.0,4002.0,3982.5929334211696,4077.0,75.0,85,912
20,14933.0,1.5144964535795056,0.02440147286005108,1.4900949807194546,14669,3822,6526.0,3888.0,3928.4498454450504,3963.0,75.0,76,961
21,15321.0,1.5870807633526154,0.0249134094422225,1.5621673539103929,15069,3876,6729.0,4046.0,4060.0510292418903,4107.0,61.0,75,932
22,31519.0,3.2220566973148994,0.05103917719201624,3.171017520122883,30999,7988,13394.0,8098.0,8103.136666315967,8205.0,107.0,208,1872
23,15693.0,1.6390633584184668,0.025950365161023402,1.6131129932574435,15404,4060,6797.0,4174.0,4105.421941838415,4236.0,62.0,105,970
24,49873.0,5.154919208574808,0.0801385372616793,5.074780671313128,49050,12583,21219.0,12752.0,12860.618539527499,12926.0,174.0,292,3052
25,16222.0,1.6688119119348104,0.02641007813784015,1.6424018337969701,15956,4165,7092.0,4303.0,4274.162419746082,4378.0,75.0,116,968
26,17301.0,1.7852139975897248,0.02854290779642519,1.7566710897932996,17014,4421,7464.0,4560.0,4505.507951887423,4618.0,58.0,102,1028
27,23367.0,2.4094895084869656,0.037902508878253145,2.3715869996087124,22964,5921,10069.0,6063.0,6086.7284917769075,6140.0,77.0,136,1408
28,14526.0,1.515880065244942,0.02393857097076788,1.4919414942741742,14255,3652,6375.0,3792.0,3843.8822543938463,3851.0,59.0,80,896
29,16554.0,1.6954963848391058,0.0272434457175322,1.6682529391215737,16276,4176,7186.0,4356.0,4336.501399965549,4413.0,57.0,102,972
30,16953.0,1.7530681288592032,0.027905619967850473,1.7251625088913527,16658,4308,7409.0,4476.0,4471.2462477286535,4532.0,56.0,103,1044
31,16064.0,1.6679399640430947,0.02565017184310099,1.6422897921999937,15801,4130,7018.0,4171.0,4235.549663032323,4230.0,59.0,93,943
32,13945.0,1.4630056289963769,0.022887465858252812,1.4401181631381241,13692,3655,6002.0,3580.0,3603.974844789732,3647.0,67.0,81,839
33,15001.0,1.5406947896508574,0.024449762451122247,1.5162450271997352,14761,3740,6542.0,3922.0,3941.883750095816,3974.0,52.0,92,930
34,15517.0,1.5926913637974798,0.02549168107336123,1.5671996827241186,15263,3944,6768.0,4078.0,4078.7693189536903,4127.0,49.0,101,906
