bin_low,bin_high,photons,probability,probability_se,uniform_probability,old_p_2mu_probability
0.0,0.05,1416803,0.007413307134401404,1.2885929202468204e-05,0.05,0.0025000000000000005
0.05,0.1,3711869,0.019422054399703702,1.677821661911474e-05,0.05,0.0075000000000000015
0.1,0.15000000000000002,5665145,0.029642413127243833,1.2436112498666359e-05,0.05,0.012500000000000004
0.15000000000000002,0.2,7397766,0.038708212409510806,1.6628980799897917e-05,0.05,0.0175
0.2,0.25,8585391,0.04492236419031129,1.7880540090372905e-05,0.05,0.022499999999999992
0.25,0.30000000000000004,9353525,0.04894156323377484,1.619356310080618e-05,0.05,0.027500000000000024
0.30000000000000004,0.35000000000000003,9716774,0.05084223425385609,1.5557640825479422e-05,0.05,0.0325
0.35000000000000003,0.4,9751809,0.0510255520584159,1.6187882193799697e-05,0.05,0.037500000000000006
0.4,0.45,9819601,0.051380268216735255,1.6499584077572277e-05,0.05,0.04249999999999998
0.45,0.5,9841502,0.05149486342831409,1.5912942144071705e-05,0.05,0.04749999999999999
0.5,0.55,10127184,0.0529896713929853,1.5239279969215586e-05,0.05,0.05250000000000005
0.55,0.6000000000000001,10282838,0.05380411836175803,1.7021885203955033e-05,0.05,0.05750000000000005
0.6000000000000001,0.65,10357688,0.054195764934365474,1.6086914988372038e-05,0.05,0.062499999999999944
0.65,0.7000000000000001,10503632,0.05495940511329161,1.7556790762927438e-05,0.05,0.06750000000000006
0.7000000000000001,0.75,10658844,0.055771539352804586,1.737625585056668e-05,0.05,0.0724999999999999
0.75,0.8,10869074,0.056871550828546245,1.6214441457612244e-05,0.05,0.07750000000000012
0.8,0.8500000000000001,11075517,0.05795174713300581,1.738464959755147e-05,0.05,0.08250000000000002
0.8500000000000001,0.9,11960899,0.06258443685576232,1.7741281151388332e-05,0.05,0.08749999999999991
0.9,0.9500000000000001,13026894,0.06816216949659963,1.8097905687234302e-05,0.05,0.09250000000000003
0.9500000000000001,1.0,16993433,0.08891676407861379,2.0522936216248445e-05,0.05,0.09749999999999992
