event_id,produced_scint,edep_total_MeV,edep_optical_MeV,edep_nonoptical_MeV,V2_encounters,V2_escaped,V5_incident,V5_matched,V5_expected_PDE_sum,SD_detected,SD_orphan,npe_left,npe_right
25,18703.0,1.9615524404151359,0.03152971145269457,1.9300227289624412,18364,4718,7761.0,4735.0,4691.953810332818,4807.0,72.0,312,292
26,25162.0,2.5879546127084483,0.04167691963244262,2.546277693076006,24708,6333,10178.0,6187.0,6166.622152213468,6298.0,111.0,396,374
27,18067.0,1.8678712299889648,0.030170558097767423,1.8377006718911975,17786,4546,7463.0,4464.0,4506.837093609856,4531.0,67.0,308,287
28,22601.0,2.316805739691663,0.03761744524941261,2.2791882944422506,22224,5665,9202.0,5619.0,5573.047523179782,5696.0,77.0,381,356
29,18252.0,1.8755467595914215,0.030752416398368315,1.8447943431930531,17962,4654,7405.0,4530.0,4463.998684280096,4596.0,66.0,281,330
30,16491.0,1.6935334720054027,0.02728726084593919,1.6662462111594636,16200,4216,6833.0,4025.0,4118.294377893716,4093.0,68.0,257,293
31,18655.0,1.898361329951713,0.03142141458295576,1.8669399153687574,18368,4720,7650.0,4655.0,4624.845426659311,4724.0,69.0,294,310
32,22659.0,2.345723924780704,0.03824404571703187,2.3074798790636724,22282,5764,9221.0,5554.0,5573.054738215933,5624.0,70.0,389,311
33,14710.0,1.5125285318696458,0.024866297216002434,1.4876622346536432,14457,3715,6031.0,3616.0,3633.609022792813,3672.0,56.0,247,219
34,18055.0,1.8561358044775231,0.03022926760911507,1.825906536868408,17713,4617,7323.0,4467.0,4424.542252958528,4541.0,74.0,319,327
35,22947.0,2.3635069099030677,0.038272096872339054,2.3252348130307285,22586,5775,9189.0,5557.0,5565.898984738018,5638.0,81.0,376,337
36,17946.0,1.8517826299211946,0.029946116276561626,1.821836513644633,17659,4446,7283.0,4332.0,4395.329704976729,4383.0,51.0,288,317
37,16698.0,1.7172609856423058,0.028319650179169948,1.6889413354631357,16444,4285,6840.0,4205.0,4135.332732609902,4274.0,69.0,286,266
38,22727.0,2.3267984369820955,0.03799910724163998,2.2887993297404554,22333,5756,9135.0,5570.0,5535.397987263919,5658.0,88.0,383,379
39,17466.0,1.7926378370841127,0.02933863623377516,1.7632992008503376,17188,4417,7144.0,4336.0,4316.912652195087,4390.0,54.0,282,268
40,14785.0,1.5463524666419795,0.024754207858469126,1.5215982587835104,14505,3730,6082.0,3625.0,3663.95477104973,3684.0,59.0,261,210
41,16849.0,1.7210789414826615,0.02878635265131002,1.6922925888313514,16553,4155,6969.0,4280.0,4209.505684089445,4356.0,76.0,294,258
42,19277.0,1.9844670953286774,0.03231721839352739,1.95214987693515,18932,4910,7712.0,4696.0,4660.331660007309,4777.0,81.0,317,313
43,16413.0,1.6838601112510494,0.027734292686953606,1.6561258185640957,16152,4252,6704.0,4096.0,4046.3202749048464,4152.0,56.0,263,263
44,15274.0,1.5829815274720507,0.025733443528373236,1.5572480839436775,15003,3940,6251.0,3773.0,3766.884709149687,3821.0,48.0,201,245
45,16929.0,1.7429227697577196,0.028607095699881128,1.7143156740578385,16659,4171,6951.0,4170.0,4197.965095325022,4226.0,56.0,280,241
46,15741.0,1.6118058842471097,0.026368724239850178,1.5854371600072594,15468,3956,6405.0,3835.0,3863.1015426071185,3893.0,58.0,236,241
47,29342.0,3.0054876409668023,0.04892326353080317,2.956564377435999,28843,7453,11829.0,7219.0,7160.345845845587,7330.0,111.0,493,482
48,16536.0,1.7032682337840375,0.027837283311369667,1.6754309504726679,16249,4104,6741.0,4083.0,4066.913668254948,4131.0,48.0,260,301
49,19446.0,2.008285949473715,0.03285605683997362,1.9754298926337415,19108,4901,7863.0,4807.0,4751.185912988861,4868.0,61.0,324,332
50,15088.0,1.5578921969792927,0.025812277895401105,1.5320799190838916,14843,3783,6362.0,3894.0,3834.695638613474,3951.0,57.0,269,273
51,19526.0,2.031879192974125,0.033022112782374984,1.9988570801917502,19205,4875,7960.0,4840.0,4811.980072899329,4908.0,68.0,310,332
52,14245.0,1.4796772548811798,0.02419175868973278,1.455485496191447,14014,3546,5938.0,3605.0,3577.083024900866,3660.0,55.0,238,248
53,14377.0,1.4856209331801942,0.02438015175346151,1.4612407814267327,14124,3590,5870.0,3465.0,3525.3004158630256,3520.0,55.0,194,231
54,28367.0,2.9345619968540597,0.04696064922404549,2.887601347630014,27896,7210,11355.0,6839.0,6885.026898955426,6935.0,96.0,447,451
55,16399.0,1.7067896344396591,0.02763480617239265,1.6791548282672666,16116,4153,6695.0,4015.0,4043.6309847704615,4071.0,56.0,271,253
56,19635.0,2.0303916466170135,0.03255403798177312,1.9978376086352405,19297,5015,7977.0,4734.0,4817.806795483476,4815.0,81.0,307,308
57,24728.0,2.534058273464947,0.04123473666164433,2.4928235368033027,24292,6298,10030.0,6074.0,6074.858382809816,6167.0,93.0,404,403
58,14725.0,1.5361328684840538,0.02489719830871165,1.5112356701753422,14468,3704,6081.0,3659.0,3659.1394924699075,3717.0,58.0,262,218
59,15680.0,1.6064715292280853,0.026586434021108475,1.579885095206977,15420,4057,6429.0,3922.0,3871.98079825417,3974.0,52.0,237,229
60,18098.0,1.8600275736505851,0.030425098182965096,1.8296024754676201,17806,4602,7346.0,4434.0,4435.985535126374,4511.0,77.0,286,292
61,20652.0,2.1296322756778308,0.0345513532926618,2.095080922385169,20301,5237,8303.0,5045.0,5018.05347222006,5114.0,69.0,351,324
62,15897.0,1.624681573257665,0.026843609465451185,1.5978379637922138,15614,4033,6469.0,3893.0,3899.2469013338464,3944.0,51.0,266,276
63,21365.0,2.186514437149113,0.0352474928056811,2.151266944343432,21011,5382,8773.0,5224.0,5302.338946463561,5308.0,84.0,325,322
64,19919.0,2.0461064117511354,0.03349298444980627,2.012613427301329,19595,5014,8171.0,4876.0,4945.673753582284,4949.0,73.0,304,340
65,15435.0,1.5995396344043344,0.02610454244528257,1.5734350919590518,15167,3905,6436.0,3847.0,3872.671924144685,3906.0,59.0,243,251
66,19472.0,2.0154826368138434,0.032443220926284,1.9830394158875595,19155,4870,7920.0,4802.0,4786.122831679788,4877.0,75.0,311,327
67,15058.0,1.5522179645188852,0.025436830013642397,1.5267811345052427,14816,3774,6306.0,3823.0,3806.6962382167826,3886.0,63.0,260,236
68,41360.0,4.228969323946028,0.06911625044982567,4.159853073496203,40607,10300,16626.0,10101.0,10074.863374793278,10269.0,168.0,686,675
69,17304.0,1.784109482017429,0.029323609855019955,1.754785872162409,17015,4297,7062.0,4287.0,4267.3698160777485,4331.0,44.0,290,281
70,16814.0,1.7637066450109251,0.028180131335398397,1.7355265136755267,16543,4302,6766.0,4102.0,4084.3098087973035,4168.0,66.0,240,274
71,17932.0,1.8331834449100368,0.030196269943426585,1.8029871749666102,17615,4460,7382.0,4433.0,4454.098984053289,4512.0,79.0,293,285
72,19375.0,1.9777660163879769,0.03278247631813851,1.9449835400698383,19040,4888,7885.0,4839.0,4767.5155066700645,4917.0,78.0,358,350
73,15559.0,1.6171415465774772,0.026491013676000152,1.590650532901477,15294,3777,6420.0,3880.0,3867.7339321252475,3925.0,45.0,248,240
74,17164.0,1.7855847438507257,0.028688992447315067,1.7568957514034107,16918,4329,6980.0,4189.0,4209.695034513847,4238.0,49.0,282,287
75,18168.0,1.8476358039001621,0.030665601234217837,1.8169702026659442,17854,4537,7428.0,4511.0,4484.919512705768,4564.0,53.0,277,312
76,17278.0,1.7799227030600753,0.028903543976820156,1.7510191590832551,16969,4403,6894.0,4184.0,4164.109955142563,4256.0,72.0,283,279
77,18964.0,1.9519785638767826,0.03157455316888762,1.920404010707895,18645,4766,7834.0,4782.0,4730.327097694409,4852.0,70.0,330,327
78,15790.0,1.627115200778422,0.026560778915516985,1.600554421862905,15549,3939,6517.0,3882.0,3931.666466449013,3929.0,47.0,277,251
79,15045.0,1.5749608319033044,0.025515619700804147,1.5494452122025002,14778,3707,6253.0,3723.0,3776.6709093540794,3779.0,56.0,242,251
80,16583.0,1.7082365705694402,0.027934595840357023,1.6803019747290833,16306,4248,6730.0,4073.0,4064.662235176361,4139.0,66.0,244,256
81,16589.0,1.7020003222020963,0.028256534962996422,1.6737437872391,16309,4167,6690.0,4103.0,4041.857425822805,4153.0,50.0,289,270
