cell_id,material,x_mm,face,outcome,count,secant_q10,secant_median,secant_q90,fixed_distance_mm,path_q10_mm,path_median_mm,path_q90_mm,absolute_path_status
EJ230_xp0,EJ-230,0,+Z,NON_ESCAPE,63974031,1.3693940431359124,2.2014309301045683,6.240249609984399,nan,nan,nan,nan,NOT_EVALUABLE_MISSING_CREATION_POINT_OR_FACE
EJ230_xp0,EJ-230,0,+Z,ESCAPE,18709552,1.0217113665389528,1.1188811188811187,1.2426219322771048,nan,nan,nan,nan,NOT_EVALUABLE_MISSING_CREATION_POINT_OR_FACE
EJ230_xp0,EJ-230,0,-Z,NON_ESCAPE,64244387,1.3703323055841041,2.2087244616234125,6.3191153238546605,nan,nan,nan,nan,NOT_EVALUABLE_MISSING_CREATION_POINT_OR_FACE
EJ230_xp0,EJ-230,0,-Z,ESCAPE,18730437,1.0217113665389528,1.1188811188811187,1.2426219322771048,nan,nan,nan,nan,NOT_EVALUABLE_MISSING_CREATION_POINT_OR_FACE
EJ230_xp0,EJ-230,0,-Y,NON_ESCAPE,3976537,1.2670256572695597,1.6214025131738954,3.330557868442964,30.0,38.01076971808679,48.642075395216864,99.91673605328891,EVALUABLE_FIXED_SOURCE_PLANE
EJ230_xp0,EJ-230,0,-Y,ESCAPE,5463765,1.007302946361118,1.0590415673815197,1.2066365007541477,30.0,30.21908839083354,31.77124702144559,36.199095022624434,EVALUABLE_FIXED_SOURCE_PLANE
EJ230_xp0,EJ-230,0,-X_SENSOR,NON_ESCAPE,6202,1.000250062515629,1.000250062515629,1.1802891708468575,700.0,700.1750437609403,700.1750437609403,826.2024195928002,EVALUABLE_FIXED_SOURCE_PLANE
EJ230_xp0,EJ-230,0,-X_SENSOR,ESCAPE,0,nan,nan,nan,700.0,nan,nan,nan,EVALUABLE_FIXED_SOURCE_PLANE
EJ230_xp0,EJ-230,0,+X_SENSOR,NON_ESCAPE,6266,1.000250062515629,1.000250062515629,1.1692487576731951,700.0,700.1750437609403,700.1750437609403,818.4741303712366,EVALUABLE_FIXED_SOURCE_PLANE
EJ230_xp0,EJ-230,0,+X_SENSOR,ESCAPE,0,nan,nan,nan,700.0,nan,nan,nan,EVALUABLE_FIXED_SOURCE_PLANE
EJ230_xp0,EJ-230,0,+Y_SENSOR,NON_ESCAPE,1744983,1.0584810796507014,1.1157601115760112,2.5690430314707773,30.0,31.754432389521043,33.47280334728033,77.07129094412332,EVALUABLE_FIXED_SOURCE_PLANE
EJ230_xp0,EJ-230,0,+Y_SENSOR,ESCAPE,0,nan,nan,nan,30.0,nan,nan,nan,EVALUABLE_FIXED_SOURCE_PLANE
EJ230_xp0,EJ-230,0,OPEN_+Y_OR_+/-X_UNRESOLVED,NON_ESCAPE,3197743,1.255098839033574,1.6413623307345098,3.330557868442964,nan,nan,nan,nan,NOT_EVALUABLE_MISSING_CREATION_POINT_OR_FACE
EJ230_xp0,EJ-230,0,OPEN_+Y_OR_+/-X_UNRESOLVED,ESCAPE,4560523,1.0057832537088258,1.0441138084051163,1.216915120170368,nan,nan,nan,nan,NOT_EVALUABLE_MISSING_CREATION_POINT_OR_FACE
