event_id,produced_scint,edep_total_MeV,edep_optical_MeV,edep_nonoptical_MeV,V2_encounters,V2_escaped,V5_incident,V5_matched,V5_expected_PDE_sum,SD_detected,SD_orphan,npe_left,npe_right
0,35988.0,3.4511547416955013,0.05485373385965784,3.3963010078358433,35454,9087,16173.0,9937.0,9920.348302942464,10098.0,161.0,684,745
1,23563.0,2.2809273029650177,0.036152064690547464,2.24477523827447,23209,5875,10470.0,6480.0,6420.14124894116,6589.0,109.0,474,470
2,17175.0,1.6606892699545048,0.026217294958344683,1.6344719749961603,16932,4345,7665.0,4650.0,4690.023838348671,4715.0,65.0,317,353
3,18068.0,1.7520544398042186,0.028012145747558385,1.7240422940566602,17791,4521,7963.0,4944.0,4871.811791718928,5022.0,78.0,389,342
4,16282.0,1.5632572304184298,0.02523105721039161,1.5380261732080382,16039,4071,7327.0,4488.0,4476.823345923286,4559.0,71.0,311,338
5,17004.0,1.6234680835812818,0.025895803586692922,1.5975722799945888,16711,4218,7650.0,4659.0,4682.481788902981,4743.0,84.0,356,356
6,20027.0,1.9315453267407716,0.030464030712092364,1.9010812960286791,19721,5011,9067.0,5535.0,5554.6850687281285,5614.0,79.0,407,405
7,17679.0,1.7129017605686416,0.026656420885223252,1.6862453396834183,17447,4438,7834.0,4753.0,4792.066570656548,4816.0,63.0,367,338
8,18548.0,1.7741014751212119,0.028374686280183217,1.7457267888410286,18282,4676,8313.0,5123.0,5090.357282901103,5205.0,82.0,381,390
9,23703.0,2.2924247765052055,0.03575977723985022,2.256664999265355,23374,6122,10421.0,6297.0,6395.158429051919,6397.0,100.0,455,456
10,21768.0,2.0931084410607417,0.033542773333635624,2.059565667727106,21460,5502,9803.0,5983.0,6005.678599075663,6087.0,104.0,484,417
11,19792.0,1.8922666825921344,0.03025094532948036,1.862015737262654,19503,4963,8828.0,5453.0,5407.968617293607,5548.0,95.0,422,408
12,44447.0,4.268568150152992,0.06654625005802253,4.2020219000949695,43806,11236,19494.0,11870.0,11959.3800359135,12065.0,195.0,885,852
13,15686.0,1.5182807065012005,0.02434091524247594,1.4939397912587247,15478,3986,7136.0,4376.0,4362.7770077206105,4454.0,78.0,338,338
14,15610.0,1.5174557669080186,0.024031090565424105,1.4934246763425945,15412,3917,7051.0,4328.0,4302.390437995983,4379.0,51.0,320,331
15,15295.0,1.4646559689977043,0.023332944303608,1.4413230246940962,15065,3860,6880.0,4190.0,4198.476575530655,4265.0,75.0,307,281
16,28897.0,2.7650835618948757,0.04350049782927092,2.7215830640656047,28482,7233,12825.0,7909.0,7879.79023149564,8026.0,117.0,579,617
17,19457.0,1.8787841570120767,0.02948051965622357,1.8493036373558531,19192,4826,8805.0,5334.0,5393.372283784898,5408.0,74.0,394,430
18,24726.0,2.3487604809154883,0.03684691905772805,2.3119135618577604,24348,6267,10929.0,6553.0,6709.684002917376,6670.0,117.0,475,512
19,17834.0,1.7204290717572828,0.027333296085118457,1.6930957756721643,17597,4507,7987.0,4910.0,4884.740402363705,4986.0,76.0,394,342
20,17427.0,1.6611136985948687,0.02607437366277181,1.635039324932097,17171,4436,7830.0,4694.0,4784.460448017414,4779.0,85.0,319,325
21,19535.0,1.8752730516570086,0.02975154870975029,1.8455215029472583,19250,5033,8629.0,5331.0,5286.20646195462,5423.0,92.0,375,381
22,17569.0,1.7050448516622236,0.026663171414305954,1.6783816802479177,17337,4508,7802.0,4754.0,4777.019027258405,4822.0,68.0,336,335
23,20595.0,1.9856045324729195,0.03080581922040369,1.9547987132525158,20332,5241,9121.0,5516.0,5588.392561212162,5593.0,77.0,434,387
24,20532.0,1.9733828102092443,0.031031006099603582,1.9423518041096408,20247,5183,9170.0,5594.0,5615.021438741304,5675.0,81.0,439,422
