window_low_ns,window_high_ns,tau1_fixed_ns,tau2_ns,f1,chi2,ndf,delta_poisson_deviance
6.300000000000001,42.0,2.1,3.268279669899271,0.7240213746520175,2173.3667654744554,354,1077.1298185176809
6.300000000000001,25.200000000000003,2.1,3.0466210356609373,0.665554862947156,293.6186568083711,186,51.45346043765812
10.5,42.0,2.1,3.692802052728374,0.6956521622006602,953.0930583754664,312,489.0098376905737
