event_id,opsc-101_world_y_30mm_numerator,opsc-101_world_y_30mm_denominator,opsc-101_world_near_x_numerator,opsc-101_world_near_x_denominator,opsc-101_world_far_x_numerator,opsc-101_world_far_x_denominator,opsc-106_world_y_30mm_numerator,opsc-106_world_y_30mm_denominator,opsc-106_world_near_x_numerator,opsc-106_world_near_x_denominator,opsc-106_world_far_x_numerator,opsc-106_world_far_x_denominator
24,4800.150786284581,19006.69763401195,4689.208045135173,18766.942988476294,4689.208045135173,18766.942988476294,4788.797381735218,18934.615854450687,4627.236969789824,18601.239609821285,4627.236969789824,18601.239609821285
25,3762.6623602775726,14596.476046947655,3682.939345287063,14417.902193652031,3682.939345287063,14417.902193652031,3753.8886749079184,14542.044312096254,3637.7571958465237,14292.490391712263,3637.7571958465237,14292.490391712263
26,3731.4246040751086,14370.55772295937,3652.146806382583,14196.818438349252,3652.146806382583,14196.818438349252,3722.515649920087,14317.274328469373,3607.0010760798964,14076.214936759965,3607.0010760798964,14076.214936759965
27,4069.214828253813,15786.942449097678,3977.666754295977,15597.948698814635,3977.666754295977,15597.948698814635,4059.6135583571254,15727.716983660037,3926.219427823879,15462.080389463641,3926.219427823879,15462.080389463641
28,4179.0085789638815,16230.448237643872,4087.0164889379275,16035.900832925352,4087.0164889379275,16035.900832925352,4169.288669909501,16170.247768225152,4035.2776291481186,15898.450983068531,4035.2776291481186,15898.450983068531
29,3903.1394820474106,15623.964094608353,3817.6473047955155,15436.678281178336,3817.6473047955155,15436.678281178336,3894.066409089439,15564.986987180042,3769.449525355773,15303.121143645523,3769.449525355773,15303.121143645523
30,4170.673068024969,16404.144317328224,4073.364795314717,16208.789313378027,4073.364795314717,16208.789313378027,4160.762083392416,16343.502951930666,4018.954059352636,16069.312875996175,4018.954059352636,16069.312875996175
31,5353.266543151232,20790.344265774605,5234.95090150898,20538.322618819264,5234.95090150898,20538.322618819264,5340.834096730359,20712.36821751008,5168.542008588636,20360.204011289174,5168.542008588636,20360.204011289174
32,3868.7952162851075,15153.163258088241,3782.7171583238583,14980.911571888988,3782.7171583238583,14980.911571888988,3859.5265534564214,15096.618413375652,3734.0980641015963,14855.655158888274,3734.0980641015963,14855.655158888274
33,4064.964823972914,15634.841178621795,3968.2813136677987,15434.871300339824,3968.2813136677987,15434.871300339824,4055.2211718403128,15575.725617040433,3914.417893770568,15295.471531276306,3914.417893770568,15295.471531276306
34,4480.0142646934755,17721.58910180055,4381.083904342525,17494.218719314893,4381.083904342525,17494.218719314893,4469.725357160632,17654.823095238746,4325.7354235062085,17339.738696105873,4325.7354235062085,17339.738696105873
35,4603.294864432107,17754.537604782126,4503.465912387922,17530.033504702402,4503.465912387922,17530.033504702402,4592.594738617213,17686.300004234832,4447.231638273711,17374.44524849549,4447.231638273711,17374.44524849549
36,5047.422196091699,19670.4879830338,4939.155019531445,19434.519636229797,4939.155019531445,19434.519636229797,5035.650907810144,19596.84427508244,4877.99755342963,19267.005477852585,4877.99755342963,19267.005477852585
37,4916.254191607725,19084.251837143143,4810.820627455626,18855.52101166124,4810.820627455626,18855.52101166124,4904.9583372566385,19012.037388066336,4751.38956115112,18692.865538444712,4751.38956115112,18692.865538444712
38,7262.327409595597,28216.692445250275,7102.371709953708,27888.97083104493,7102.371709953708,27888.97083104493,7245.353846429791,28108.73441881457,7012.322227776074,27648.857965357663,7012.322227776074,27648.857965357663
39,3924.451414769503,15108.486509539678,3832.9203063491764,14918.766097958447,3832.9203063491764,14918.766097958447,3914.986515842157,15051.808066646514,3781.674123738126,14783.728522277961,3781.674123738126,14783.728522277961
40,4873.107552282685,18958.42593268121,4765.3950445955525,18726.495965767062,4765.3950445955525,18726.495965767062,4861.728397398197,18888.47277593786,4704.812619844652,18563.48660832977,4704.812619844652,18563.48660832977
41,4272.569075128838,16631.633328195036,4172.0976831293265,16416.184110295657,4172.0976831293265,16416.184110295657,4262.597933355519,16569.014746469886,4116.261085133009,16269.088172682394,4116.261085133009,16269.088172682394
42,4794.208267042476,18696.144942669078,4683.098086648535,18469.31337447154,4683.098086648535,18469.31337447154,4782.887145582618,18626.98405679065,4620.953692890731,18308.31225185247,4620.953692890731,18308.31225185247
43,4450.542216724145,17218.901701384813,4351.014933849282,17008.359488346345,4351.014933849282,17008.359488346345,4439.984633115507,17154.433027245574,4295.055106729161,16859.940961299562,4295.055106729161,16859.940961299562
44,11938.176785801461,45282.398746133906,11710.26695438069,44808.69917557551,11710.26695438069,44808.69917557551,11909.678699730259,45119.942428580354,11577.60946762035,44455.98427587875,11577.60946762035,44455.98427587875
45,5381.979398904977,20940.49857339885,5267.303597786726,20680.202103304073,5267.303597786726,20680.202103304073,5369.383197957986,20863.474648606036,5202.305252086274,20501.359117616747,5202.305252086274,20501.359117616747
