cell_id,material,x_mm,face,outcome,count,secant_q10,secant_median,secant_q90,fixed_distance_mm,path_q10_mm,path_median_mm,path_q90_mm,absolute_path_status
EJ200_xp0,EJ-200,0,+Z,NON_ESCAPE,66087132,1.3703323055841041,2.2087244616234125,6.279434850863423,nan,nan,nan,nan,NOT_EVALUABLE_MISSING_CREATION_POINT_OR_FACE
EJ200_xp0,EJ-200,0,+Z,ESCAPE,19242540,1.0217113665389528,1.1188811188811187,1.2426219322771048,nan,nan,nan,nan,NOT_EVALUABLE_MISSING_CREATION_POINT_OR_FACE
EJ200_xp0,EJ-200,0,-Z,NON_ESCAPE,66391730,1.3712718546451834,2.2136137244050915,6.379585326953748,nan,nan,nan,nan,NOT_EVALUABLE_MISSING_CREATION_POINT_OR_FACE
EJ200_xp0,EJ-200,0,-Z,ESCAPE,19240236,1.0217113665389528,1.1188811188811187,1.2426219322771048,nan,nan,nan,nan,NOT_EVALUABLE_MISSING_CREATION_POINT_OR_FACE
EJ200_xp0,EJ-200,0,-Y,NON_ESCAPE,4195765,1.269438273563948,1.6293279022403258,3.4158838599487615,30.0,38.08314820691844,48.87983706720977,102.47651579846284,EVALUABLE_FIXED_SOURCE_PLANE
EJ200_xp0,EJ-200,0,-Y,ESCAPE,5692107,1.007302946361118,1.0590415673815197,1.2066365007541477,30.0,30.21908839083354,31.77124702144559,36.199095022624434,EVALUABLE_FIXED_SOURCE_PLANE
EJ200_xp0,EJ-200,0,-X_SENSOR,NON_ESCAPE,8729,1.000250062515629,1.000250062515629,1.0529086601737299,700.0,700.1750437609403,700.1750437609403,737.0360621216109,EVALUABLE_FIXED_SOURCE_PLANE
EJ200_xp0,EJ-200,0,-X_SENSOR,ESCAPE,0,nan,nan,nan,700.0,nan,nan,nan,EVALUABLE_FIXED_SOURCE_PLANE
EJ200_xp0,EJ-200,0,+X_SENSOR,NON_ESCAPE,8565,1.000250062515629,1.000250062515629,1.0512483574244416,700.0,700.1750437609403,700.1750437609403,735.873850197109,EVALUABLE_FIXED_SOURCE_PLANE
EJ200_xp0,EJ-200,0,+X_SENSOR,ESCAPE,0,nan,nan,nan,700.0,nan,nan,nan,EVALUABLE_FIXED_SOURCE_PLANE
EJ200_xp0,EJ-200,0,+Y_SENSOR,NON_ESCAPE,1830744,1.0584810796507014,1.1157601115760112,2.585649644473174,30.0,31.754432389521043,33.47280334728033,77.56948933419523,EVALUABLE_FIXED_SOURCE_PLANE
EJ200_xp0,EJ-200,0,+Y_SENSOR,ESCAPE,0,nan,nan,nan,30.0,nan,nan,nan,EVALUABLE_FIXED_SOURCE_PLANE
EJ200_xp0,EJ-200,0,OPEN_+Y_OR_+/-X_UNRESOLVED,NON_ESCAPE,3388272,1.2582573136206354,1.6494845360824744,3.427592116538132,nan,nan,nan,nan,NOT_EVALUABLE_MISSING_CREATION_POINT_OR_FACE
EJ200_xp0,EJ-200,0,OPEN_+Y_OR_+/-X_UNRESOLVED,ESCAPE,4764165,1.0057832537088258,1.0441138084051163,1.21765601217656,nan,nan,nan,nan,NOT_EVALUABLE_MISSING_CREATION_POINT_OR_FACE
