face,encounters,encounter_share,encounter_share_se,escaped,conditional_escape,conditional_escape_se,escape_share
+Z,88623946.0,0.44718812683717035,7.316562954408457e-05,20042973.0,0.2261575330893075,5.295122191546949e-05,0.39347415472242064
-Z,88974606.0,0.4489575243378946,7.21523494391842e-05,20057327.0,0.22542754502335194,5.269683977891665e-05,0.3937559456531815
-Y,10144581.0,0.05118860510835241,2.3070399179120982e-05,5884566.0,0.5800698915016795,0.00016644827217723965,0.11552301311578356
-X_SENSOR,2052.0,1.0354199713358211e-05,2.3082120871862965e-07,0.0,0.0,0.0,0.0
+X_SENSOR,106601.0,0.0005378986567464418,1.697323622622028e-06,0.0,0.0,0.0,0.0
+Y_SENSOR,2004922.0,0.010116648536893553,7.16992827103998e-06,0.0,0.0,0.0,0.0
OPEN_+Y_OR_+/-X_UNRESOLVED,8323746.0,0.042000842323229315,1.7807606638141997e-05,4953608.0,0.5951176309320347,0.00016827856831406397,0.0972468865086143
