event_id,opsc-101_world_y_30mm_numerator,opsc-101_world_y_30mm_denominator,opsc-101_world_near_x_numerator,opsc-101_world_near_x_denominator,opsc-101_world_far_x_numerator,opsc-101_world_far_x_denominator,opsc-106_world_y_30mm_numerator,opsc-106_world_y_30mm_denominator,opsc-106_world_near_x_numerator,opsc-106_world_near_x_denominator,opsc-106_world_far_x_numerator,opsc-106_world_far_x_denominator
40,3672.8237031884546,14389.230081912705,3651.056919725959,14339.525708613246,3548.769598799324,14137.451005163699,3664.142836984048,14335.898503845165,3630.7194958299524,14261.332104061014,3491.891985666438,14002.839640291086
41,4346.323911118146,16530.961974888185,4317.666459416352,16471.837649211266,4182.992096444508,16226.35992402281,4336.212431320413,16470.48735657723,4292.2080779032585,16381.506789281122,4109.419168053818,16064.68924031058
42,4162.776918944823,16085.664716610761,4136.810316774202,16029.533229377274,4014.7827154728448,15795.406254084684,4152.925373301743,16025.88841465485,4113.0530140166775,15941.295329902594,3947.427277061335,15639.649186662811
43,6421.496158957099,24677.76647112595,6383.046180937516,24591.954509797422,6202.3247452828555,24238.35270654022,6406.335900098118,24586.6475331697,6347.293847528066,24457.6762388299,6101.980062880106,24003.84792035407
44,4270.994358329459,16722.576138304234,4245.031263160056,16663.119372360637,4123.005283039863,16420.7542917639,4261.265338775405,16660.493407172675,4221.397732009945,16571.34138264687,4055.763971341818,16260.65238050978
45,4048.4917810053253,15762.67958878105,4023.1482275918333,15705.872189630072,3904.064014877175,15474.73032476586,4039.0486414521833,15703.887068912374,4000.133574622906,15618.540554047484,3838.5164697529726,15323.338671382953
46,4221.678959322104,16298.545863316904,4196.651240021949,16241.165874209739,4079.0459183384673,16006.053508649562,4211.770868680308,16237.36482662036,4173.340517532776,16151.029906515945,4013.7281925818897,15850.405241465662
47,4010.3552727488477,15536.292641188516,3986.199520068403,15478.511301831135,3872.6472328583604,15245.945620342425,4000.8345189747206,15477.967679223317,3963.741390565757,15391.699717474152,3809.59098983258,15094.658331864304
48,4208.671258621383,16126.221762613033,4180.142680947682,16070.761118553677,4046.2157714758223,15833.47940227504,4198.759163531171,16066.23916704713,4154.958161291654,15982.202372946711,3973.3057392060623,15673.979603978396
49,3932.8688669542457,15084.161543751634,3908.938617506506,15032.078063589737,3796.479211795747,14813.96205430036,3923.6414480098683,15027.978389561757,3886.8958625903547,14949.315345861862,3734.2573096974747,14668.60557343794
50,4077.1129428111117,16069.40975806049,4052.909504243171,16015.6161821408,3939.323036782942,15792.012472936418,4067.45387749732,16007.91934759142,4030.2948081835775,15926.907457751928,3876.2627623436147,15638.837412883424
51,4115.937595044353,16210.528344734117,4091.6048879595555,16153.618288907935,3977.343818517368,15925.480881689497,4106.1781900583655,16150.92356618355,4068.818053141796,16065.790755121881,3913.812123023035,15775.036141235678
52,5392.64524699577,21050.98750807638,5359.100142158013,20974.340605596073,5201.564041635437,20656.050741242918,5379.8586251117,20972.315169825266,5328.353250965942,20856.73368832532,5114.628649745437,20448.249489353257
53,3912.8395881263127,15000.345581266833,3887.6518888623264,14947.973885946203,3769.4009526848236,14730.760887255228,3903.595935558222,14944.723709439395,3864.9240135949212,14865.82876576095,3704.5270816411885,14586.078724126182
54,3957.6974455507066,15413.404919065713,3933.579507531632,15356.510318081118,3820.2327653721263,15128.261015120705,3948.3720559449926,15356.128772468855,3911.3380635561516,15271.096684555601,3757.4906886063686,14979.564409237919
55,4556.055344078835,17673.810928892945,4527.739502056793,17610.777731795017,4394.651593454341,17353.272295182207,4545.219117614044,17606.917093793072,4501.738619333958,17512.27575551379,4321.08528722577,17182.24156312068
56,4383.971094512745,17337.36910647449,4357.589011208605,17274.165310844277,4233.568108420801,17016.881021411256,4373.658345406805,17272.310082966356,4333.1464002675975,17177.55655717338,4164.781525660232,16847.768145504593
57,9282.837260660383,35887.96206455924,9222.399883408487,35754.70596050506,8938.67021277234,35208.54605681885,9261.007675614925,35755.89190649325,9168.21567200638,35555.58284856351,8783.368152385567,34855.75999050223
58,3996.4451990497028,15896.303976345174,3970.87834048468,15843.257651679916,3850.7032511832517,15619.975195080435,3986.975721813391,15837.801693955358,3947.716135391509,15757.604920517106,3784.5840743985777,15469.68158359174
59,4407.980226208355,17152.225023578492,4378.658227007059,17086.520470992167,4240.97103336157,16812.509775647286,4397.67241156574,17088.766647657663,4352.651918219815,16989.634225730057,4165.866487186931,16636.95731907171
60,4553.323273536336,17357.278992673197,4523.828728845191,17297.17323097306,4385.088926072794,17043.881374307875,4542.639564796202,17294.098370250238,4497.344780671232,17203.248390246197,4308.92410753229,16876.03669471515
61,4206.339810308209,16098.79881382104,4179.864389911528,16038.08354430322,4055.4319137057028,15788.258068385885,4196.23873308523,16038.029873036254,4155.584478222218,15946.662858972677,3986.685557134655,15626.756809306993
62,4308.16052238972,16557.166325916318,4280.948820654495,16498.32799068063,4153.019301726878,16253.32142285663,4297.956221081151,16496.2661622205,4256.169942026093,16407.452705796954,4082.493723826689,16093.145444600068
63,3802.659448675666,14882.72325864904,3779.5586645651074,14832.664050785803,3671.0668457768925,14623.072253450051,3793.8837516002013,14827.811655218728,3758.4145025998123,14752.23084927165,3611.2213059994797,14482.261266827927
64,5680.666415877623,22021.033099169308,5643.98022417787,21939.82827979571,5471.496688330485,21603.02392596934,5667.319057169576,21939.747762357732,5610.983355281224,21817.24617695904,5376.808171181565,21385.593881470148
65,5631.311892423626,21592.557259381265,5596.821581171168,21520.135711913237,5434.776877921444,21220.82678906024,5618.3326901994205,21513.4771610844,5565.373454513639,21404.63645468191,5345.467991425268,21019.054917421956
66,3963.526550006749,15551.03577125559,3939.0514359355075,15496.477899304997,3823.986134217813,15272.1728516858,3954.103733534932,15493.032324111295,3916.5196783931074,15411.027114535831,3760.308135372954,15123.091724518461
67,3969.1344109575166,15768.299000059675,3942.4686575894802,15709.642862655146,3817.3479160487414,15468.042932948378,3959.48851611008,15709.400517181839,3918.549901786535,15621.300243238224,3748.895833499456,15310.457010591934
68,4939.132089322197,19045.9100081098,4909.620679452454,18977.65168653307,4771.038418465781,18697.310064788708,4927.766264447794,18973.539710041736,4882.4547263502645,18871.23439735445,4694.450612352482,18511.068190955222
69,5692.599560738674,22653.3209173058,5656.292268893136,22567.313577544755,5485.794078306872,22214.984597449005,5679.214212773889,22568.38792543337,5623.468133981179,22439.017874620153,5392.166829145943,21988.774794754514
70,5990.460399045703,22944.989525233337,5953.50263316121,22861.491856176854,5780.131055562377,22519.20811217746,5976.423409903491,22861.91742101541,5919.685719883345,22736.330689681283,5684.636158826759,22298.3088168385
71,3982.5785869703986,15535.074931326651,3957.4426004270954,15480.85005440575,3839.3836515291173,15253.509751337713,3973.18546493713,15475.827860961534,3934.5910220151713,15393.890971440347,3774.409151330503,15101.452210769428
72,4649.246496462893,18387.40409537135,4622.309557640555,18323.33619851007,4495.868490210978,18061.984610660653,4638.518255176507,18319.8267185316,4597.16149984991,18223.58704160855,4425.674198499359,17889.74019043551
73,4372.923657823471,16650.85784663985,4346.916178229821,16591.976957124694,4224.950831031777,16345.950532492077,4362.584105553518,16587.685509757557,4322.658742475787,16498.754422271813,4157.337626701135,16182.828350231488
74,4252.445704989198,16717.613850282767,4225.300060438775,16660.53652933691,4097.673322309798,16420.767918695936,4242.404591166898,16655.78481170272,4200.719423127112,16569.601304340133,4027.448731823652,16259.77953263436
75,4318.423212699226,16700.759520934782,4292.409422207236,16641.79144276595,4170.135571627185,16398.12281736327,4308.368575382484,16638.671519213698,4268.422779064783,16549.850074275422,4102.4432114023475,16237.451192233932
76,4311.037129611036,16836.949351078998,4282.360849948143,16777.808870424156,4147.696671151097,16536.628812809366,4300.762786041682,16775.56206224706,4256.733356986857,16686.786870632077,4074.0416523085096,16377.331976241363
77,3784.1220205516147,14930.696822517628,3758.9139170392737,14877.8039596873,3640.5241580780453,14658.103385573411,3775.040306585773,14874.674114596197,3736.3354334934716,14794.978577591135,3575.711735985661,14512.230431143595
78,4040.5339101092413,15981.165254074771,4014.2615547568744,15925.72200476143,3890.7691824295034,15693.044576925178,4031.114585023035,15922.08723178231,3990.771588631908,15838.331665091264,3823.1367397996287,15538.374031718622
79,4399.023715934053,17077.980250999415,4373.034987722179,17019.774691555653,4250.988153200778,16778.913152133526,4388.740831864794,17014.366682289787,4348.837699889435,16926.88197321516,4183.261372858889,16617.123424055666
80,4733.538504899491,18425.04930220265,4706.141074191039,18363.094203927834,4577.477309546568,18105.74345083599,4722.406237115074,18357.0344150543,4680.340116290665,18263.56139332712,4505.785977746769,17933.573304988226
81,4164.641389588615,16240.746956582467,4138.798912692047,16182.143660071659,4017.4848398616077,15939.661150091782,4154.712641620816,16179.783567532362,4115.035810271888,16091.472743937777,3950.4941648114354,15780.587439549221
82,3949.75550676143,15559.114215390215,3923.845418257987,15506.093877601958,3802.2273227861288,15284.93941123114,3940.4636080396212,15500.496703215013,3900.6835295903684,15420.54377326391,3735.7391120396214,15135.00861695162
83,4648.005266936091,17998.423718177,4621.103105899068,17935.2612999736,4494.644877322164,17678.939395377878,4637.1397085493045,17931.733503229996,4595.8294101160545,17837.322485683842,4424.163064283805,17508.85301866502
84,4440.514532104017,17032.193613176114,4410.32333802912,16968.4135678923,4268.517598196747,16701.044897367497,4429.94118228276,16969.091960792663,4383.584682968144,16872.82746541101,4191.181520060685,16527.819748895137
85,4001.2354986300998,15835.97892858698,3975.281224582889,15778.676117531573,3853.4282155118945,15543.452530400918,3991.6468212166164,15776.524116645638,3951.7978190943654,15690.361796890102,3786.5122088269163,15388.981015346375
86,3915.4398896850194,15361.483391573318,3893.4531775648384,15309.910621704661,3790.1673293653193,15100.612852069453,3906.5378463062502,15304.263307129007,3872.7781651283535,15226.937157892846,3732.6247399766876,14959.035905352854
87,4354.018011865556,17051.870096629522,4325.758541542388,16991.46783198734,4192.943818624166,16741.85302766908,4343.7322893204055,16989.559750339267,4300.338669614642,16898.621924974053,4120.063250544223,16577.6967696305
88,3769.552742267526,14549.217415912462,3747.3463642952142,14494.753063215276,3643.2020886463497,14275.260353924881,3760.716831468505,14495.226641909241,3726.6265377246373,14413.609582741947,3585.457805306315,14134.179615575413
89,4737.200150021317,18437.13484547296,4704.111743879113,18371.043435938314,4548.717222711043,18091.83238984654,4725.8751715445915,18369.950711724814,4675.070927247598,18270.021368809663,4464.247525926484,17909.019270250836
90,4369.24186788183,17137.360715523155,4343.158242717445,17076.124384641877,4220.565070082261,16827.97034338116,4359.083564565437,17073.44693823913,4319.03089017923,16981.709485354786,4152.6249700434655,16664.205037006453
91,6022.2172001867075,23486.947277620086,5984.8963927477125,23405.91753972814,5809.5682980051915,23068.880926017944,6008.041196417647,23401.523061836095,5950.736329017531,23279.3591275004,5712.8189248150275,22845.64376249704
92,5563.796154919102,21407.848390221603,5528.717866625299,21332.56998338593,5364.0606803764385,21015.236269349036,5550.524224275162,21330.97610027416,5496.667900646649,21217.21993354241,5273.3477636044645,20807.068698969593
93,4759.457642830784,18290.389082731846,4727.843468263329,18224.17026838571,4579.245008496478,17946.924946946634,4748.279142787301,18222.3892689489,4699.733636261992,18122.455839237045,4498.016618540791,17764.80597322869
94,4371.998259547011,16516.342069873775,4342.589490651391,16451.786056875753,4204.442537820349,16180.575985381422,4361.70112965762,16454.95424618263,4316.545365696489,16357.4376155005,4129.092533637325,16007.790174656022
95,4496.347655185271,17473.56506840012,4468.796006870318,17410.698026491435,4339.519883804861,17153.935945897894,4485.6786810487065,17405.53433018385,4443.380143369657,17311.107758391885,4268.088961277866,16982.339758583956
96,4782.3450786152425,18465.07797622898,4751.782400635274,18396.846825935518,4608.150675859355,18117.136037554978,4771.10219265962,18395.61051164375,4724.172199070425,18293.02792776231,4529.2208478512375,17934.628998440974
97,6935.762750688783,26747.58279688401,6891.100836419847,26645.408439125855,6681.067559482286,26231.049018237594,6919.609764750878,26646.30401051172,6851.024514486928,26492.899258386547,6565.824279931954,25964.391676022828
98,4980.05495102753,18897.810919267158,4950.956404272764,18829.28720600401,4814.202923163315,18549.258490583583,4968.644687307398,18825.625441996843,4923.962778918837,18722.846285833963,4738.346654810707,18363.50184430487
99,4576.106510205801,17528.43915849751,4547.673794668366,17465.385633023143,4414.164102097328,17202.630292297054,4565.2994683257375,17463.77820239205,4521.644397077869,17368.624502916264,4340.529035312955,17031.015223591367
100,6325.697498648419,24719.366398475562,6284.691875971818,24633.99025132563,6092.087689410487,24278.093457244642,6310.65286120531,24627.1546806099,6247.691345186363,24498.345661513613,5986.363424620761,24040.60819989399
101,4045.168072920597,15895.415133240995,4017.3694854655428,15835.207493550053,3886.991632014575,15584.677547430594,4035.5405869370134,15836.06393328758,3992.8651074536956,15745.330560296283,3816.130033121196,15422.86405291734
102,3993.296766704242,15637.378417646738,3966.7814920760793,15579.810777544228,3842.284249933724,15338.496267731223,3983.743106357731,15579.369422408034,3943.0324042662196,15492.362679997424,3774.1496239908315,15182.152712480896
103,9886.397386631568,38017.97280811598,9824.580688655878,37876.813784088416,9534.333319472997,37293.80254156823,9863.172495384542,37874.3620672256,9768.261087839433,37662.02520285894,9374.53851457455,36913.415904291855
104,4371.572885673414,17131.879267696895,4342.921560251292,17068.516967171498,4208.413216211835,16808.15219992263,4361.033687406321,17068.153045461353,4317.044028621529,16972.76267224399,4134.5983648850815,16639.960262546385
105,6743.417937769554,26217.793066159793,6699.485716502215,26122.485800777536,6493.192916079549,25728.393223072915,6727.6404008947775,26122.22468692349,6660.187526180089,25978.84791046552,6380.335286739564,25471.96226442051
106,4020.302749646648,15554.24980059204,3995.7585522679324,15502.186098186196,3880.6662830466057,15283.371586019284,4010.752234216352,15495.890682512083,3973.073604175311,15417.25115402323,3817.079883581292,15134.837185618375
107,4648.62219006319,17981.81846926361,4619.134590456612,17916.01257334186,4480.707410382779,17646.038544307943,4637.538555386619,17914.196717155744,4592.2652299297915,17815.519454798356,4404.509237974053,17468.641728030554
108,4158.7072718594845,16047.535901930827,4132.581795446664,15988.086928807468,4009.6869192767267,15740.60019167824,4148.815991798404,15988.588975945426,4108.694964333768,15898.859090364622,3941.7911251578867,15581.199305477025
109,8900.897868910848,34970.40422032952,8837.850589110789,34834.01219275889,8541.6378635223,34270.95867200836,8879.676353974826,34839.48964963764,8782.868394436591,34634.122337298795,8380.88974520308,33911.6390318431
110,3840.3867341124674,15288.83070922568,3815.2567844381147,15233.77349064319,3697.3662482271734,15004.538242248305,3831.455305439575,15232.959012953312,3792.875548059086,15149.947097940809,3633.0417829630414,14855.258889399385
111,4174.505138940101,16431.773961367853,4146.968170122216,16370.09377183786,4017.663712567948,16114.983605443378,4164.498725695143,16370.617192818474,4122.218925942708,16277.843052149974,3946.8078758454762,15949.357700966548
112,5083.389599527841,19591.596847442343,5049.946899982973,19520.35970033533,4892.850143528456,19229.709239859392,5071.029835673916,19519.15986084143,5019.6801043241785,19412.213252201043,4806.515343564502,19039.882879319088
113,4127.826024648971,16118.546647663921,4102.531055775208,16061.582633445894,3983.6082469221706,15825.660370616111,4118.002612416132,16059.085713056887,4079.1595043317434,15973.373270000877,3917.7067638981316,15670.460361051328
114,4015.617147442458,15860.090760134713,3989.402171743473,15804.56761938433,3866.3309787881267,15572.611332296348,4006.245721116584,15801.174407534481,3965.996673195783,15717.404554142831,3799.0636031126114,15418.818513837785
115,4209.79638716997,16121.762954493213,4183.938470407929,16062.798306701152,4062.7211406186125,15818.059377129608,4199.955488354326,16062.581783338692,4160.261512408699,15973.736195512316,3995.994918320029,15659.104686548839
116,6363.197202142872,24936.432292415,6322.252171518702,24849.05541482819,6129.734758088529,24484.182790561434,6347.867061512335,24843.543456152835,6284.991029211098,24711.982056853674,6023.607701407675,24241.208583644133
117,5396.017715654801,20865.345851471837,5363.275670907627,20794.537636440164,5209.332897086305,20493.73790830319,5383.442943017698,20787.76631918086,5333.163755510352,20680.531018723435,5124.160009008501,20291.93259194848
118,6293.937448128413,24716.02905994944,6254.669562799385,24626.325879572578,6070.296025008858,24257.598520578766,6279.0299399098385,24625.664533284646,6218.739293713474,24490.57227740428,5968.635699511917,24019.542420658774
119,3917.878942021274,15193.18295800254,3894.1709650393623,15139.782611700364,3782.713736346837,14916.742059238723,3908.6573586796976,15136.265844769801,3872.2514058201295,15055.674169764536,3720.9383748082632,14768.850845159239
120,4869.021028888628,18744.86422718708,4837.622535530282,18676.648807186142,4690.134510993384,18395.59247429992,4857.592721512405,18675.55829882682,4809.382029548517,18573.036761259067,4609.259757929582,18211.650438646655
121,4360.750778214638,16946.042797018206,4332.161703395814,16883.441980126743,4197.879742959115,16625.14458167596,4350.31269036367,16882.75863442351,4306.4160927909215,16788.508954474448,4124.219877692054,16457.042014661456
122,4142.939988615705,16361.949252341163,4116.429512671145,16303.72423167504,3991.660604918166,16058.90317490559,4133.181301087092,16301.023351897162,4092.466624574732,16213.027453688328,3922.962569547181,15897.71832513051
123,5782.776605019559,22256.667022343394,5745.695981573782,22178.356250556237,5571.443636906144,21849.79105309997,5768.921569960675,22174.785317799193,5711.983478480912,22056.553793332456,5475.480274083984,21632.60381019056
124,3970.5605203230025,15500.687512379816,3945.3985432198137,15448.386352681802,3827.1682022577425,15227.35906629996,3961.1570756944193,15444.624112959911,3922.5207892259664,15365.53206797362,3762.0655247231125,15079.88617814684
125,3847.7770271741733,15087.999436292748,3823.0669836026077,15031.602969665579,3707.029924147348,14797.282778364546,3838.498234316659,15031.117032325745,3800.5585989665424,14946.041280034313,3643.139092741661,14645.415332034305
126,6020.151479444652,23302.054683650236,5979.660239476466,23220.85146333112,5789.623791754946,22876.41714255873,6005.938079256849,23215.264521584177,5943.772277621735,23092.366605450377,5686.055859540083,22646.894509171063
127,6858.076606109066,26681.16340149161,6816.207399651459,26590.98755821488,6619.678049491998,26214.23643099127,6842.103589479675,26581.976939126893,6777.8212762348285,26445.820654504605,6511.274901614399,25961.314473729155
128,4689.50564458675,18429.252158518,4659.233955339812,18365.666201669137,4516.925590889404,18100.435382556025,4678.355086297199,18361.694153798635,4631.870189697551,18265.705991900635,4438.67808728716,17924.85468295298
129,5155.73545414152,19707.461158548307,5122.782418762254,19635.625717268722,4968.076338201325,19337.20761622992,5143.5719765499425,19633.03324672701,5092.977552442981,19524.79601224708,4883.136000494557,19140.940098788797
130,4240.459224500551,16817.049224052163,4212.9788570034425,16752.620637358355,4083.884684750933,16498.365672787335,4230.425986486778,16753.518594702375,4188.2310000597445,16657.717144158225,4013.0555203873505,16333.741370199517
131,4317.00832724831,16560.225152063966,4289.9486259229225,16499.889442659372,4162.785742552701,16254.886694826328,4306.717311589192,16498.765565280857,4265.166490658857,16408.454258357775,4092.5739961398745,16094.346126533865
132,4380.9207296382165,16926.14827451276,4352.557222681784,16865.39453059737,4219.582895451939,16614.659306585032,4370.579500041102,16863.752181522937,4327.038806335982,16772.64964847907,4146.830281551633,16449.313389844512
133,4094.3056042249627,15740.183956921486,4069.3630449325838,15684.85539207472,3952.2117421062353,15457.956646463153,4084.7558627339167,15680.791479646137,4046.458385254409,15597.609045738049,3887.50707499707,15306.602828002784
134,4301.886234174793,16692.834763436822,4274.545630136985,16633.568496987573,4146.5173502247035,16388.858146226914,4291.526135582306,16631.209766495474,4249.561480256398,16541.928791729963,4076.186050614414,16228.292175500854
135,4613.857409409874,18408.04212111203,4583.3495855951915,18341.271018919895,4439.969906232574,18061.22961644789,4602.908040076044,18339.763601419538,4556.061969685734,18238.865712475497,4361.451428017493,17878.577232939217
