material_code,material,gun_x_mm,face_type,face,nominal_d_mm,regime,variable,n_pairs,first_mean,random_mean,paired_mean_difference,bootstrap_low_95,bootstrap_high_95,ks_statistic,ks_asymptotic_p,fraction_first_less
0,EJ-200,0,0,left,700,center,path_length_mm,10000,714.301532719,985.381064486,-271.079531767,-280.138607208,-260.820492493,0.7581,0,0.9132
0,EJ-200,0,0,left,700,center,rho_detour,10000,1.02094280131,1.44041138363,-0.419468582316,-0.432736191014,-0.404627202485,0.7753,0,0.9304
0,EJ-200,0,0,left,700,center,d_direct_mm,10000,699.649195113,688.966632343,10.6825627703,8.90347964331,12.4969299996,0.0589,1.52264006117e-15,0.5304
0,EJ-200,0,0,left,700,center,n_boundary_encounters,10000,9.9024,49.6368,-39.7344,-40.59228,-38.8020625,0.6664,0,0.8761
0,EJ-200,0,0,left,700,center,wl_nm_created,10000,438.467981956,437.651970437,0.816011519872,0.0186801698016,1.61136145593,0.0169,0.113839537944,0.4925
0,EJ-200,0,0,left,700,center,wl_nm,10000,438.467981956,437.651970437,0.816011519872,0.0186801698016,1.61136145593,0.0169,0.113839537944,0.4925
0,EJ-200,0,0,left,700,center,pde,10000,0.602090573764,0.604862244353,-0.00277167058863,-0.00386283359822,-0.00171911779742,0.0229,0.0103683408791,0.4967
0,EJ-200,0,0,left,700,center,exit_angle_deg,10000,10.6009202691,39.4442992652,-28.8433789961,-29.3452744714,-28.3004598372,0.7726,0,0.9288
0,EJ-200,0,0,left,700,center,t_creation_ns,10000,0.36299130522,3.01538313526,-2.65239183004,-2.70193649774,-2.60206274071,0.9134,0,0.9582
0,EJ-200,0,0,left,700,center,t_detection_ns,10000,4.12758374769,8.20864069873,-4.08105695105,-4.14667246948,-4.00987881519,0.9853,0,0.9974
0,EJ-200,0,0,left,700,center,is_cherenkov,10000,0.0491,0.0297,0.0194,0.0141,0.025,0.0194,0.0458025444675,0.0288
0,EJ-200,0,1,right,700,center,path_length_mm,10000,714.411635849,977.270884865,-262.859249017,-273.160587561,-252.841197347,0.7623,0,0.9117
0,EJ-200,0,1,right,700,center,rho_detour,10000,1.02105018754,1.42946496599,-0.408414778449,-0.42251821566,-0.394663900379,0.7798,0,0.9302
0,EJ-200,0,1,right,700,center,d_direct_mm,10000,699.6832443,688.203349482,11.4798948186,9.6716384549,13.3869592978,0.0366,2.90653767961e-06,0.527
0,EJ-200,0,1,right,700,center,n_boundary_encounters,10000,9.9808,48.9989,-39.0181,-39.9375225,-38.155625,0.6709,0,0.8782
0,EJ-200,0,1,right,700,center,wl_nm_created,10000,438.056675778,438.724764531,-0.668088753008,-1.4642004395,0.126168117685,0.0196,0.0423544611712,0.5034
0,EJ-200,0,1,right,700,center,wl_nm,10000,438.056675778,438.724764531,-0.668088753008,-1.4642004395,0.126168117685,0.0196,0.0423544611712,0.5034
0,EJ-200,0,1,right,700,center,pde,10000,0.602066586718,0.603704617518,-0.00163803080038,-0.00273251980307,-0.000578113753583,0.0134,0.328527834174,0.4911
0,EJ-200,0,1,right,700,center,exit_angle_deg,10000,10.6443191002,39.593339369,-28.9490202688,-29.478874315,-28.4236970203,0.777,0,0.9285
0,EJ-200,0,1,right,700,center,t_creation_ns,10000,0.362382403726,3.01431745505,-2.65193505133,-2.70120850579,-2.6041905009,0.9143,0,0.9607
0,EJ-200,0,1,right,700,center,t_detection_ns,10000,4.12755512412,8.16480922046,-4.03725409634,-4.10772096274,-3.97182870325,0.9866,0,0.9984
0,EJ-200,0,1,right,700,center,is_cherenkov,10000,0.0515,0.0301,0.0214,0.0158,0.0266,0.0214,0.020197174452,0.0287
0,EJ-200,200,0,left,900,far,path_length_mm,10000,916.597127108,1207.71431073,-291.117183622,-301.226616495,-281.790073812,0.7539,0,0.9065
0,EJ-200,200,0,left,900,far,rho_detour,10000,1.01886072309,1.37571969074,-0.356858967648,-0.3675533497,-0.346450694199,0.7723,0,0.9256
0,EJ-200,200,0,left,900,far,d_direct_mm,10000,899.630039594,884.215430528,15.4146090658,13.1559788202,17.5805584018,0.0478,2.20775291821e-10,0.5238
0,EJ-200,200,0,left,900,far,n_boundary_encounters,10000,12.1552,58.5895,-46.4343,-47.39952,-45.4950825,0.6698,0,0.8773
0,EJ-200,200,0,left,900,far,wl_nm_created,10000,437.891618886,437.816774558,0.0748443274844,-0.644044212555,0.830731037471,0.0093,0.778352793151,0.4988
0,EJ-200,200,0,left,900,far,wl_nm,10000,437.891618886,437.816774558,0.0748443274844,-0.644044212555,0.830731037471,0.0093,0.778352793151,0.4988
0,EJ-200,200,0,left,900,far,pde,10000,0.602820124187,0.604600840986,-0.00178071679882,-0.00283871445613,-0.000762693435562,0.012,0.465339266196,0.4917
0,EJ-200,200,0,left,900,far,exit_angle_deg,10000,10.0019716187,37.7080147769,-27.7060431583,-28.240233095,-27.1919184722,0.7695,0,0.9235
0,EJ-200,200,0,left,900,far,t_creation_ns,10000,0.386211990807,3.02117240712,-2.63496041631,-2.68303758186,-2.58437395122,0.9007,0,0.9571
0,EJ-200,200,0,left,900,far,t_detection_ns,10000,5.21696547437,9.3861800186,-4.16921454422,-4.23689162151,-4.103035863,0.9807,0,0.9973
0,EJ-200,200,0,left,900,far,is_cherenkov,10000,0.0457,0.0291,0.0166,0.0113,0.0218,0.0166,0.125910397309,0.0281
0,EJ-200,200,1,right,500,near,path_length_mm,10000,512.247086518,734.081282285,-221.834195767,-230.854059485,-212.746495193,0.764,0,0.9162
0,EJ-200,200,1,right,500,near,rho_detour,10000,1.02497470853,1.49760534312,-0.472630634589,-0.490686762084,-0.454722143871,0.779,0,0.9322
0,EJ-200,200,1,right,500,near,d_direct_mm,10000,499.766377789,492.625256506,7.14112128369,5.94840436056,8.44051615233,0.0307,0.00015622949055,0.5196
0,EJ-200,200,1,right,500,near,n_boundary_encounters,10000,7.7853,38.8447,-31.0594,-31.8526,-30.2725325,0.6704,0,0.8791
0,EJ-200,200,1,right,500,near,wl_nm_created,10000,438.030068599,438.087172648,-0.0571040485826,-0.903212831531,0.750944469966,0.0121,0.454642246381,0.5013
0,EJ-200,200,1,right,500,near,wl_nm,10000,438.030068599,438.087172648,-0.0571040485826,-0.903212831531,0.750944469966,0.0121,0.454642246381,0.5013
0,EJ-200,200,1,right,500,near,pde,10000,0.601438175529,0.603770332327,-0.002332156798,-0.00345158022339,-0.00122197036538,0.0148,0.221759933943,0.4935
0,EJ-200,200,1,right,500,near,exit_angle_deg,10000,11.4848453042,42.1944918891,-30.709646585,-31.2511645606,-30.1573843711,0.7771,0,0.9318
0,EJ-200,200,1,right,500,near,t_creation_ns,10000,0.335070738544,2.9365898002,-2.60151906165,-2.6479181046,-2.55596059332,0.92,0,0.9582
0,EJ-200,200,1,right,500,near,t_detection_ns,10000,3.03477306628,6.80545752294,-3.77068445667,-3.83493991326,-3.70656379357,0.9875,0,0.9987
0,EJ-200,200,1,right,500,near,is_cherenkov,10000,0.0598,0.0355,0.0243,0.0183975,0.0303,0.0243,0.00534244428648,0.0335
0,EJ-200,500,0,left,1200,far,path_length_mm,10000,1219.53271751,1568.34158375,-348.808866246,-359.179080477,-338.417538138,0.7518,0,0.9055
0,EJ-200,500,0,left,1200,far,rho_detour,10000,1.01668430386,1.38032357117,-0.363639267309,-0.451121296173,-0.315480463263,0.7688,0,0.9232
0,EJ-200,500,0,left,1200,far,d_direct_mm,10000,1199.52112772,1179.95841514,19.5627125822,16.7374137036,22.5451162997,0.0465,7.55412388493e-10,0.4977
0,EJ-200,500,0,left,1200,far,n_boundary_encounters,10000,15.3256,74.2876,-58.962,-60.13741,-57.8087925,0.6727,0,0.8758
0,EJ-200,500,0,left,1200,far,wl_nm_created,10000,438.722004269,437.769363462,0.952640806781,0.181293913132,1.73647039241,0.0191,0.0514305366639,0.4853
0,EJ-200,500,0,left,1200,far,wl_nm,10000,438.722004269,437.769363462,0.952640806781,0.181293913132,1.73647039241,0.0191,0.0514305366639,0.4853
0,EJ-200,500,0,left,1200,far,pde,10000,0.603495616664,0.604559584861,-0.00106396819735,-0.00207163547895,-2.34289059096e-05,0.0189,0.0555058957007,0.4992
0,EJ-200,500,0,left,1200,far,exit_angle_deg,10000,9.47807171653,36.1471757581,-26.6691040415,-27.168852626,-26.171011578,0.7642,0,0.9208
0,EJ-200,500,0,left,1200,far,t_creation_ns,10000,0.428504454829,3.06941376749,-2.64090931266,-2.69566403493,-2.58894672338,0.8777,0,0.9508
0,EJ-200,500,0,left,1200,far,t_detection_ns,10000,6.855823229,11.3350007249,-4.47917749586,-4.54690305311,-4.41195315546,0.9743,0,0.9963
0,EJ-200,500,0,left,1200,far,is_cherenkov,10000,0.0333,0.0304,0.0029,-0.0019025,0.0074,0.0029,0.999999999998,0.0295
0,EJ-200,500,1,right,200,near,path_length_mm,10000,208.247763416,351.167888385,-142.920124969,-150.685804525,-135.314454074,0.7482,0,0.9068
0,EJ-200,500,1,right,200,near,rho_detour,10000,1.04021894912,1.77790400336,-0.737685054239,-0.777528445195,-0.700404051821,0.7617,0,0.9209
0,EJ-200,500,1,right,200,near,d_direct_mm,10000,200.19724497,198.089019454,2.10822551625,1.51376500426,2.70327594476,0.0493,5.11945709375e-11,0.5312
0,EJ-200,500,1,right,200,near,n_boundary_encounters,10000,4.0162,21.6483,-17.6321,-18.19991,-17.0338,0.6516,0,0.8587
0,EJ-200,500,1,right,200,near,wl_nm_created,10000,438.077595778,438.171360225,-0.0937644467292,-1.02157019886,0.806228803838,0.0291,0.000408061718211,0.5069
