material_code,material,variable,selection_code,selection,bin_low,bin_high,bin_center,count,density
0,EJ-200,wl_nm_created,0,first,604.547494204,608.872688654,606.710091429,69,0.000113950285614
0,EJ-200,wl_nm_created,0,first,608.872688654,613.197883103,611.035285879,77,0.000127161912932
0,EJ-200,wl_nm_created,0,first,613.197883103,617.523077553,615.360480328,86,0.000142024993664
0,EJ-200,wl_nm_created,0,first,617.523077553,621.848272002,619.685674778,71,0.000117253192444
0,EJ-200,wl_nm_created,0,first,621.848272002,626.173466452,624.010869227,75,0.000123859006103
0,EJ-200,wl_nm_created,0,first,626.173466452,630.498660901,628.336063677,69,0.000113950285614
0,EJ-200,wl_nm_created,0,first,630.498660901,634.823855351,632.661258126,69,0.000113950285614
0,EJ-200,wl_nm_created,0,first,634.823855351,639.1490498,636.986452576,59,9.74357514674e-05
0,EJ-200,wl_nm_created,0,first,639.1490498,643.47424425,641.311647025,67,0.000110647378785
0,EJ-200,wl_nm_created,0,first,643.47424425,647.799438699,645.636841475,66,0.00010899592537
0,EJ-200,wl_nm_created,0,first,647.799438699,652.124633149,649.962035924,63,0.000104041565126
0,EJ-200,wl_nm_created,0,first,652.124633149,656.449827598,654.287230374,91,0.000150282260738
0,EJ-200,wl_nm_created,1,random,310.434271639,314.759466089,312.596868864,94,0.000155236620982
0,EJ-200,wl_nm_created,1,random,314.759466089,319.084660538,316.922063313,106,0.000175054061958
0,EJ-200,wl_nm_created,1,random,319.084660538,323.409854988,321.247257763,86,0.000142024993664
0,EJ-200,wl_nm_created,1,random,323.409854988,327.735049437,325.572452212,78,0.000128813366347
0,EJ-200,wl_nm_created,1,random,327.735049437,332.060243887,329.897646662,87,0.000143676447079
0,EJ-200,wl_nm_created,1,random,332.060243887,336.385438336,334.222841111,95,0.000156888074397
0,EJ-200,wl_nm_created,1,random,336.385438336,340.710632785,338.548035561,69,0.000113950285614
0,EJ-200,wl_nm_created,1,random,340.710632785,345.035827235,342.87323001,87,0.000143676447079
0,EJ-200,wl_nm_created,1,random,345.035827235,349.361021684,347.19842446,93,0.000153585167567
0,EJ-200,wl_nm_created,1,random,349.361021684,353.686216134,351.523618909,77,0.000127161912932
0,EJ-200,wl_nm_created,1,random,353.686216134,358.011410583,355.848813359,89,0.000146979353908
0,EJ-200,wl_nm_created,1,random,358.011410583,362.336605033,360.174007808,84,0.000138722086835
0,EJ-200,wl_nm_created,1,random,362.336605033,366.661799482,364.499202258,101,0.000166796794885
0,EJ-200,wl_nm_created,1,random,366.661799482,370.986993932,368.824396707,74,0.000122207552688
0,EJ-200,wl_nm_created,1,random,370.986993932,375.312188381,373.149591157,66,0.00010899592537
0,EJ-200,wl_nm_created,1,random,375.312188381,379.637382831,377.474785606,80,0.000132116273176
0,EJ-200,wl_nm_created,1,random,379.637382831,383.96257728,381.799980056,82,0.000135419180005
0,EJ-200,wl_nm_created,1,random,383.96257728,388.28777173,386.125174505,93,0.000153585167567
0,EJ-200,wl_nm_created,1,random,388.28777173,392.612966179,390.450368955,103,0.000170099701714
0,EJ-200,wl_nm_created,1,random,392.612966179,396.938160629,394.775563404,96,0.000158539527811
0,EJ-200,wl_nm_created,1,random,396.938160629,401.263355078,399.100757854,161,0.000265883999767
0,EJ-200,wl_nm_created,1,random,401.263355078,405.588549528,403.425952303,736,0.00121546971322
0,EJ-200,wl_nm_created,1,random,405.588549528,409.913743977,407.751146753,2544,0.004201297487
0,EJ-200,wl_nm_created,1,random,409.913743977,414.238938427,412.076341202,5715,0.00943805626502
0,EJ-200,wl_nm_created,1,random,414.238938427,418.564132876,416.401535652,9844,0.0162569074143
0,EJ-200,wl_nm_created,1,random,418.564132876,422.889327326,420.726730101,13248,0.021878454838
0,EJ-200,wl_nm_created,1,random,422.889327326,427.214521775,425.051924551,14742,0.0243457262395
0,EJ-200,wl_nm_created,1,random,427.214521775,431.539716225,429.377119,13852,0.0228759327004
0,EJ-200,wl_nm_created,1,random,431.539716225,435.864910674,433.70231345,12435,0.0205358232118
0,EJ-200,wl_nm_created,1,random,435.864910674,440.190105124,438.027507899,10874,0.0179579044315
0,EJ-200,wl_nm_created,1,random,440.190105124,444.515299573,442.352702349,9185,0.015168599614
0,EJ-200,wl_nm_created,1,random,444.515299573,448.840494023,446.677896798,7806,0.0128912453552
0,EJ-200,wl_nm_created,1,random,448.840494023,453.165688472,451.003091247,6581,0.0108682149221
0,EJ-200,wl_nm_created,1,random,453.165688472,457.490882922,455.328285697,5791,0.00956356672453
0,EJ-200,wl_nm_created,1,random,457.490882922,461.816077371,459.653480146,5044,0.00832993102375
0,EJ-200,wl_nm_created,1,random,461.816077371,466.141271821,463.978674596,4449,0.00734731624201
0,EJ-200,wl_nm_created,1,random,466.141271821,470.46646627,468.303869045,3860,0.00637461018075
0,EJ-200,wl_nm_created,1,random,470.46646627,474.79166072,472.629063495,2843,0.004695082058
0,EJ-200,wl_nm_created,1,random,474.79166072,479.116855169,476.954257944,2111,0.00348621815843
0,EJ-200,wl_nm_created,1,random,479.116855169,483.442049619,481.279452394,1654,0.00273150394792
0,EJ-200,wl_nm_created,1,random,483.442049619,487.767244068,485.604646843,1300,0.00214688943911
0,EJ-200,wl_nm_created,1,random,487.767244068,492.092438518,489.929841293,938,0.00154906330299
0,EJ-200,wl_nm_created,1,random,492.092438518,496.417632967,494.255035742,727,0.00120060663249
0,EJ-200,wl_nm_created,1,random,496.417632967,500.742827417,498.580230192,484,0.000799303452715
0,EJ-200,wl_nm_created,1,random,500.742827417,505.068021866,502.905424641,40,6.6058136588e-05
0,EJ-200,wl_nm_created,1,random,505.068021866,509.393216316,507.230619091,43,7.10124968321e-05
0,EJ-200,wl_nm_created,1,random,509.393216316,513.718410765,511.55581354,40,6.6058136588e-05
0,EJ-200,wl_nm_created,1,random,513.718410765,518.043605215,515.88100799,37,6.11037763439e-05
0,EJ-200,wl_nm_created,1,random,518.043605215,522.368799664,520.206202439,35,5.78008695145e-05
0,EJ-200,wl_nm_created,1,random,522.368799664,526.693994114,524.531396889,28,4.62406956116e-05
0,EJ-200,wl_nm_created,1,random,526.693994114,531.019188563,528.856591338,27,4.45892421969e-05
0,EJ-200,wl_nm_created,1,random,531.019188563,535.344383013,533.181785788,46,7.59668570763e-05
0,EJ-200,wl_nm_created,1,random,535.344383013,539.669577462,537.506980237,34,5.61494160998e-05
0,EJ-200,wl_nm_created,1,random,539.669577462,543.994771912,541.832174687,24,3.96348819528e-05
0,EJ-200,wl_nm_created,1,random,543.994771912,548.319966361,546.157369136,22,3.63319751234e-05
0,EJ-200,wl_nm_created,1,random,548.319966361,552.645160811,550.482563586,23,3.79834285381e-05
0,EJ-200,wl_nm_created,1,random,552.645160811,556.97035526,554.807758035,30,4.9543602441e-05
0,EJ-200,wl_nm_created,1,random,556.97035526,561.295549709,559.132952485,34,5.61494160998e-05
0,EJ-200,wl_nm_created,1,random,561.295549709,565.620744159,563.458146934,28,4.62406956116e-05
0,EJ-200,wl_nm_created,1,random,565.620744159,569.945938608,567.783341384,24,3.96348819528e-05
0,EJ-200,wl_nm_created,1,random,569.945938608,574.271133058,572.108535833,22,3.63319751234e-05
0,EJ-200,wl_nm_created,1,random,574.271133058,578.596327507,576.433730283,24,3.96348819528e-05
0,EJ-200,wl_nm_created,1,random,578.596327507,582.921521957,580.758924732,21,3.46805217087e-05
0,EJ-200,wl_nm_created,1,random,582.921521957,587.246716406,585.084119182,28,4.62406956116e-05
0,EJ-200,wl_nm_created,1,random,587.246716406,591.571910856,589.409313631,29,4.78921490263e-05
0,EJ-200,wl_nm_created,1,random,591.571910856,595.897105305,593.734508081,12,1.98174409764e-05
0,EJ-200,wl_nm_created,1,random,595.897105305,600.222299755,598.05970253,23,3.79834285381e-05
0,EJ-200,wl_nm_created,1,random,600.222299755,604.547494204,602.38489698,10,1.6514534147e-05
0,EJ-200,wl_nm_created,1,random,604.547494204,608.872688654,606.710091429,21,3.46805217087e-05
0,EJ-200,wl_nm_created,1,random,608.872688654,613.197883103,611.035285879,20,3.3029068294e-05
0,EJ-200,wl_nm_created,1,random,613.197883103,617.523077553,615.360480328,19,3.13776148793e-05
0,EJ-200,wl_nm_created,1,random,617.523077553,621.848272002,619.685674778,15,2.47718012205e-05
0,EJ-200,wl_nm_created,1,random,621.848272002,626.173466452,624.010869227,20,3.3029068294e-05
0,EJ-200,wl_nm_created,1,random,626.173466452,630.498660901,628.336063677,12,1.98174409764e-05
0,EJ-200,wl_nm_created,1,random,630.498660901,634.823855351,632.661258126,14,2.31203478058e-05
0,EJ-200,wl_nm_created,1,random,634.823855351,639.1490498,636.986452576,20,3.3029068294e-05
0,EJ-200,wl_nm_created,1,random,639.1490498,643.47424425,641.311647025,12,1.98174409764e-05
0,EJ-200,wl_nm_created,1,random,643.47424425,647.799438699,645.636841475,17,2.80747080499e-05
0,EJ-200,wl_nm_created,1,random,647.799438699,652.124633149,649.962035924,18,2.97261614646e-05
0,EJ-200,wl_nm_created,1,random,652.124633149,656.449827598,654.287230374,8,1.32116273176e-05
0,EJ-200,wl_nm,0,first,310.434271639,314.759466089,312.596868864,356,0.000587917415634
0,EJ-200,wl_nm,0,first,314.759466089,319.084660538,316.922063313,397,0.000655627005636
0,EJ-200,wl_nm,0,first,319.084660538,323.409854988,321.247257763,404,0.000667187179539
0,EJ-200,wl_nm,0,first,323.409854988,327.735049437,325.572452212,396,0.000653975552222
0,EJ-200,wl_nm,0,first,327.735049437,332.060243887,329.897646662,392,0.000647369738563
0,EJ-200,wl_nm,0,first,332.060243887,336.385438336,334.222841111,400,0.00066058136588
0,EJ-200,wl_nm,0,first,336.385438336,340.710632785,338.548035561,391,0.000645718285148
0,EJ-200,wl_nm,0,first,340.710632785,345.035827235,342.87323001,386,0.000637461018075
0,EJ-200,wl_nm,0,first,345.035827235,349.361021684,347.19842446,378,0.000624249390757
0,EJ-200,wl_nm,0,first,349.361021684,353.686216134,351.523618909,354,0.000584614508804
0,EJ-200,wl_nm,0,first,353.686216134,358.011410583,355.848813359,401,0.000662232819295
0,EJ-200,wl_nm,0,first,358.011410583,362.336605033,360.174007808,389,0.000642415378319
0,EJ-200,wl_nm,0,first,362.336605033,366.661799482,364.499202258,390,0.000644066831733
0,EJ-200,wl_nm,0,first,366.661799482,370.986993932,368.824396707,423,0.000698564794419
0,EJ-200,wl_nm,0,first,370.986993932,375.312188381,373.149591157,401,0.000662232819295
0,EJ-200,wl_nm,0,first,375.312188381,379.637382831,377.474785606,398,0.000657278459051
0,EJ-200,wl_nm,0,first,379.637382831,383.96257728,381.799980056,384,0.000634158111245
0,EJ-200,wl_nm,0,first,383.96257728,388.28777173,386.125174505,376,0.000620946483928
0,EJ-200,wl_nm,0,first,388.28777173,392.612966179,390.450368955,384,0.000634158111245
0,EJ-200,wl_nm,0,first,392.612966179,396.938160629,394.775563404,377,0.000622597937342
0,EJ-200,wl_nm,0,first,396.938160629,401.263355078,399.100757854,457,0.000754714210518
0,EJ-200,wl_nm,0,first,401.263355078,405.588549528,403.425952303,973,0.0016068641725
0,EJ-200,wl_nm,0,first,405.588549528,409.913743977,407.751146753,2694,0.0044490154992
0,EJ-200,wl_nm,0,first,409.913743977,414.238938427,412.076341202,5285,0.0087279312967
0,EJ-200,wl_nm,0,first,414.238938427,418.564132876,416.401535652,8742,0.0144370057513
0,EJ-200,wl_nm,0,first,418.564132876,422.889327326,420.726730101,11847,0.019564768604
0,EJ-200,wl_nm,0,first,422.889327326,427.214521775,425.051924551,12968,0.0214160478818
0,EJ-200,wl_nm,0,first,427.214521775,431.539716225,429.377119,12319,0.0203442546157
0,EJ-200,wl_nm,0,first,431.539716225,435.864910674,433.70231345,11009,0.0181808506424
0,EJ-200,wl_nm,0,first,435.864910674,440.190105124,438.027507899,9967,0.0164600361843
0,EJ-200,wl_nm,0,first,440.190105124,444.515299573,442.352702349,8446,0.0139481755406
0,EJ-200,wl_nm,0,first,444.515299573,448.840494023,446.677896798,7310,0.0120721244615
0,EJ-200,wl_nm,0,first,448.840494023,453.165688472,451.003091247,6094,0.0100639571092
0,EJ-200,wl_nm,0,first,453.165688472,457.490882922,455.328285697,5316,0.00877912635255
0,EJ-200,wl_nm,0,first,457.490882922,461.816077371,459.653480146,4610,0.00761320024177
0,EJ-200,wl_nm,0,first,461.816077371,466.141271821,463.978674596,4184,0.00690968108711
0,EJ-200,wl_nm,0,first,466.141271821,470.46646627,468.303869045,3458,0.00571072590804
0,EJ-200,wl_nm,0,first,470.46646627,474.79166072,472.629063495,2668,0.00440607771042
0,EJ-200,wl_nm,0,first,474.79166072,479.116855169,476.954257944,2032,0.00335575333867
0,EJ-200,wl_nm,0,first,479.116855169,483.442049619,481.279452394,1668,0.00275462429572
0,EJ-200,wl_nm,0,first,483.442049619,487.767244068,485.604646843,1254,0.00207092258204
0,EJ-200,wl_nm,0,first,487.767244068,492.092438518,489.929841293,1028,0.00169769411031
0,EJ-200,wl_nm,0,first,492.092438518,496.417632967,494.255035742,848,0.00140043249567
0,EJ-200,wl_nm,0,first,496.417632967,500.742827417,498.580230192,640,0.00105693018541
0,EJ-200,wl_nm,0,first,500.742827417,505.068021866,502.905424641,177,0.000292307254402
0,EJ-200,wl_nm,0,first,505.068021866,509.393216316,507.230619091,179,0.000295610161232
0,EJ-200,wl_nm,0,first,509.393216316,513.718410765,511.55581354,193,0.000318730509037
0,EJ-200,wl_nm,0,first,513.718410765,518.043605215,515.88100799,167,0.000275792720255
0,EJ-200,wl_nm,0,first,518.043605215,522.368799664,520.206202439,177,0.000292307254402
0,EJ-200,wl_nm,0,first,522.368799664,526.693994114,524.531396889,167,0.000275792720255
0,EJ-200,wl_nm,0,first,526.693994114,531.019188563,528.856591338,155,0.000255975279279
0,EJ-200,wl_nm,0,first,531.019188563,535.344383013,533.181785788,141,0.000232854931473
0,EJ-200,wl_nm,0,first,535.344383013,539.669577462,537.506980237,143,0.000236157838302
0,EJ-200,wl_nm,0,first,539.669577462,543.994771912,541.832174687,136,0.000224597664399
0,EJ-200,wl_nm,0,first,543.994771912,548.319966361,546.157369136,141,0.000232854931473
0,EJ-200,wl_nm,0,first,548.319966361,552.645160811,550.482563586,145,0.000239460745132
0,EJ-200,wl_nm,0,first,552.645160811,556.97035526,554.807758035,120,0.000198174409764
0,EJ-200,wl_nm,0,first,556.97035526,561.295549709,559.132952485,130,0.000214688943911
0,EJ-200,wl_nm,0,first,561.295549709,565.620744159,563.458146934,104,0.000171751155129
0,EJ-200,wl_nm,0,first,565.620744159,569.945938608,567.783341384,137,0.000226249117814
0,EJ-200,wl_nm,0,first,569.945938608,574.271133058,572.108535833,110,0.000181659875617
0,EJ-200,wl_nm,0,first,574.271133058,578.596327507,576.433730283,117,0.00019322004952
0,EJ-200,wl_nm,0,first,578.596327507,582.921521957,580.758924732,101,0.000166796794885
0,EJ-200,wl_nm,0,first,582.921521957,587.246716406,585.084119182,81,0.000133767726591
0,EJ-200,wl_nm,0,first,587.246716406,591.571910856,589.409313631,88,0.000145327900494
0,EJ-200,wl_nm,0,first,591.571910856,595.897105305,593.734508081,110,0.000181659875617
0,EJ-200,wl_nm,0,first,595.897105305,600.222299755,598.05970253,97,0.000160190981226
0,EJ-200,wl_nm,0,first,600.222299755,604.547494204,602.38489698,84,0.000138722086835
0,EJ-200,wl_nm,0,first,604.547494204,608.872688654,606.710091429,69,0.000113950285614
0,EJ-200,wl_nm,0,first,608.872688654,613.197883103,611.035285879,77,0.000127161912932
0,EJ-200,wl_nm,0,first,613.197883103,617.523077553,615.360480328,86,0.000142024993664
0,EJ-200,wl_nm,0,first,617.523077553,621.848272002,619.685674778,71,0.000117253192444
0,EJ-200,wl_nm,0,first,621.848272002,626.173466452,624.010869227,75,0.000123859006103
0,EJ-200,wl_nm,0,first,626.173466452,630.498660901,628.336063677,69,0.000113950285614
0,EJ-200,wl_nm,0,first,630.498660901,634.823855351,632.661258126,69,0.000113950285614
0,EJ-200,wl_nm,0,first,634.823855351,639.1490498,636.986452576,59,9.74357514674e-05
0,EJ-200,wl_nm,0,first,639.1490498,643.47424425,641.311647025,67,0.000110647378785
0,EJ-200,wl_nm,0,first,643.47424425,647.799438699,645.636841475,66,0.00010899592537
0,EJ-200,wl_nm,0,first,647.799438699,652.124633149,649.962035924,63,0.000104041565126
0,EJ-200,wl_nm,0,first,652.124633149,656.449827598,654.287230374,91,0.000150282260738
0,EJ-200,wl_nm,1,random,310.434271639,314.759466089,312.596868864,94,0.000155236620982
0,EJ-200,wl_nm,1,random,314.759466089,319.084660538,316.922063313,106,0.000175054061958
0,EJ-200,wl_nm,1,random,319.084660538,323.409854988,321.247257763,86,0.000142024993664
0,EJ-200,wl_nm,1,random,323.409854988,327.735049437,325.572452212,78,0.000128813366347
0,EJ-200,wl_nm,1,random,327.735049437,332.060243887,329.897646662,87,0.000143676447079
0,EJ-200,wl_nm,1,random,332.060243887,336.385438336,334.222841111,95,0.000156888074397
0,EJ-200,wl_nm,1,random,336.385438336,340.710632785,338.548035561,69,0.000113950285614
0,EJ-200,wl_nm,1,random,340.710632785,345.035827235,342.87323001,87,0.000143676447079
0,EJ-200,wl_nm,1,random,345.035827235,349.361021684,347.19842446,93,0.000153585167567
0,EJ-200,wl_nm,1,random,349.361021684,353.686216134,351.523618909,77,0.000127161912932
0,EJ-200,wl_nm,1,random,353.686216134,358.011410583,355.848813359,89,0.000146979353908
0,EJ-200,wl_nm,1,random,358.011410583,362.336605033,360.174007808,84,0.000138722086835
0,EJ-200,wl_nm,1,random,362.336605033,366.661799482,364.499202258,101,0.000166796794885
0,EJ-200,wl_nm,1,random,366.661799482,370.986993932,368.824396707,74,0.000122207552688
0,EJ-200,wl_nm,1,random,370.986993932,375.312188381,373.149591157,66,0.00010899592537
0,EJ-200,wl_nm,1,random,375.312188381,379.637382831,377.474785606,80,0.000132116273176
0,EJ-200,wl_nm,1,random,379.637382831,383.96257728,381.799980056,82,0.000135419180005
0,EJ-200,wl_nm,1,random,383.96257728,388.28777173,386.125174505,93,0.000153585167567
0,EJ-200,wl_nm,1,random,388.28777173,392.612966179,390.450368955,103,0.000170099701714
0,EJ-200,wl_nm,1,random,392.612966179,396.938160629,394.775563404,96,0.000158539527811
0,EJ-200,wl_nm,1,random,396.938160629,401.263355078,399.100757854,161,0.000265883999767
0,EJ-200,wl_nm,1,random,401.263355078,405.588549528,403.425952303,736,0.00121546971322
0,EJ-200,wl_nm,1,random,405.588549528,409.913743977,407.751146753,2544,0.004201297487
0,EJ-200,wl_nm,1,random,409.913743977,414.238938427,412.076341202,5715,0.00943805626502
0,EJ-200,wl_nm,1,random,414.238938427,418.564132876,416.401535652,9844,0.0162569074143
0,EJ-200,wl_nm,1,random,418.564132876,422.889327326,420.726730101,13248,0.021878454838
0,EJ-200,wl_nm,1,random,422.889327326,427.214521775,425.051924551,14742,0.0243457262395
0,EJ-200,wl_nm,1,random,427.214521775,431.539716225,429.377119,13852,0.0228759327004
0,EJ-200,wl_nm,1,random,431.539716225,435.864910674,433.70231345,12435,0.0205358232118
0,EJ-200,wl_nm,1,random,435.864910674,440.190105124,438.027507899,10874,0.0179579044315
0,EJ-200,wl_nm,1,random,440.190105124,444.515299573,442.352702349,9185,0.015168599614
0,EJ-200,wl_nm,1,random,444.515299573,448.840494023,446.677896798,7806,0.0128912453552
0,EJ-200,wl_nm,1,random,448.840494023,453.165688472,451.003091247,6581,0.0108682149221
0,EJ-200,wl_nm,1,random,453.165688472,457.490882922,455.328285697,5791,0.00956356672453
0,EJ-200,wl_nm,1,random,457.490882922,461.816077371,459.653480146,5044,0.00832993102375
0,EJ-200,wl_nm,1,random,461.816077371,466.141271821,463.978674596,4449,0.00734731624201
0,EJ-200,wl_nm,1,random,466.141271821,470.46646627,468.303869045,3860,0.00637461018075
0,EJ-200,wl_nm,1,random,470.46646627,474.79166072,472.629063495,2843,0.004695082058
0,EJ-200,wl_nm,1,random,474.79166072,479.116855169,476.954257944,2111,0.00348621815843
0,EJ-200,wl_nm,1,random,479.116855169,483.442049619,481.279452394,1654,0.00273150394792
0,EJ-200,wl_nm,1,random,483.442049619,487.767244068,485.604646843,1300,0.00214688943911
0,EJ-200,wl_nm,1,random,487.767244068,492.092438518,489.929841293,938,0.00154906330299
0,EJ-200,wl_nm,1,random,492.092438518,496.417632967,494.255035742,727,0.00120060663249
0,EJ-200,wl_nm,1,random,496.417632967,500.742827417,498.580230192,484,0.000799303452715
0,EJ-200,wl_nm,1,random,500.742827417,505.068021866,502.905424641,40,6.6058136588e-05
0,EJ-200,wl_nm,1,random,505.068021866,509.393216316,507.230619091,43,7.10124968321e-05
0,EJ-200,wl_nm,1,random,509.393216316,513.718410765,511.55581354,40,6.6058136588e-05
0,EJ-200,wl_nm,1,random,513.718410765,518.043605215,515.88100799,37,6.11037763439e-05
0,EJ-200,wl_nm,1,random,518.043605215,522.368799664,520.206202439,35,5.78008695145e-05
0,EJ-200,wl_nm,1,random,522.368799664,526.693994114,524.531396889,28,4.62406956116e-05
0,EJ-200,wl_nm,1,random,526.693994114,531.019188563,528.856591338,27,4.45892421969e-05
0,EJ-200,wl_nm,1,random,531.019188563,535.344383013,533.181785788,46,7.59668570763e-05
0,EJ-200,wl_nm,1,random,535.344383013,539.669577462,537.506980237,34,5.61494160998e-05
0,EJ-200,wl_nm,1,random,539.669577462,543.994771912,541.832174687,24,3.96348819528e-05
0,EJ-200,wl_nm,1,random,543.994771912,548.319966361,546.157369136,22,3.63319751234e-05
0,EJ-200,wl_nm,1,random,548.319966361,552.645160811,550.482563586,23,3.79834285381e-05
0,EJ-200,wl_nm,1,random,552.645160811,556.97035526,554.807758035,30,4.9543602441e-05
0,EJ-200,wl_nm,1,random,556.97035526,561.295549709,559.132952485,34,5.61494160998e-05
0,EJ-200,wl_nm,1,random,561.295549709,565.620744159,563.458146934,28,4.62406956116e-05
0,EJ-200,wl_nm,1,random,565.620744159,569.945938608,567.783341384,24,3.96348819528e-05
0,EJ-200,wl_nm,1,random,569.945938608,574.271133058,572.108535833,22,3.63319751234e-05
0,EJ-200,wl_nm,1,random,574.271133058,578.596327507,576.433730283,24,3.96348819528e-05
0,EJ-200,wl_nm,1,random,578.596327507,582.921521957,580.758924732,21,3.46805217087e-05
0,EJ-200,wl_nm,1,random,582.921521957,587.246716406,585.084119182,28,4.62406956116e-05
0,EJ-200,wl_nm,1,random,587.246716406,591.571910856,589.409313631,29,4.78921490263e-05
0,EJ-200,wl_nm,1,random,591.571910856,595.897105305,593.734508081,12,1.98174409764e-05
0,EJ-200,wl_nm,1,random,595.897105305,600.222299755,598.05970253,23,3.79834285381e-05
0,EJ-200,wl_nm,1,random,600.222299755,604.547494204,602.38489698,10,1.6514534147e-05
0,EJ-200,wl_nm,1,random,604.547494204,608.872688654,606.710091429,21,3.46805217087e-05
0,EJ-200,wl_nm,1,random,608.872688654,613.197883103,611.035285879,20,3.3029068294e-05
0,EJ-200,wl_nm,1,random,613.197883103,617.523077553,615.360480328,19,3.13776148793e-05
0,EJ-200,wl_nm,1,random,617.523077553,621.848272002,619.685674778,15,2.47718012205e-05
0,EJ-200,wl_nm,1,random,621.848272002,626.173466452,624.010869227,20,3.3029068294e-05
0,EJ-200,wl_nm,1,random,626.173466452,630.498660901,628.336063677,12,1.98174409764e-05
0,EJ-200,wl_nm,1,random,630.498660901,634.823855351,632.661258126,14,2.31203478058e-05
0,EJ-200,wl_nm,1,random,634.823855351,639.1490498,636.986452576,20,3.3029068294e-05
0,EJ-200,wl_nm,1,random,639.1490498,643.47424425,641.311647025,12,1.98174409764e-05
0,EJ-200,wl_nm,1,random,643.47424425,647.799438699,645.636841475,17,2.80747080499e-05
0,EJ-200,wl_nm,1,random,647.799438699,652.124633149,649.962035924,18,2.97261614646e-05
0,EJ-200,wl_nm,1,random,652.124633149,656.449827598,654.287230374,8,1.32116273176e-05
0,EJ-200,pde,0,first,0.265759479542,0.270312486048,0.268035982795,51,0.0800099261505
0,EJ-200,pde,0,first,0.270312486048,0.274865492553,0.2725889893,69,0.108248723615
0,EJ-200,pde,0,first,0.274865492553,0.279418499059,0.277141995806,82,0.128643410673
0,EJ-200,pde,0,first,0.279418499059,0.283971505565,0.281695002312,73,0.114524011941
0,EJ-200,pde,0,first,0.283971505565,0.28852451207,0.286248008818,69,0.108248723615
0,EJ-200,pde,0,first,0.28852451207,0.293077518576,0.290801015323,66,0.103542257371
0,EJ-200,pde,0,first,0.293077518576,0.297630525082,0.295354021829,68,0.106679901534
0,EJ-200,pde,0,first,0.297630525082,0.302183531588,0.299907028335,78,0.122368122348
0,EJ-200,pde,0,first,0.302183531588,0.306736538093,0.304460034841,78,0.122368122348
0,EJ-200,pde,0,first,0.306736538093,0.311289544599,0.309013041346,77,0.120799300266
0,EJ-200,pde,0,first,0.311289544599,0.315842551105,0.313566047852,48,0.0753034599063
0,EJ-200,pde,0,first,0.315842551105,0.320395557611,0.318119054358,65,0.10197343529
0,EJ-200,pde,0,first,0.320395557611,0.324948564116,0.322672060863,61,0.0956981469643
0,EJ-200,pde,0,first,0.324948564116,0.329501570622,0.327225067369,47,0.0737346378249
0,EJ-200,pde,0,first,0.329501570622,0.334054577128,0.331778073875,51,0.0800099261504
0,EJ-200,pde,0,first,0.334054577128,0.338607583633,0.336331080381,64,0.100404613208
0,EJ-200,pde,0,first,0.338607583633,0.343160590139,0.340884086886,57,0.0894228586387
0,EJ-200,pde,0,first,0.343160590139,0.347713596645,0.345437093392,48,0.0753034599063
0,EJ-200,pde,0,first,0.347713596645,0.352266603151,0.349990099898,63,0.098835791127
0,EJ-200,pde,0,first,0.352266603151,0.356819609656,0.354543106404,60,0.0941293248829
0,EJ-200,pde,0,first,0.356819609656,0.361372616162,0.359096112909,42,0.065890527418
0,EJ-200,pde,0,first,0.361372616162,0.365925622668,0.363649119415,50,0.0784411040691
0,EJ-200,pde,0,first,0.365925622668,0.370478629174,0.368202125921,56,0.0878540365574
0,EJ-200,pde,0,first,0.370478629174,0.375031635679,0.372755132426,34,0.053339950767
0,EJ-200,pde,0,first,0.375031635679,0.379584642185,0.377308138932,65,0.10197343529
0,EJ-200,pde,0,first,0.379584642185,0.384137648691,0.381861145438,70,0.109817545697
0,EJ-200,pde,0,first,0.384137648691,0.388690655196,0.386414151944,83,0.130212232755
0,EJ-200,pde,0,first,0.388690655196,0.393243661702,0.390967158449,82,0.128643410673
0,EJ-200,pde,0,first,0.393243661702,0.397796668208,0.395520164955,90,0.141193987324
0,EJ-200,pde,0,first,0.397796668208,0.402349674714,0.400073171461,90,0.141193987324
0,EJ-200,pde,0,first,0.402349674714,0.406902681219,0.404626177967,66,0.103542257371
0,EJ-200,pde,0,first,0.406902681219,0.411455687725,0.409179184472,101,0.15845103022
0,EJ-200,pde,0,first,0.411455687725,0.416008694231,0.413732190978,89,0.139625165243
0,EJ-200,pde,0,first,0.416008694231,0.420561700737,0.418285197484,182,0.285525618811
0,EJ-200,pde,0,first,0.420561700737,0.425114707242,0.422838203989,1006,1.57823501387
0,EJ-200,pde,0,first,0.425114707242,0.429667713748,0.427391210495,899,1.41037105116
0,EJ-200,pde,0,first,0.429667713748,0.434220720254,0.431944217001,291,0.456527225682
0,EJ-200,pde,0,first,0.434220720254,0.438773726759,0.436497223507,207,0.324746170846
0,EJ-200,pde,0,first,0.438773726759,0.443326733265,0.441050230012,197,0.309057950032
0,EJ-200,pde,0,first,0.443326733265,0.447879739771,0.445603236518,178,0.279250330486
0,EJ-200,pde,0,first,0.447879739771,0.452432746277,0.450156243024,181,0.28395679673
0,EJ-200,pde,0,first,0.452432746277,0.456985752782,0.45470924953,222,0.348278502067
0,EJ-200,pde,0,first,0.456985752782,0.461538759288,0.459262256035,193,0.302782661707
0,EJ-200,pde,0,first,0.461538759288,0.466091765794,0.463815262541,210,0.32945263709
