verdict,x_beam_mm,side,estimator,sum4_A_ids,sum4_B_ids,endtop_events,end_only_events,bootstrap_sample_events,bootstrap_replicas,sigma_endtop_ps,sigma_end_only_full_ps,ratio_full,ratio_bootstrap_mean,ratio_bootstrap_std,ratio_bootstrap_q025,ratio_bootstrap_q975,npe_endtop_mean,npe_end_only_mean,predicted_sqrt_npe_ratio,t99_endtop_ns,t99_end_only_ns,t99_difference_ns,frac_gt10_endtop,frac_gt10_end_only,frac_gt20_endtop,frac_gt20_end_only,geometry_valid
PHYSICAL,-400,left,std(delta_t_ab)/sqrt(2),"(0, 1, 2, 3)","(4, 5, 6, 7)",2000,10000,2000,200,45.542398130478226,37.23162327110059,1.223218171253589,1.2228270092329132,0.019980091461267308,1.1855979303231363,1.2624040932103016,581.1475,939.416,1.2714104873708802,9.42594766792514,9.961318966261537,-0.535371298336397,0.006972412339380278,0.009770751190101084,9.464034517914988e-06,2.937995520621322e-05,True
PHYSICAL,-400,right,std(delta_t_ab)/sqrt(2),"(8, 9, 10, 11)","(12, 13, 14, 15)",2000,10000,2000,200,251.26863585967192,127.97745204728074,1.963382078952797,1.963254233912657,0.033276834670429446,1.9083250501427944,2.0302150775060674,53.007,160.4166,1.739634616265635,12.303100307369673,13.479565332939963,-1.1764650255702893,0.043409361027788786,0.06997467843103519,5.6596298602071426e-05,0.0002786494664517263,True
PHYSICAL,0,left,std(delta_t_ab)/sqrt(2),"(0, 1, 2, 3)","(4, 5, 6, 7)",2000,10000,2000,200,106.47655331471637,76.3743868758171,1.3941395495304554,1.3929546079815975,0.024096344560638194,1.3502091579214286,1.4402191602889396,150.991,349.9696,1.5224380507162314,10.899669939227854,11.840074704341287,-0.9404047651134331,0.017563960765873462,0.0289533719500208,3.311455649674484e-05,0.00010143738198974997,True
PHYSICAL,0,right,std(delta_t_ab)/sqrt(2),"(8, 9, 10, 11)","(12, 13, 14, 15)",2000,10000,2000,200,108.65521457307837,75.28910738183367,1.4431731010174722,1.4423464443000882,0.02409784577367951,1.3960426522651157,1.4837979855375756,151.1025,350.4887,1.523004495898994,10.941567217030391,11.842789178840842,-0.9012219618104513,0.018219420591982265,0.028922473106836256,4.3017157227709664e-05,0.00010185777744047098,True
PHYSICAL,400,left,std(delta_t_ab)/sqrt(2),"(0, 1, 2, 3)","(4, 5, 6, 7)",2000,10000,2000,200,258.19385891197874,131.50972923576396,1.9633061402559953,1.962511634648007,0.031802201546351605,1.9020683156292721,2.023820022890959,52.809,160.481,1.743242635246601,12.327169984584723,13.508727685469978,-1.1815577008852554,0.04255903349807798,0.07033293660931823,0.00010414891401086936,0.00026794449187131185,True
PHYSICAL,400,right,std(delta_t_ab)/sqrt(2),"(8, 9, 10, 11)","(12, 13, 14, 15)",2000,10000,2000,200,46.72866687515329,37.88499453784053,1.233434700075764,1.2343903684653081,0.019345954123442553,1.2013438491882087,1.2788841043302757,577.7995,938.254,1.2742998484280665,9.434820997928586,9.953298576388576,-0.51847757845999,0.0070327163661443115,0.009728602276142707,1.8172393710967214e-05,2.7817627209689488e-05,True
