event_id,opsc-101_world_y_30mm_numerator,opsc-101_world_y_30mm_denominator,opsc-101_world_near_x_numerator,opsc-101_world_near_x_denominator,opsc-101_world_far_x_numerator,opsc-101_world_far_x_denominator,opsc-106_world_y_30mm_numerator,opsc-106_world_y_30mm_denominator,opsc-106_world_near_x_numerator,opsc-106_world_near_x_denominator,opsc-106_world_far_x_numerator,opsc-106_world_far_x_denominator
51,4080.737824024644,15564.24458472043,4077.108119002765,15556.966148163943,3892.7612532582375,15233.051458461952,4070.8646210755974,15507.97318032707,4065.1962369048542,15496.731309500783,3812.9880640824767,15070.081114556457
52,4468.666898919185,17058.616139803304,4464.505710584844,17050.94430669291,4253.204331639239,16693.78342470546,4457.610033483999,16995.829102606105,4451.111695650753,16983.904239248637,4162.0546247026205,16509.799924771327
53,4119.303850560868,15481.766310989302,4115.481472681829,15474.853026028817,3920.9829669468845,15147.824573521235,4109.1827792137265,15426.18957696272,4103.2130742540385,15415.43208885366,3836.851506311743,14979.7193660703
54,4168.075150541242,16101.072186749929,4164.353884346494,16093.448842909656,3974.9653248920326,15747.671367267218,4157.82330575515,16043.476460546324,4152.011472344141,16031.646880682456,3892.6238564518417,15575.871819455022
55,4868.572561754296,18749.90284081646,4863.841233686618,18740.810762802215,4623.242153806519,18330.705618155127,4856.318600884944,18680.85731375505,4848.929493978225,18666.776202516277,4519.543588160183,18125.18460789092
56,4074.6013827714137,15674.426607694228,4070.761633418848,15667.1616099616,3875.591301719929,15330.77321159345,4064.6503618277966,15617.123156550606,4058.6537742855107,15605.834798710102,3791.5267318728784,15160.018763081855
57,4049.405118083924,15328.556448793563,4045.639293683052,15321.37829454662,3854.5531334966367,14988.551915552473,4039.34263254651,15272.548048447541,4033.461880765978,15261.389361806605,3772.1585356862997,14821.147165785374
58,4244.374601065268,16433.613296198157,4240.371458841619,16425.869761369748,4036.877158233155,16074.113834065061,4233.722982268927,16374.50092494907,4227.471209057645,16362.622671425537,3948.9283856228785,15895.786894771196
59,4583.629031071567,17442.405525712238,4579.589420853178,17434.52722394999,4374.283378003968,17083.72186473228,4572.54955132068,17380.352837271817,4566.2408667854825,17368.18476083908,4285.256497301799,16904.102510934397
60,4461.546586913309,16967.130202400098,4457.144244826277,16959.389564665435,4233.658947934813,16599.22244958748,4450.421310491443,16906.073589007246,4443.546450285038,16894.05258769411,4137.862594834819,16415.352168320376
61,11492.812076654887,43700.25660033541,11481.27147748819,43679.28853143097,10895.363661571137,42726.57522605347,11464.110293230768,43544.445418539246,11446.088004792897,43511.943575130215,10644.651873730627,42250.4607809706
62,4646.052378962688,17804.75527742207,4641.864511485745,17796.365336531406,4428.864042001269,17428.729162820513,4634.64366971702,17740.706222252673,4628.103261673197,17727.803411390832,4336.474704428631,17242.22930852827
63,4559.72519565561,17394.360223890588,4555.2467819681515,17386.36975864672,4327.392820591815,17014.219799844705,4548.130756933275,17331.79424847877,4541.136499736881,17319.376729659693,4229.115479901304,16824.727180039
64,6090.031084884128,23372.457876594795,6084.852596598547,23362.625967731557,5821.481509434289,22911.228672059795,6075.1781344743495,23287.86217115622,6067.090640005914,23272.605197512672,5706.506282197504,22674.406059092875
65,4401.993937688521,16696.96065523065,4397.918619884515,16689.62563397619,4190.664240870608,16349.382157797243,4391.123903744291,16638.16073636941,4384.759295771691,16626.769369524805,4101.013581148683,16174.623518725157
66,3922.459373299366,14944.1702095683,3918.807212475386,14937.297746755834,3732.912792034582,14622.388205861213,3912.998378182565,14890.001003369794,3907.294442621216,14879.334715993962,3652.6791505533893,14462.457137808486
67,7557.125200232192,28533.50695266972,7550.785877168706,28521.37768747138,7228.828940171637,27959.73253796037,7538.893808192363,28434.23580805017,7528.993920951833,28415.386870554637,7088.519146645954,27671.36413385457
68,5918.731675734835,22678.024926512622,5913.452855175336,22668.01195768999,5645.008730780042,22214.02645403312,5904.279411830389,22593.746987330756,5896.035261586418,22578.2397078288,5528.52380141769,21976.90998017174
69,4299.512139396467,16734.903051477067,4295.585235235502,16727.36855916419,4096.233045460947,16384.03171892266,4288.93849135697,16674.52258500508,4282.806088968097,16662.831988057827,4010.1304034982245,16208.880790873505
70,4078.7958989083554,15728.123801671425,4075.299311099182,15721.038744748763,3897.767691271464,15406.2516037555,4068.9557884694386,15671.201206922908,4063.4953517613417,15660.247984664875,3820.651641011289,15245.11011618896
71,6428.562236414494,23892.4032089823,6422.776743639124,23881.680764438515,6128.505191520095,23389.405282071722,6412.868931458534,23808.925586506397,6403.833414379227,23792.30343418319,6000.922269243431,23139.072367786932
72,4720.803786890351,18037.562384065335,4716.463000178645,18029.619194542654,4495.994569113017,17663.203338739866,4709.252878311237,17972.80977425625,4702.474016075514,17960.497501534508,4400.8407680410555,17473.420966398746
73,7717.789168417628,28969.12005892912,7710.747849958385,28956.037603354067,7353.089777688014,28358.960719699327,7698.7951131893915,28857.888345005027,7687.798884142552,28837.639734875127,7198.449819590438,28046.02511291486
74,4421.152022212383,16849.10294282249,4417.317637680908,16841.81109292014,4222.268721040733,16509.201522173564,4410.371760709583,16788.693972410772,4404.383376441992,16777.375865339356,4137.310478770002,16338.327086869833
75,4041.7796020844926,15383.565837862114,4038.235639754774,15376.695150288531,3858.1389674436623,15056.29955775016,4031.9304533148725,15328.604760678038,4026.395850062321,15317.921386305181,3779.924472671666,14893.19974270307
76,4039.272624731104,15393.04871659064,4035.486937784848,15386.38183428501,3843.1744068763564,15071.927165515617,4029.1346932607717,15337.873383777805,4023.2226701820714,15327.501523462752,3760.0811352317046,14908.612636226346
77,4170.708073430576,15884.63869253691,4166.866634591319,15877.835609266895,3971.5407128596758,15558.985636088893,4160.2472351723645,15828.351873981077,4154.247928342411,15817.777337957592,3886.8564303509584,15393.689805595439
78,4018.2067777325988,15267.537650252694,4014.630952349964,15261.110420703037,3833.3201280787644,14963.27266945103,4008.6012869264287,15214.019490570936,4003.0174006845677,15204.037129939745,3755.175671601486,14808.765624319856
79,6177.60625820138,23368.81466744738,6171.689832748989,23358.128436020983,5871.080924601292,22868.293810458916,6162.510337406885,23287.586952673013,6153.27071846796,23271.008328080232,5741.911456061561,22621.652235599046
80,8545.10363207174,32301.623349502654,8537.591797008703,32288.235220009043,8155.808018621787,31659.32849215494,8524.0017602032,32189.05261782714,8512.270476223748,32168.22742217752,7989.745524220561,31332.00275540479
81,4765.848480154447,18176.393384591134,4761.74486400416,18168.24810880177,4553.425135628285,17801.717119006968,4754.32259967814,18110.67785920132,4747.9142407847785,18098.058612297235,4462.975406683089,17614.417917220824
82,4319.359874011749,16674.76936719696,4315.226604324418,16667.045347185696,4105.496686927084,16313.965942965118,4308.699485069458,16614.851710418287,4302.244932893868,16602.956115639394,4015.443185307671,16134.905380781178
83,4953.389793577821,19059.086032323703,4948.698673953461,19050.365471017645,4710.615767444228,18645.971479746036,4941.0313321905505,18989.68292431527,4933.705579464066,18976.14128335725,4608.100038689337,18440.107011808082
84,4665.129054177271,17898.761173333878,4660.833414387945,17890.844177311134,4442.283487389327,17524.54299212558,4653.76365810852,17834.415203162567,4647.054859591595,17822.119968080042,4347.776158949623,17335.612017971973
85,4573.5990902777785,17464.005774548135,4569.535321099015,17456.14883498305,4363.216344810231,17099.117947697967,4562.502571796473,17400.840059045786,4556.156412595257,17388.682851040932,4273.9390806222655,16916.548563578126
86,4072.5824186449017,15420.098630008055,4068.7723102694713,15412.844171856084,3875.2240597144087,15087.173147154472,4062.620607152257,15364.300185905948,4056.6704481928737,15353.076181108301,3791.844814048583,14922.975175328233
87,4254.5059822445855,15887.786382829896,4250.502552537357,15880.779218990854,4047.1491450744306,15558.086126112745,4243.929177063527,15831.170163528219,4237.677128041497,15820.304691753792,3959.4490012294173,15390.840355758675
88,4018.0345687081476,15451.125607648928,4014.3623595440413,15444.054113407637,3827.717740698877,15125.256596903504,4008.330759412977,15395.713171386577,4002.595834286346,15384.770172643803,3747.143793806582,14962.986595389588
89,4706.714718389955,18095.670683842447,4702.386411931853,18087.616587385484,4482.495024924081,17719.81309206857,4695.113071949936,18031.428933415387,4688.353633658127,18018.94989271356,4387.468031417819,17530.880861086745
90,4865.351384397045,18087.333102474287,4861.148811574159,18079.00921469225,4647.405952761897,17699.80038579374,4853.541120710107,18023.51740040964,4846.977755780704,18010.600054958053,4554.334046713869,17509.99420358725
91,5362.3886403123215,20654.704984086915,5357.65940899926,20645.668524276418,5117.253949759757,20225.24343558086,5349.455452525664,20581.655277252503,5342.069726698533,20567.61007982434,5013.007507228998,20009.957519739524
92,4618.797416124804,17254.081440676888,4614.324809130564,17246.07006024084,4387.180422702653,16877.890300073588,4607.243895852909,17192.609671396276,4600.259196318704,17180.193223414146,4289.506621268009,16691.45215116894
93,4237.769123344094,16267.038043920968,4233.786697710609,16259.74229689323,4031.343917691962,15924.200139194678,4227.342293344021,16207.759070692213,4221.122864876395,16196.439442710916,3944.025013355016,15751.597640141934
94,6478.362939652596,24458.011909455498,6472.469369118019,24446.769525072814,6172.731158737317,23923.071579657124,6462.555819012569,24371.629076052992,6453.351549825724,24354.150501841366,6042.974826006666,23659.723083614328
95,4422.791699592555,16698.424668704276,4418.692050803132,16690.57448010906,4210.339555908053,16342.475339975525,4411.8062390127125,16636.751095854965,4405.403802160175,16624.647504035325,4120.249104115246,16163.568411737526
96,5105.574177599056,19604.030356594485,5101.104944043871,19595.58490686396,4873.890131434168,19209.932145586194,5093.31892628161,19533.66128524226,5086.339208847707,19520.643779900616,4775.31741197162,19008.609339017385
97,4432.088451938981,17077.52025854902,4428.080376360881,17069.732111555088,4224.474271291267,16714.53019787409,4421.271958768832,17016.24462383236,4415.012639956326,17004.165183798297,4136.421580877182,16534.633976401656
98,7969.790489190718,30137.94496645659,7962.431136526264,30124.3691608833,7588.486100139193,29499.83531237962,7950.224996833132,30029.51943120569,7938.731947836599,30008.451550896953,7427.001968081293,29180.20828624311
99,3981.720309755048,15103.565918346661,3978.1783128799966,15097.286478801992,3798.2521327116297,14807.294865658387,3971.837961350735,15048.853426069665,3966.3065101912325,15039.105278908866,3720.1197822140325,14653.999327489124
100,5462.606340213106,20623.507208246694,5457.589539277784,20614.038455225873,5202.7283428802075,20185.87900323436,5449.2266171224155,20550.37796145844,5441.39197963109,20535.70076830504,5092.660519455101,19969.643287426872
101,4005.5112560532025,14827.28790938407,4002.1811408339477,14821.020633970702,3832.946283895573,14533.547431713494,3996.079157022318,14774.96693355346,3990.878510866696,14765.25556236747,3759.2694986482597,14383.293837336367
102,6685.4160453546165,25214.43769844332,6679.51907397226,25203.90699647732,6379.972423432245,24716.127256436135,6669.067746736417,25127.343066256253,6659.858603366399,25110.981617632107,6249.998824244438,24463.974072490433
103,7397.727034137706,27789.96658900554,7391.2205354322405,27777.54971626058,7060.668554673993,27206.54847576107,7379.840033311422,27692.70548742966,7369.6789525182685,27673.42564230184,6917.367988141689,26917.590559849345
104,4491.131155007079,17149.546951740143,4487.178282202414,17142.32308163744,4286.452476566863,16808.049110341355,4480.3385512299665,17089.31159741992,4474.165530984404,17078.09550242791,4199.570237681935,16634.798934745002
105,4923.891759399287,18721.896920485236,4919.271804991733,18713.113497775274,4684.570042755069,18305.53968436716,4911.819196842132,18656.169783523077,4904.604302935292,18642.516184742894,4583.459224002801,18102.89632272263
106,5823.720875955502,22291.536262079622,5818.512133242557,22281.837440355743,5553.605561014792,21832.824631027946,5809.2633557106155,22212.94012360313,5801.128616697013,22197.871507414096,5438.442882771869,21602.24152219084
107,4676.285403221645,17620.026576339307,4672.232962957955,17612.29552714119,4466.43872734929,17262.18616202963,4665.00913281527,17556.87253032751,4658.680604927963,17544.888750411108,4377.145703404045,17082.039312963854
108,4064.6193203787548,15647.111330721546,4060.8066713941485,15640.133152968614,3867.262182634206,15317.796738167357,4054.6786706620433,15591.343000252517,4048.7247015744665,15580.532703786,3783.998883752506,15152.093417556822
109,4756.447835602801,18121.836095088445,4751.874248832719,18113.640407850387,4519.430714742739,17728.99280552268,4744.6935395174905,18057.27154791379,4737.550943597094,18044.528886165168,4419.4245274067625,17532.574135384166
110,7182.653128905296,27312.199121316677,7176.300484001042,27299.89744026278,6853.24979693207,26738.913645364522,7165.295389521667,27218.268793043593,7155.37420561394,27199.197202391395,6713.103568414103,26456.82673897792
111,4155.231454331324,16110.928108304202,4151.410458504059,16104.139731488947,3957.1519111237667,15790.554506936718,4145.068896665389,16054.264566962695,4139.101548654096,16043.728279567267,3873.1919282666026,15626.794110138895
112,3933.515393872215,14974.6809705731,3930.0301190091873,14967.919426042581,3753.1361303335475,14663.49183537246,3924.086510813117,14921.236153593612,3918.6438182763313,14910.779886925726,3676.71504385596,14508.183295700897
113,4464.684876603456,16958.54221759273,4460.602715605567,16950.77850067752,4253.293041615849,16601.6826525246,4453.638320818943,16897.772300240977,4447.263373402591,16885.74930533391,4163.649547136575,16424.319091373047
114,4229.0882263489375,16040.34929178156,4225.162523980963,16032.95889019425,4025.4595057508022,15699.190001048562,4218.843188393552,15982.168922735409,4212.712175112545,15970.763240189097,3939.2622643289283,15527.625641593531
115,7796.061328225203,29673.03338559379,7789.330518557286,29660.35012110694,7447.400750006245,29070.385301152743,7777.221406526299,29567.963369087032,7766.7100413033795,29548.25122020225,7298.846474106252,28765.6897368709
116,4311.927133496303,16199.939515950518,4307.5469528090425,16192.372723657905,4084.7833350681212,15835.825757650497,4301.019798209576,16141.107351074123,4294.179064478142,16129.335243065443,3989.1980184671775,15654.78326687477
117,7074.913472263133,26752.080765616956,7068.252141998808,26739.47068760686,6729.725078437938,26168.635878420424,7057.70530993222,26655.985640020306,7047.302294391839,26636.4346651911,6584.008566875641,25882.48040865789
118,4111.441534511139,15200.761687152033,4107.693714990235,15193.978908651043,3917.402091283403,14879.732602559694,4101.39907510049,15145.841953032945,4095.5463023490333,15135.310397897832,3835.240961513811,14718.305221329987
119,4560.416769203557,16880.912327562066,4556.2638320341775,16873.73680068207,4345.280533726101,16538.686367641527,4549.216584868028,16821.427552238547,4542.7310142440665,16810.29029746884,4254.035731932494,16363.936046593353
120,4554.368844126104,17119.985455251765,4550.0837295175525,17112.401484048743,4332.627963520268,16755.34493119536,4543.141465711606,17058.457109377436,4536.449767108988,17046.662738122453,4239.0673276550715,16571.575305132297
121,5473.418726920224,20524.092413364466,5468.31490652354,20514.654309186295,5208.958054246803,20079.224127081827,5459.931975852911,20450.87604172484,5451.961350214941,20436.22511495314,5097.027768662824,19859.200910858304
122,4598.9473670156485,17132.37652196081,4594.412812554613,17124.380193571753,4363.839119308566,16752.720648826613,4587.479139121362,17070.925283756424,4580.397364292238,17058.49581070205,4264.749705365113,16565.453488898474
123,4301.7839580876325,16761.647226862104,4298.036764358221,16754.63232433941,4107.779934665646,16427.098786365965,4291.36499814683,16701.11071696377,4285.513209016703,16690.20092662822,4025.2549042740643,16256.204348084628
124,4625.120876458287,17787.428098328583,4620.920517641622,17779.591300157626,4407.451380044943,17420.981007121398,4613.751425995809,17723.729533066693,4607.1917077840335,17711.604420821877,4315.0394978631775,17235.612892250898
125,4506.045410506899,17125.081471870082,4502.164760271164,17117.908974079768,4304.852380494292,16784.477079244883,4495.203739712074,17064.21671856118,4489.14320211753,17053.088372474213,4219.0392043751435,16609.99212916058
126,4678.854029919463,17785.016923548228,4674.66335019919,17777.133261193725,4461.95996357061,17414.063101840908,4667.332105272448,17721.121891340525,4660.787827928423,17708.877179667805,4369.878415322185,17228.752813243344
127,5527.249223021709,20839.48962999844,5522.111989090556,20829.8948254708,5261.181082872952,20393.50648940447,5513.665563119682,20761.63096200113,5505.642899359322,20746.76314885327,5148.64659254579,20168.64549003956
128,4054.651862150473,15351.87887537577,4051.028947781602,15344.789066239178,3866.9464179996057,15021.891218199706,4044.7296984266527,15297.22345509079,4039.0718254181393,15286.228835615671,3787.165970680984,14858.785683510974
129,5035.231860954449,18773.21262905697,5030.341273156006,18764.196501047347,4781.83218187496,18346.870012593005,5022.782299389346,18704.631183214005,5015.144693441727,18690.628036052414,4675.064542720298,18136.560954229826
130,5076.909249622477,19297.602531888617,5072.092956403107,19288.36786295446,4827.395223957362,18880.021595770755,5064.275585033412,19228.92371290901,5056.754049717624,19214.679098021916,4721.913253237784,18675.0514170196
131,5853.868070776939,22106.526287249617,5848.427937850268,22096.182870267785,5571.994884057846,21627.06620569571,5839.494198442088,22028.655549462794,5830.998373242057,22012.624117571075,5452.703148156598,21392.28085235893
132,10044.320793662144,38198.06108672875,10035.345978137302,38181.14774505824,9579.164176067776,37401.38384607104,10019.910084097475,38064.68916344591,10005.894000897973,38038.42483098247,9381.515792026403,37005.335090766195
133,5522.218911168501,21030.685573821633,5517.039283091399,21020.781194122694,5254.1222343932095,20573.263683073874,5508.618220847283,20953.73730127603,5500.52955267854,20938.38588499684,5140.931956164524,20347.60738514173
134,5084.902349761628,19127.13556930266,5080.1512733960935,19118.133316422154,4838.827230893247,18726.742705405533,5072.264481042381,19059.364774755053,5064.844868511163,19045.51748169803,4734.660438141342,18528.66453549872
135,3941.317160404207,14987.574901418888,3937.7985199101026,14981.16371214055,3759.0453510820726,14684.52509500737,3931.7750316998795,14934.667359097211,3926.280037889784,14924.708215835646,3681.690524140651,14531.1933042905
136,5104.146010197655,19485.430382727067,5099.490979427863,19476.932670138624,4863.186114619697,19084.143851905268,5091.646988804619,19414.141499564143,5084.377533559498,19400.950167800853,4761.161693136282,18879.16483284251
