face,encounters,encounter_share,encounter_share_se,escaped,conditional_escape,conditional_escape_se,escape_share
+Z,81690659.0,0.4434320053231821,7.753496347096382e-05,18667563.0,0.2285152700261605,5.5701942459264216e-05,0.38493642997622196
-Z,82020494.0,0.4452224107044849,7.880268092840342e-05,18677963.0,0.2277231224674165,5.794594497476404e-05,0.3851508842610021
-Y,8765639.0,0.04758150965227362,2.0977329976026266e-05,5442589.0,0.6209004272249861,0.00016386508356296548,0.1122294741679916
-X_SENSOR,1133.0,6.150133542577559e-06,1.7161764001309316e-07,0.0,0.0,0.0,0.0
+X_SENSOR,1451938.0,0.007881387992535724,8.706899065280582e-06,0.0,0.0,0.0,0.0
+Y_SENSOR,1726969.0,0.00937430712611794,7.504444245797307e-06,0.0,0.0,0.0,0.0
OPEN_+Y_OR_+/-X_UNRESOLVED,8566810.0,0.04650222906786307,1.9925728228129603e-05,5707069.0,0.6661836786388399,0.00016687932677292636,0.11768321159478434
