event_id,track_id,global_id,time_alive_ns,n_reflections_scint_air,n_reflections_air_reflector,n_total_internal_reflections,visited_air_gap,visited_reflector_boundary
15,4224,8,5.14888576098,51,0,51,1,0
15,4215,12,3.49419690765,18,0,18,1,0
15,5059,14,7.5971109802,40,0,40,1,0
15,4152,9,7.83179667282,85,0,85,1,0
15,4136,8,8.46438678733,149,0,149,1,0
15,4098,6,6.0828059552,41,0,41,1,0
15,4068,1,7.60668582704,31,0,31,1,0
15,4063,15,5.52843337778,85,0,85,1,0
15,4024,3,5.29528284071,3,0,3,1,0
15,4010,5,7.46806232602,81,0,81,1,0
15,4002,9,7.29715931882,72,0,72,1,0
15,3977,0,4.65863131918,17,0,17,1,0
15,3969,6,8.49401391386,50,0,50,1,0
15,3948,4,7.24127878195,4,0,4,1,0
15,3920,8,5.17410245977,47,0,47,1,0
15,3918,0,4.31982961423,55,0,55,1,0
15,3915,6,4.72718726211,73,0,73,1,0
15,3908,12,5.11977786441,29,0,29,1,0
15,3902,11,9.2839244799,95,0,95,1,0
15,3894,15,7.98629587724,73,0,73,1,0
15,3878,15,6.22231748059,114,0,114,1,0
15,3877,2,4.13054578088,88,0,88,1,0
15,3857,9,6.5886017886,25,0,25,1,0
15,5067,9,9.98170870534,19,0,19,1,0
15,3840,10,3.44521228858,46,0,46,1,0
15,3833,1,5.00012788506,101,0,101,1,0
15,3822,14,3.91319505831,16,0,16,1,0
15,3819,9,8.59147614296,71,0,71,1,0
15,3789,9,4.78939292559,80,0,80,1,0
15,3787,15,10.564755423,15,0,15,1,0
15,3778,15,10.9034220129,35,0,35,1,0
15,3760,8,4.25679022616,31,0,31,1,0
15,3753,2,7.51520605564,55,0,55,1,0
15,3744,0,3.84352654037,9,0,9,1,0
15,3740,7,4.62657294201,17,0,17,1,0
15,3733,11,4.90981723389,6,0,6,1,0
15,3723,4,4.28105368702,31,0,31,1,0
15,3703,5,5.40693041091,18,0,18,1,0
15,3678,11,5.79848752932,110,0,110,1,0
15,3677,7,5.59312887653,97,0,97,1,0
15,3675,12,10.0391205523,24,20,24,1,1
15,3670,10,4.27458003611,42,0,42,1,0
15,3665,3,4.77334966592,106,0,106,1,0
15,3664,6,7.43655319072,42,0,42,1,0
15,3646,6,5.13339838921,26,0,26,1,0
15,3634,12,6.44476170054,137,0,137,1,0
15,3622,6,6.05968341036,44,19,43,1,1
15,3610,4,14.5855853812,43,48,36,1,1
15,3608,6,5.06836905604,15,0,15,1,0
15,3607,12,5.23427419645,81,0,81,1,0
15,3594,7,4.63227362315,57,0,57,1,0
15,3590,12,4.333726232,33,0,33,1,0
15,3542,6,12.1957029568,273,0,273,1,0
15,3512,5,3.909317119,78,0,78,1,0
15,7050,3,5.72605696542,20,0,20,1,0
15,7034,7,3.49886573484,9,0,9,1,0
15,7025,5,5.22872419668,13,0,13,1,0
15,6998,9,5.2598017414,9,0,9,1,0
15,6995,1,3.03658246325,32,0,32,1,0
15,6991,4,7.2006112467,56,0,56,1,0
15,6982,1,7.16257801259,14,0,14,1,0
15,6954,1,4.85811762952,44,0,44,1,0
15,6933,15,3.708923989,51,0,51,1,0
15,7061,3,9.46203750728,23,0,23,1,0
15,6910,11,6.47778637931,92,0,92,1,0
15,6903,0,7.0601822228,106,0,106,1,0
15,6901,4,7.13326399505,65,23,51,1,1
15,6900,7,10.6801717252,30,16,28,1,1
15,6894,4,5.34709432799,62,0,62,1,0
15,6886,11,4.53356078855,80,0,80,1,0
15,6879,5,9.99735395026,226,0,226,1,0
15,6852,7,8.1310935803,104,0,104,1,0
15,6838,12,7.03081071408,14,0,14,1,0
15,6814,5,5.23779965816,69,0,69,1,0
15,6809,10,4.34550285515,61,0,61,1,0
15,6798,14,7.16011589858,51,0,51,1,0
15,6781,2,3.23773067383,3,0,3,1,0
15,7064,2,7.07541760269,0,0,0,0,0
15,6775,12,10.0346433563,22,17,17,1,1
15,6773,0,9.0618365545,148,0,148,1,0
15,6772,13,6.64444677928,74,0,74,1,0
15,6731,8,5.26252845366,15,0,15,1,0
15,6702,13,4.97498880514,42,0,42,1,0
15,6699,7,5.67688649224,39,0,39,1,0
15,6697,7,9.85913359353,85,0,85,1,0
15,6681,6,12.4046127351,196,0,196,1,0
15,6675,9,9.00394428147,47,0,47,1,0
15,6670,2,8.58837979567,94,0,94,1,0
15,6667,11,9.17985170878,86,0,86,1,0
15,6658,15,6.58795857927,25,0,25,1,0
15,6657,0,3.84750364144,7,0,7,1,0
15,6655,15,5.02422178912,71,0,71,1,0
15,6644,2,4.59868313683,45,0,45,1,0
15,6639,5,7.35442270291,30,0,30,1,0
15,6630,6,4.38180417966,69,0,69,1,0
15,6608,6,6.70798409088,0,0,0,0,0
15,6599,9,4.82108588224,38,0,38,1,0
15,6597,2,6.49153952104,93,0,93,1,0
15,6596,5,12.4767871245,110,0,110,1,0
15,6572,15,3.48050766678,27,0,27,1,0
15,6558,1,5.86133955026,23,0,23,1,0
15,6553,2,5.86617227558,77,0,77,1,0
15,6544,12,10.2897514521,208,0,208,1,0
15,6542,9,4.15099552769,41,0,41,1,0
15,6537,6,7.3376345034,38,0,38,1,0
15,6531,7,5.44958275188,33,0,33,1,0
15,6511,11,4.60055241193,66,0,66,1,0
15,6497,8,4.68458273629,46,0,46,1,0
15,6494,1,3.82507897492,33,0,33,1,0
15,6487,6,5.9553147522,62,0,62,1,0
15,7071,4,11.5755937307,70,0,70,1,0
15,6452,4,5.05319590286,36,0,36,1,0
15,6432,2,9.334581113,31,0,31,1,0
15,6422,2,6.43010663782,35,0,35,1,0
15,6380,0,8.67550118032,12,29,10,1,1
15,6369,11,6.30644792392,41,0,41,1,0
15,6361,10,5.52465474403,88,0,88,1,0
15,6356,10,4.26026252536,37,0,37,1,0
15,6353,1,6.14068413508,17,0,17,1,0
15,6349,13,8.97433363127,118,0,118,1,0
15,6348,9,3.97110695427,26,0,26,1,0
15,6339,8,3.2647949411,32,0,32,1,0
15,6338,10,6.26184102254,21,0,21,1,0
15,6320,10,8.21011896371,50,0,50,1,0
15,6293,2,4.16059406458,7,0,7,1,0
15,6291,3,3.27528040663,47,0,47,1,0
15,7075,14,15.687808684,3,0,3,1,0
15,6284,7,4.1316321309,39,0,39,1,0
15,6276,10,5.78310833307,16,0,16,1,0
15,6275,4,5.39738053171,73,0,73,1,0
15,7076,4,6.75735616836,0,0,0,0,0
15,6243,9,6.18051296941,95,0,95,1,0
15,6233,5,11.4969914085,221,0,221,1,0
15,6225,8,5.85676573418,23,0,23,1,0
15,6224,15,5.87878622447,49,0,49,1,0
15,6223,11,6.83398113871,91,0,91,1,0
15,6220,8,3.52176241247,32,0,32,1,0
15,6214,6,8.25180463175,71,0,71,1,0
15,6205,13,6.82847362299,52,0,52,1,0
15,6200,7,5.95769305122,79,0,79,1,0
15,6182,10,9.10429724692,123,0,123,1,0
15,6171,12,5.51222646423,93,0,93,1,0
15,6164,7,5.40764829114,82,0,82,1,0
15,6127,7,6.39752391776,23,0,23,1,0
15,6109,13,6.16198887698,86,0,86,1,0
15,6082,14,4.14447839715,79,0,79,1,0
15,6078,3,13.7221484599,14,0,14,1,0
15,6071,2,9.73483417147,19,0,19,1,0
15,6070,8,4.42569544436,84,0,84,1,0
15,7080,8,6.00034478257,0,0,0,0,0
15,7081,11,4.24489206671,2,0,2,1,0
15,6065,5,2.99266490999,28,0,28,1,0
15,6057,10,8.90823996323,20,0,20,1,0
15,6054,4,4.06201157388,39,0,39,1,0
15,6027,1,5.00790783307,63,0,63,1,0
15,6021,8,8.51111046958,39,0,39,1,0
15,6009,2,3.18565316713,17,0,17,1,0
15,6001,11,5.54562979151,54,0,54,1,0
15,5967,6,2.93856459942,7,0,7,1,0
15,5959,4,4.3190935439,69,0,69,1,0
15,5957,8,12.869211528,82,0,82,1,0
15,5953,8,5.19859949652,46,0,46,1,0
15,5938,1,8.24091638955,60,0,60,1,0
15,5927,7,5.08819073444,26,0,26,1,0
15,5926,7,3.39944282721,38,0,38,1,0
15,5914,4,2.91103884429,15,0,15,1,0
15,5913,2,10.0058106122,204,0,204,1,0
15,5905,9,11.160407709,52,0,52,1,0
15,5903,0,5.85143880253,7,0,7,1,0
15,5898,1,5.10821944777,18,0,18,1,0
15,5891,8,7.15643183342,86,0,86,1,0
15,5889,8,2.90068600699,13,0,13,1,0
15,5884,13,5.42902183204,76,0,76,1,0
15,5878,0,3.76707674868,14,0,14,1,0
15,5871,8,3.87103306573,15,0,15,1,0
15,5867,0,6.30717442415,21,0,21,1,0
15,5854,12,7.65829524397,105,0,105,1,0
15,5840,4,11.1717439951,98,0,98,1,0
15,5835,6,4.9133996377,111,0,111,1,0
15,5816,9,6.85005073047,42,0,42,1,0
15,5802,2,7.47152964109,4,0,4,1,0
15,5795,5,3.78748444323,22,0,22,1,0
15,5786,14,11.6807716486,10,0,10,1,0
15,5783,11,8.57294544186,85,0,85,1,0
15,5775,1,5.03381648891,49,0,49,1,0
15,5769,6,9.41225140853,137,0,137,1,0
15,5765,4,3.97934087179,34,0,34,1,0
15,5753,8,5.90751340002,44,0,44,1,0
15,5746,2,4.35915679749,68,0,68,1,0
15,5743,1,7.723227722,128,0,128,1,0
15,5736,4,5.1690478892,45,0,45,1,0
15,5728,13,4.9314008976,13,0,13,1,0
15,5711,12,5.44727927905,12,0,12,1,0
15,5710,13,4.65862614269,52,0,52,1,0
15,5699,10,7.41098848251,91,0,91,1,0
15,5696,13,7.41929704185,23,0,23,1,0
15,5686,3,5.03778721842,72,0,72,1,0
15,5678,3,6.03451838746,104,0,104,1,0
15,5676,15,5.35222325817,40,0,40,1,0
15,5659,5,3.71053827716,43,0,43,1,0
15,5635,7,5.13962347646,81,0,81,1,0
15,5612,4,9.91872298036,23,0,23,1,0
15,7086,4,11.2176286894,0,0,0,0,0
15,5611,10,6.82721539438,25,0,25,1,0
15,5595,5,7.30219988566,153,0,153,1,0
15,5588,9,4.48501765606,85,0,85,1,0
15,5578,4,10.0533616855,80,0,80,1,0
15,5573,9,6.16123207081,16,0,16,1,0
15,5568,15,6.25878297351,38,26,27,1,1
15,5545,7,4.5249648819,54,0,54,1,0
15,5522,12,5.13485725264,12,0,12,1,0
15,5501,11,5.951086936,37,0,37,1,0
15,5499,12,6.35426274622,134,0,134,1,0
15,5484,3,3.20693737775,34,0,34,1,0
15,5463,0,7.19988664701,29,0,29,1,0
15,5453,10,6.203682301,79,0,79,1,0
15,5451,13,4.23057454159,24,0,24,1,0
15,5429,13,4.60468603007,17,0,17,1,0
15,5412,0,3.69697421137,57,0,57,1,0
15,5392,8,6.59112119452,20,0,20,1,0
15,5390,8,6.12156499211,7,0,7,1,0
15,5386,12,7.52843027428,101,0,101,1,0
15,5385,4,4.53240867295,69,0,69,1,0
15,5384,0,6.35219629926,97,0,97,1,0
15,5383,1,4.19763356195,24,0,24,1,0
15,5379,9,12.3393735344,27,0,27,1,0
15,5378,8,6.41545190772,14,0,14,1,0
15,5377,7,6.18040442059,40,0,40,1,0
15,5374,14,5.51433055996,51,0,51,1,0
15,5364,14,3.7968131088,18,0,18,1,0
15,5359,11,7.85659598773,126,0,126,1,0
15,5346,13,6.4360932266,23,0,23,1,0
15,5331,5,7.22766336064,81,0,81,1,0
15,5310,2,5.82202913794,56,0,56,1,0
15,5300,5,8.75932311388,198,0,198,1,0
15,5288,2,4.54274076998,67,0,67,1,0
15,5286,1,11.9952271162,227,0,227,1,0
15,5273,3,4.96249937606,50,0,50,1,0
15,5262,4,4.54303737101,46,0,46,1,0
15,5258,11,6.81926514485,35,0,35,1,0
15,5252,13,4.14888557686,34,0,34,1,0
15,5251,10,8.40815614583,81,0,81,1,0
15,5227,3,6.47113573209,44,0,44,1,0
15,5221,4,9.44260251709,16,0,16,1,0
15,5219,8,10.2913787354,20,30,19,1,1
15,5213,13,5.35612703283,40,0,40,1,0
15,5197,8,3.9540526472,31,0,31,1,0
15,5192,5,4.79496290899,20,0,20,1,0
15,5164,15,5.77102141127,18,0,18,1,0
15,5136,12,3.25188493202,59,0,59,1,0
15,5133,2,4.1578891584,85,0,85,1,0
15,7097,14,4.79595797397,17,0,17,1,0
15,5118,2,5.73932452257,123,0,123,1,0
15,5098,4,3.62432837929,71,0,71,1,0
15,8670,7,4.54557129464,11,0,11,1,0
15,8669,12,4.54359953431,57,0,57,1,0
15,8648,14,5.62931784241,88,0,88,1,0
15,8638,8,10.6217867629,72,0,72,1,0
15,8637,4,6.654937277,103,0,103,1,0
15,8588,2,12.9881229117,127,0,127,1,0
15,8582,1,4.00179880714,40,0,40,1,0
15,8564,5,5.96136734926,102,0,102,1,0
15,8560,4,3.74750652198,14,0,14,1,0
15,8546,12,5.52596008388,24,0,24,1,0
15,8538,9,4.52552504794,47,0,47,1,0
15,8533,2,6.10142591563,65,0,65,1,0
15,8525,4,4.14512251894,58,0,58,1,0
15,8521,8,4.75836529532,57,0,57,1,0
15,8511,1,4.57993204454,45,0,45,1,0
15,8505,1,6.969624486,19,0,19,1,0
15,8487,2,6.40823183557,28,0,28,1,0
15,8676,2,12.3593874573,0,0,0,0,0
15,8479,7,4.67894426798,11,0,11,1,0
15,8478,1,8.43552839896,53,0,53,1,0
15,8472,2,4.90373804768,34,0,34,1,0
15,8464,8,5.27301615899,15,0,15,1,0
15,8460,2,6.89268831746,130,0,130,1,0
15,8459,12,4.19529694601,71,0,71,1,0
15,8454,12,5.91925811396,80,0,80,1,0
15,8444,10,5.67107046099,22,0,22,1,0
15,8437,4,7.25976069325,131,0,131,1,0
15,8433,13,4.52630028901,44,0,44,1,0
15,8430,6,7.09291575142,69,0,69,1,0
15,8423,8,3.48891866443,56,0,56,1,0
15,8415,2,16.1844945668,10,0,10,1,0
15,8401,13,5.27215479776,54,0,54,1,0
15,8394,10,4.30840784959,51,0,51,1,0
15,8393,6,4.19023886575,22,0,22,1,0
15,8390,14,3.6738563799,13,0,13,1,0
15,8377,10,9.86891210797,21,0,21,1,0
15,8354,4,7.29053423796,141,0,141,1,0
15,8345,4,4.36243698531,18,0,18,1,0
15,8339,4,5.85855906548,21,0,21,1,0
15,8337,10,5.93666462571,62,28,48,1,1
15,8316,13,6.87508152167,9,0,9,1,0
15,8313,14,3.58025521279,51,0,51,1,0
15,8287,5,5.67669916788,84,0,84,1,0
15,8266,7,5.89075471138,17,0,17,1,0
15,8265,10,4.2638266276,26,0,26,1,0
15,8222,2,3.27197788568,27,0,27,1,0
15,8218,12,8.0197915341,63,0,63,1,0
15,8197,9,8.63162964569,66,0,66,1,0
15,8195,1,11.2979408198,205,0,205,1,0
15,8192,0,10.6579064432,87,0,87,1,0
15,8181,10,10.1075734439,41,0,41,1,0
15,8165,10,7.8641640651,94,0,94,1,0
15,8161,5,3.76548037481,65,0,65,1,0
15,8157,13,4.10374031175,33,0,33,1,0
15,8154,11,8.74201502307,162,0,162,1,0
15,8153,3,7.83979719106,28,25,27,1,1
15,8146,4,5.01749220225,37,0,37,1,0
15,8133,9,6.37432154194,13,0,13,1,0
15,8111,7,3.45511166922,13,0,13,1,0
15,8110,4,5.95732321124,39,0,39,1,0
15,8097,13,7.81455547763,111,0,111,1,0
15,8092,8,4.83744276191,96,0,96,1,0
15,8088,10,7.39220714598,136,0,136,1,0
15,8064,7,3.84213580488,45,0,45,1,0
15,8056,4,5.58433863836,98,0,98,1,0
15,8036,11,3.55287788442,10,0,10,1,0
15,8025,0,6.35093923347,69,0,69,1,0
15,8021,9,3.42976408764,23,0,23,1,0
15,8018,9,5.8674650812,56,0,56,1,0
15,8013,7,7.16325475693,78,0,78,1,0
15,8011,13,4.79626670242,77,0,77,1,0
15,8001,6,9.33667949586,157,0,157,1,0
15,7990,2,7.13052685539,87,0,87,1,0
15,7989,14,5.97347076813,30,0,30,1,0
15,7980,1,4.45119721903,21,0,21,1,0
15,7960,8,5.42776440981,28,0,28,1,0
15,7954,12,7.64262704326,53,0,53,1,0
15,7945,6,5.93759097592,33,0,33,1,0
15,7940,6,3.35057060204,26,0,26,1,0
15,7924,7,5.24650943133,49,0,49,1,0
15,7914,6,8.67182892825,11,0,11,1,0
15,7904,4,5.13497282645,41,0,41,1,0
15,7862,4,8.87840320842,76,0,76,1,0
15,7855,15,3.89181494209,8,0,8,1,0
15,8682,6,9.09916567707,43,0,43,1,0
15,7833,15,4.57348114175,16,0,16,1,0
15,7796,13,3.72764556243,59,0,59,1,0
15,7790,10,5.83837439964,5,0,5,1,0
15,7789,6,3.36712873023,8,0,8,1,0
15,8684,6,4.61802303678,0,0,0,0,0
15,7787,12,4.22431348638,40,0,40,1,0
15,7766,8,4.36847012524,69,0,69,1,0
15,7758,5,5.14409935122,77,0,77,1,0
15,7756,8,5.65199245626,74,0,74,1,0
15,7751,6,6.27053691439,117,0,117,1,0
15,7748,6,5.09603671283,70,0,70,1,0
15,7707,3,4.54300520989,23,0,23,1,0
15,7704,12,7.96344838908,73,0,73,1,0
15,7700,4,4.35610490048,70,0,70,1,0
15,7687,13,3.8505487043,11,0,11,1,0
15,7686,7,12.3846164535,189,0,189,1,0
15,7684,10,4.2625652137,63,0,63,1,0
15,7678,10,7.18023221766,20,11,11,1,1
15,7675,0,4.96585526632,32,0,32,1,0
15,7664,2,7.68161673024,112,0,112,1,0
15,7661,11,7.48448456039,49,0,49,1,0
15,7654,15,4.80494862602,86,0,86,1,0
15,7623,15,6.16317748844,67,0,67,1,0
15,7617,13,3.11009303887,9,0,9,1,0
15,7609,9,11.1515019522,63,0,63,1,0
15,7603,14,5.0926087185,26,0,26,1,0
15,7602,3,3.98423429652,79,0,79,1,0
15,7597,9,6.50075926287,31,0,31,1,0
15,7594,10,3.46566443148,23,0,23,1,0
15,7578,11,3.30114612334,19,0,19,1,0
15,7577,11,6.499693064,89,0,89,1,0
15,7561,3,4.4126877232,25,0,25,1,0
15,7559,1,3.58501309744,36,0,36,1,0
15,7549,14,7.26404792882,7,0,7,1,0
15,7529,4,3.9454765166,49,0,49,1,0
15,7520,14,3.76710500436,4,0,4,1,0
15,7498,1,7.26665455295,19,0,19,1,0
15,7487,5,6.25807565116,68,0,68,1,0
15,7484,11,13.0610171182,33,0,33,1,0
15,7466,8,19.2686490677,472,0,472,1,0
15,7454,8,9.89182079566,11,0,11,1,0
15,7432,4,4.3194096265,54,0,54,1,0
15,7423,7,5.11380511134,113,0,113,1,0
15,7422,1,5.26275467657,4,0,4,1,0
15,7406,10,4.47984571106,69,0,69,1,0
15,7402,7,5.03876118711,9,17,4,1,1
15,7399,8,6.72014131294,91,0,91,1,0
15,7398,4,9.54146554792,42,0,42,1,0
15,7392,6,3.57245103525,10,0,10,1,0
15,7386,15,3.97472026477,44,0,44,1,0
15,7378,15,4.40982420693,21,0,21,1,0
15,7375,12,7.0177091447,128,0,128,1,0
15,7374,1,4.42616807084,44,0,44,1,0
15,7359,0,4.91487383299,90,0,90,1,0
15,7357,15,5.24539859927,1,0,1,1,0
15,7349,12,4.00125930764,59,0,59,1,0
15,8690,11,8.33406858633,15,0,15,1,0
15,7329,5,3.81168191389,23,0,23,1,0
15,7322,14,7.04458130108,21,0,21,1,0
15,7305,2,4.28763143143,27,0,27,1,0
15,7294,1,6.7848568931,45,0,45,1,0
15,7288,1,4.91554345994,10,0,10,1,0
15,7285,6,7.49046739267,27,0,27,1,0
15,7282,14,9.50313591472,10,16,9,1,1
15,7252,3,11.1603083378,79,35,74,1,1
15,7239,6,7.23533204098,154,0,154,1,0
15,7223,10,5.14743704413,34,0,34,1,0
15,7189,1,9.60056432513,213,0,213,1,0
15,7187,13,3.35249772967,63,0,63,1,0
15,7152,11,3.25349623172,59,0,59,1,0
15,10196,14,4.8176210617,30,0,30,1,0
15,10191,13,4.3689883029,57,0,57,1,0
15,10177,1,8.29164052999,40,0,40,1,0
15,10174,5,3.51541641396,33,0,33,1,0
15,10168,11,9.8477291583,148,0,148,1,0
15,10155,1,6.6312065368,18,0,18,1,0
15,10147,8,6.18168565732,29,0,29,1,0
15,10122,11,4.77693609122,85,0,85,1,0
15,10112,11,5.83364739609,40,0,40,1,0
15,10109,12,7.00564124736,21,24,21,1,1
15,10089,3,3.15424568762,10,0,10,1,0
15,10062,5,3.9093003875,11,0,11,1,0
15,10056,0,9.27362368096,173,0,173,1,0
15,10053,5,4.32296778148,39,0,39,1,0
15,10037,6,3.76576834446,43,0,43,1,0
15,10034,14,9.57817043506,88,0,88,1,0
15,10028,1,4.64953804058,70,0,70,1,0
15,10009,15,5.69052587901,65,0,65,1,0
15,10008,2,3.24735061101,51,0,51,1,0
15,9961,7,4.52170821268,29,0,29,1,0
15,9943,8,5.14604275572,19,0,19,1,0
15,9931,5,8.00900705955,101,24,88,1,1
15,9917,3,8.67141375243,111,0,111,1,0
15,9901,6,7.28263774068,12,0,12,1,0
15,9896,1,4.10439268918,44,0,44,1,0
15,9886,3,9.42275652274,60,0,60,1,0
15,9851,7,5.45196668536,109,0,109,1,0
15,9836,10,4.99324132352,33,0,33,1,0
15,9833,0,7.64525250861,75,0,75,1,0
15,9832,0,7.68809656798,87,0,87,1,0
15,9825,0,5.11708702009,61,0,61,1,0
15,9821,2,4.73374360597,26,0,26,1,0
15,9817,15,3.61976980196,22,0,22,1,0
15,9807,10,4.68948448588,22,0,22,1,0
15,9798,6,4.75393111945,19,0,19,1,0
15,9795,6,4.00435879658,28,0,28,1,0
15,9793,12,4.89123418678,24,0,24,1,0
15,9791,4,4.04890999263,70,0,70,1,0
15,9776,1,6.01677809676,33,0,33,1,0
15,9774,15,3.30778797209,19,0,19,1,0
15,9765,10,5.3238929062,72,0,72,1,0
15,9757,6,6.3411322032,65,0,65,1,0
15,9755,5,7.71015312721,57,0,57,1,0
15,9754,7,12.4758160579,20,0,20,1,0
15,9744,0,3.72430485297,40,0,40,1,0
15,9729,2,4.71200654447,26,0,26,1,0
15,9716,8,5.89257945499,27,0,27,1,0
15,9675,2,8.82690803961,127,0,127,1,0
15,9666,12,3.67287576711,72,0,72,1,0
15,9664,6,4.8984771882,23,0,23,1,0
15,9658,11,3.81345486217,56,0,56,1,0
15,9642,15,3.56861517813,14,0,14,1,0
15,9641,3,5.37208704463,47,0,47,1,0
15,9636,14,3.64341885439,59,0,59,1,0
15,9626,9,4.08292012069,11,0,11,1,0
15,9615,11,9.26791002869,49,0,49,1,0
15,9576,14,11.7190814639,103,0,103,1,0
15,9567,12,6.38606711122,33,0,33,1,0
15,9547,9,3.58018552324,24,0,24,1,0
15,9544,7,7.06791028244,17,0,17,1,0
15,9514,1,6.41718326087,35,0,35,1,0
15,9506,10,5.61647415499,6,19,6,1,1
15,9495,0,10.1569096541,99,0,99,1,0
15,9481,13,4.20823213774,10,0,10,1,0
15,9444,0,5.1711661527,68,0,68,1,0
15,9433,5,13.7535376014,84,0,84,1,0
15,9431,15,3.09507984134,45,0,45,1,0
15,9426,2,8.81628863773,74,0,74,1,0
15,9422,6,6.54438552305,47,0,47,1,0
15,9414,10,7.81867791051,109,0,109,1,0
15,9411,0,6.5104881134,135,0,135,1,0
15,9400,3,6.58931540359,17,0,17,1,0
15,9335,14,8.13787765379,85,0,85,1,0
15,9327,8,6.98351494554,75,0,75,1,0
15,9323,5,4.46557713269,29,0,29,1,0
15,10218,4,5.239174057,39,0,39,1,0
15,9258,10,6.03610502103,65,0,65,1,0
15,9256,4,4.30003360678,2,0,2,1,0
15,9245,2,10.8350663649,139,0,139,1,0
15,9239,7,8.52918904395,65,0,65,1,0
15,9218,15,3.72358911775,3,0,3,1,0
15,9204,14,7.45277091706,55,0,55,1,0
15,9202,8,5.82150385596,6,0,6,1,0
15,9197,2,6.35007381471,92,0,92,1,0
15,9195,13,4.53251827839,93,0,93,1,0
15,9182,15,6.82951652981,46,0,46,1,0
15,9168,15,5.60180529721,94,0,94,1,0
15,9161,12,9.62921511727,188,0,188,1,0
15,9160,3,3.75406487649,44,0,44,1,0
15,9155,7,12.8291042043,225,0,225,1,0
15,9154,11,8.03252419411,123,0,123,1,0
15,9152,4,4.89290525553,15,0,15,1,0
15,9149,3,4.16260600263,44,0,44,1,0
15,9144,6,5.9918285131,87,0,87,1,0
15,9142,12,6.77621332369,31,0,31,1,0
15,10221,12,7.93796224321,0,0,0,0,0
15,9117,9,13.0366486954,20,18,20,1,1
15,9103,2,7.69408954668,41,0,41,1,0
15,9082,6,4.09383041747,5,0,5,1,0
15,9057,2,7.75098976038,130,0,130,1,0
15,9035,8,5.38112477269,33,0,33,1,0
15,10223,8,7.29512772769,0,0,0,0,0
15,9025,13,5.35733012772,22,0,22,1,0
15,9023,0,5.06177289865,26,0,26,1,0
15,9007,12,5.16488782673,56,0,56,1,0
15,8992,3,16.384433427,79,0,79,1,0
15,8989,5,9.78755219271,173,0,173,1,0
15,8930,0,5.85904575887,34,0,34,1,0
15,8924,5,4.69730002675,16,0,16,1,0
15,8911,4,4.40858021632,74,0,74,1,0
15,8882,13,5.68556578004,11,0,11,1,0
15,8873,10,3.41889698116,8,0,8,1,0
15,8867,13,3.59234375664,6,0,6,1,0
15,8866,5,9.12566441637,1,0,1,1,0
15,8859,4,4.1219304465,81,0,81,1,0
15,8848,2,5.01498640676,55,0,55,1,0
15,8832,0,8.64849997454,88,0,88,1,0
15,8816,14,3.22453036383,41,0,41,1,0
15,8811,9,6.96841630681,99,0,99,1,0
15,8777,5,3.72095259045,74,0,74,1,0
15,8763,10,5.51148135439,118,0,118,1,0
15,8752,5,3.84853976533,77,0,77,1,0
15,11626,13,18.5369932282,384,0,384,1,0
15,11602,12,6.17886579334,78,0,78,1,0
15,11587,15,3.90137165555,9,0,9,1,0
15,11577,12,4.31441366862,59,0,59,1,0
15,11575,15,11.9133059438,10,0,10,1,0
15,11572,4,4.06675059403,5,0,5,1,0
15,11563,4,3.45014342231,32,0,32,1,0
15,11628,7,9.0128651426,4,0,4,1,0
15,11529,12,7.52113464083,30,0,30,1,0
15,11518,13,3.71696845448,49,0,49,1,0
15,11515,14,3.76398712909,52,0,52,1,0
15,11498,4,5.12199327901,104,0,104,1,0
15,11474,5,3.44936416765,25,0,25,1,0
15,11464,7,7.29423850399,33,0,33,1,0
15,11459,12,6.16982849031,13,19,8,1,1
15,11439,2,8.60696870597,39,0,39,1,0
15,11427,14,6.10603865546,34,0,34,1,0
15,11422,8,6.79365356462,38,0,38,1,0
15,11421,4,5.37145150631,79,0,79,1,0
15,11414,12,7.00556108872,92,0,92,1,0
15,11411,1,4.59180233524,83,0,83,1,0
15,11408,5,5.09287120799,73,0,73,1,0
15,11401,5,3.93013120181,32,0,32,1,0
15,11388,3,4.76894002106,38,0,38,1,0
15,11383,13,7.63831183582,17,0,17,1,0
15,11381,9,7.89745325235,79,0,79,1,0
15,11630,9,8.8289558675,0,0,0,0,0
15,11376,8,4.9334272896,73,0,73,1,0
15,11368,12,6.27591508517,71,0,71,1,0
15,11362,7,3.74952740688,25,0,25,1,0
15,11356,0,5.58403036279,34,0,34,1,0
15,11346,13,6.00560029542,71,0,71,1,0
15,11345,14,5.43494155741,52,0,52,1,0
15,11344,11,7.86453494424,37,0,37,1,0
15,11341,2,3.43468939878,41,0,41,1,0
15,11632,2,3.8286144789,0,0,0,0,0
15,11335,0,5.98726578331,60,0,60,1,0
15,11329,13,5.89389095507,78,0,78,1,0
15,11313,11,3.96613342681,40,0,40,1,0
15,11295,2,8.0948137757,149,0,149,1,0
15,11289,3,4.53667767926,56,0,56,1,0
15,11279,6,9.31059409211,14,0,14,1,0
15,11275,14,5.5610597597,16,0,16,1,0
15,11269,1,5.80117238765,46,0,46,1,0
15,11253,14,5.86767341711,10,17,6,1,1
15,11238,12,9.08519465364,9,0,9,1,0
15,11234,11,5.85689173269,76,0,76,1,0
15,11215,3,8.56438144689,114,0,114,1,0
15,11213,11,4.10624910826,24,0,24,1,0
