x_beam_mm,grupo,npe_mean,npe_var,npe_rms,var_over_mean,chi2ndf_poisson,t_mean_ns,t_rms_ns,fpt_mean_ns,fpt_rms_ns,sigma_grupo_ps,sigma_tavg_ps,sigma_est_ps,lambda_eff_cm
550,ch_77,345.204,7538.472384000001,86.8243766692281,21.837731845517435,11.915863185304332,2.5896938473674007,1.7025161611260495,0.36255737997310555,0.012408367574590894,,,60.415359329595844,
550,ch_78,319.643,6928.560550999999,83.23797541386983,21.67593393567198,12.989331306096746,2.345895141175205,1.6237500891316259,0.3424140127487848,0.006069390894895336,,,62.784533761100775,
550,ch_79,282.607,5524.832550999999,74.3292173441911,19.549524785302552,12.999659356469872,2.5060086951101557,1.6610983233460948,0.3725810958494667,0.017259103292279414,,,66.77191242873964,
550,ch_80,216.606,3207.7767639999993,56.637238315440484,14.809270121787943,16.35872440118567,2.637109080615092,1.67073112175542,0.4422664464745837,0.039469029626805506,,,76.26934757247352,
550,ch_81,176.092,2069.810536,45.49517046896297,11.754142925289052,18.722043959475883,2.7775275913830035,1.6878989664621349,0.538503331181661,0.0658862623033103,,,84.5893055426039,
550,ch_82,142.527,1374.4932710000003,37.07415907340314,9.643739579167459,19.75314215685429,2.8772656112590975,1.6938962467539247,0.6423632176688759,0.0795563945765045,,,94.02356212286047,
550,ch_83,97.9815,728.07115775,26.982793735082364,7.430700262294413,23.968534325530122,3.003420623596392,1.7276596325361955,0.7416683433626347,0.09637967270871917,,,113.40004598372798,
550,ch_84,95.397,687.2873910000001,26.216166596205483,7.204496902418315,23.049986764478515,3.115993019155408,1.7145905718598489,0.8450901125638725,0.10835350323490715,,,114.92590010325995,
550,ch_85,80.8675,491.56194374999995,22.17119626339544,6.078609376449129,21.38816945477222,3.185982924663934,1.743093622913807,0.9346348034460372,0.11055340322088447,,,124.82404842125496,
550,end_left_A_SUM4,19.191,45.019519,6.709658635131895,2.3458662393830445,12.929528565481188,6.861579242162904,1.7402829936569986,4.942000790126187,0.2413691151036973,406.73120105953063,,,
550,end_left_B_SUM4,18.57,41.7191,6.45903243528007,2.2465858912224017,13.503059236426408,6.883581289890294,1.751022624523659,4.967067758374141,0.254238478663926,406.73120105953063,,,
