bin_low,bin_high,photons,probability,probability_se,uniform_probability,old_p_2mu_probability
0.0,0.05,1806712,0.009443954404951608,1.2578489937385911e-05,0.05,0.0025000000000000005
0.05,0.1,4366802,0.02282592852842705,1.5523934403253625e-05,0.05,0.0075000000000000015
0.1,0.15000000000000002,6195092,0.0323826743733813,1.3423763937192078e-05,0.05,0.012500000000000004
0.15000000000000002,0.2,7610952,0.039783586795391436,1.571379162303323e-05,0.05,0.0175
0.2,0.25,8707677,0.045516332742045106,1.729487682408133e-05,0.05,0.022499999999999992
0.25,0.30000000000000004,9516715,0.04974529562261115,1.6998932629385824e-05,0.05,0.027500000000000024
0.30000000000000004,0.35000000000000003,9886271,0.05167702022181473,1.5380531048521738e-05,0.05,0.0325
0.35000000000000003,0.4,9966478,0.05209627423183844,1.6268406044746214e-05,0.05,0.037500000000000006
0.4,0.45,10036835,0.05246404081559345,1.560759884446947e-05,0.05,0.04249999999999998
0.45,0.5,10120644,0.05290212301946689,1.6781023597454053e-05,0.05,0.04749999999999999
0.5,0.55,10189694,0.05326305771833528,1.6254887301461923e-05,0.05,0.05250000000000005
0.55,0.6000000000000001,10292356,0.053799687378801996,1.7220317918512474e-05,0.05,0.05750000000000005
0.6000000000000001,0.65,10414754,0.05443948006920161,1.7425374374383782e-05,0.05,0.062499999999999944
0.65,0.7000000000000001,10528301,0.05503300725605764,1.626854803104649e-05,0.05,0.06750000000000006
0.7000000000000001,0.75,10645530,0.05564578080875341,1.7310290757737533e-05,0.05,0.0724999999999999
0.75,0.8,10830982,0.05661516620737095,1.6295987770848858e-05,0.05,0.07750000000000012
0.8,0.8500000000000001,11121472,0.058133600974558185,1.6663083373020174e-05,0.05,0.08250000000000002
0.8500000000000001,0.9,11505490,0.06014092061525394,1.8461319251240344e-05,0.05,0.08749999999999991
0.9,0.9500000000000001,12311082,0.06435187073735076,1.94145119940069e-05,0.05,0.09250000000000003
0.9500000000000001,1.0,15255005,0.07974019747879507,1.99992980139267e-05,0.05,0.09749999999999992
