event_id,opsc-101_world_y_30mm_numerator,opsc-101_world_y_30mm_denominator,opsc-101_world_near_x_numerator,opsc-101_world_near_x_denominator,opsc-101_world_far_x_numerator,opsc-101_world_far_x_denominator,opsc-106_world_y_30mm_numerator,opsc-106_world_y_30mm_denominator,opsc-106_world_near_x_numerator,opsc-106_world_near_x_denominator,opsc-106_world_far_x_numerator,opsc-106_world_far_x_denominator
119,4185.685805384146,16120.613144787725,4157.899150709811,16061.37012311353,4027.414882468036,15813.551148186358,4175.782138074972,16061.071025766709,4133.118689260676,15971.764602769297,3956.100866466491,15652.262780617453
120,4790.168518012089,18512.465924088436,4759.566290203307,18446.45333604139,4616.008944699002,18180.57272445707,4778.82526794742,18443.405465517684,4731.844572594005,18344.591862635334,4537.217778965371,18004.63952273754
121,4629.418119660334,18213.316376150913,4596.609134780072,18144.1351005408,4442.508654054081,17853.139687146246,4618.218416981781,18144.74193285778,4567.84253836774,18040.14742192117,4358.757310336765,17665.309412975086
122,4845.22771268248,18605.17685164362,4816.6334145548735,18540.263038930207,4682.176032163968,18272.29657123518,4833.917079215975,18536.931762957814,4790.006577149274,18439.532125292928,4607.445613953585,18094.77729324532
123,4869.988291468071,18834.447095108833,4838.291688123706,18762.153910516514,4689.52575361687,18466.851195603787,4858.541529450566,18764.155158056838,4809.87784308211,18655.469565046897,4608.125978976199,18278.31630937525
124,3924.0388470969183,14926.51441369826,3900.188956277524,14874.002974745508,3788.0886449905156,14655.282430077312,3914.908262410716,14871.962645749385,3878.285354060984,14792.757964161758,3726.118294887767,14511.58616645771
125,4153.653830443265,16108.248270879165,4127.593037660288,16049.113111003056,4005.2930340439857,15808.976399505726,4143.732341673203,16047.197812557022,4103.721867694465,15958.607908404801,3937.8744826765064,15651.082204367587
126,3928.068162338428,15281.257974419615,3905.2424425982745,15226.490682787833,3798.0962419510047,15004.332943587731,3918.954310570042,15224.90924162345,3883.909494341765,15142.62029050666,3738.5872437428407,14859.895793622765
127,4213.782065602397,16495.814178653985,4188.555091734771,16440.122360611927,4070.0268887921297,16208.974732846586,4203.932981621126,16434.913296832965,4165.197220741915,16350.96974367184,4004.3426215368686,16053.90844739532
128,3589.4627642279124,14039.905369727467,3567.785897930654,13992.705860611459,3465.8967268363413,13794.39804739749,3581.1467009483313,13988.052632809991,3547.860511495331,13916.70027047813,3409.5514560426245,13661.49163576351
129,5750.572417029355,22075.038519319754,5715.802943680355,21996.50503514783,5552.250143575039,21666.4312036859,5737.170962140812,21991.480266080966,5683.775463576138,21872.783832739682,5461.656294992582,21447.615371664015
130,4370.6043349643205,17152.162549912046,4340.909331855505,17086.432455429607,4201.374954790263,16814.427360435973,4360.082918377232,17088.549251329263,4314.485973435699,16989.517031199826,4125.115001692644,16640.320054178523
131,6426.249739347555,24662.47483334695,6384.437220546059,24569.42932257937,6187.963343403334,24186.611602556135,6410.9488921490865,24571.720501954343,6346.745476289939,24431.834190960064,6080.094006350836,23941.497916215507
