cell_id,material,x_mm,face,outcome,count,secant_q10,secant_median,secant_q90,fixed_distance_mm,path_q10_mm,path_median_mm,path_q90_mm,absolute_path_status
EJ204_xp0,EJ-204,0,+Z,NON_ESCAPE,68547758,1.3703323055841041,2.203856749311295,6.259780907668231,nan,nan,nan,nan,NOT_EVALUABLE_MISSING_CREATION_POINT_OR_FACE
EJ204_xp0,EJ-204,0,+Z,ESCAPE,20018612,1.0217113665389528,1.1188811188811187,1.2426219322771048,nan,nan,nan,nan,NOT_EVALUABLE_MISSING_CREATION_POINT_OR_FACE
EJ204_xp0,EJ-204,0,-Z,NON_ESCAPE,68823437,1.3703323055841041,2.211166390270868,6.3391442155309035,nan,nan,nan,nan,NOT_EVALUABLE_MISSING_CREATION_POINT_OR_FACE
EJ204_xp0,EJ-204,0,-Z,ESCAPE,20032262,1.0217113665389528,1.1188811188811187,1.2426219322771048,nan,nan,nan,nan,NOT_EVALUABLE_MISSING_CREATION_POINT_OR_FACE
EJ204_xp0,EJ-204,0,-Y,NON_ESCAPE,4292845,1.2678288431061808,1.6240357287860332,3.3585222502099077,30.0,38.034865293185426,48.721071863580995,100.75566750629723,EVALUABLE_FIXED_SOURCE_PLANE
EJ204_xp0,EJ-204,0,-Y,ESCAPE,5871778,1.007302946361118,1.0590415673815197,1.2066365007541477,30.0,30.21908839083354,31.77124702144559,36.199095022624434,EVALUABLE_FIXED_SOURCE_PLANE
EJ204_xp0,EJ-204,0,-X_SENSOR,NON_ESCAPE,7517,1.000250062515629,1.000250062515629,1.1617775196049955,700.0,700.1750437609403,700.1750437609403,813.2442637234968,EVALUABLE_FIXED_SOURCE_PLANE
EJ204_xp0,EJ-204,0,-X_SENSOR,ESCAPE,0,nan,nan,nan,700.0,nan,nan,nan,EVALUABLE_FIXED_SOURCE_PLANE
EJ204_xp0,EJ-204,0,+X_SENSOR,NON_ESCAPE,7494,1.000250062515629,1.000250062515629,1.1471178663607686,700.0,700.1750437609403,700.1750437609403,802.982506452538,EVALUABLE_FIXED_SOURCE_PLANE
EJ204_xp0,EJ-204,0,+X_SENSOR,ESCAPE,0,nan,nan,nan,700.0,nan,nan,nan,EVALUABLE_FIXED_SOURCE_PLANE
EJ204_xp0,EJ-204,0,+Y_SENSOR,NON_ESCAPE,1879673,1.0584810796507014,1.1157601115760112,2.572347266881029,30.0,31.754432389521043,33.47280334728033,77.17041800643086,EVALUABLE_FIXED_SOURCE_PLANE
EJ204_xp0,EJ-204,0,+Y_SENSOR,ESCAPE,0,nan,nan,nan,30.0,nan,nan,nan,EVALUABLE_FIXED_SOURCE_PLANE
EJ204_xp0,EJ-204,0,OPEN_+Y_OR_+/-X_UNRESOLVED,NON_ESCAPE,3460587,1.2558869701726845,1.6454134101192925,3.3869602032176123,nan,nan,nan,nan,NOT_EVALUABLE_MISSING_CREATION_POINT_OR_FACE
EJ204_xp0,EJ-204,0,OPEN_+Y_OR_+/-X_UNRESOLVED,ESCAPE,4907789,1.0057832537088258,1.0441138084051163,1.216915120170368,nan,nan,nan,nan,NOT_EVALUABLE_MISSING_CREATION_POINT_OR_FACE
